ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.01 [],ROI.09 [],1,4,0.0602529630166394,0.24686930329282947,1.0,ns
ROI.01 [],ROI.10 [],1,5,0.0602529630166394,0.2715311671790124,1.0,ns
ROI.01 [],ROI.11 [],1,5,0.0602529630166394,0.2500925951489804,1.0,ns
ROI.01 [],ROI.12 [],1,4,0.0602529630166394,0.24645163506871326,1.0,ns
ROI.01 [],ROI.13 [],1,4,0.0602529630166394,0.2827212842864264,1.0,ns
ROI.01 [],ROI.14 [],1,5,0.0602529630166394,0.21371063441663463,1.0,ns
ROI.01 [],ROI.16 [],1,4,0.0602529630166394,0.2481637484027634,1.0,ns
ROI.01 [],ROI.17 [],1,5,0.0602529630166394,0.18374683336648437,1.0,ns
ROI.01 [],ROI.18 [],1,4,0.0602529630166394,0.2506232272017134,1.0,ns
ROI.01 [],ROI.19 [],1,5,0.0602529630166394,0.21325216013693157,1.0,ns
ROI.01 [],ROI.20 [],1,4,0.0602529630166394,0.21070494223853847,1.0,ns
ROI.01 [],ROI.21 [],1,4,0.0602529630166394,0.2254740322030384,1.0,ns
ROI.01 [],ROI.22 [],1,6,0.0602529630166394,0.32779151327452066,1.0,ns
ROI.01 [],ROI.31 [],1,4,0.0602529630166394,0.4169187699621884,1.0,ns
ROI.01 [],ROI.A [],1,1,0.0602529630166394,0.0372968398372107,1.0,ns
ROI.01 [],ROI.B [],1,2,0.0602529630166394,0.01170202603351805,1.0,ns
ROI.01 [],ROI.D [],1,6,0.0602529630166394,0.35218166675481766,1.0,ns
ROI.01 [],ROI.E [],1,5,0.0602529630166394,0.20974803924640426,1.0,ns
ROI.01 [],ROI.F [],1,4,0.0602529630166394,0.37963029619800337,1.0,ns
ROI.09 [],ROI.10 [],4,5,0.24686930329282947,0.2715311671790124,0.7301587301587302,ns
ROI.09 [],ROI.11 [],4,5,0.24686930329282947,0.2500925951489804,1.0,ns
ROI.09 [],ROI.12 [],4,4,0.24686930329282947,0.24645163506871326,1.0,ns
ROI.09 [],ROI.13 [],4,4,0.24686930329282947,0.2827212842864264,0.6857142857142857,ns
ROI.09 [],ROI.14 [],4,5,0.24686930329282947,0.21371063441663463,0.4126984126984127,ns
ROI.09 [],ROI.16 [],4,4,0.24686930329282947,0.2481637484027634,1.0,ns
ROI.09 [],ROI.17 [],4,5,0.24686930329282947,0.18374683336648437,0.06349206349206349,ns
ROI.09 [],ROI.18 [],4,4,0.24686930329282947,0.2506232272017134,1.0,ns
ROI.09 [],ROI.19 [],4,5,0.24686930329282947,0.21325216013693157,0.4126984126984127,ns
ROI.09 [],ROI.20 [],4,4,0.24686930329282947,0.21070494223853847,0.34285714285714286,ns
ROI.09 [],ROI.21 [],4,4,0.24686930329282947,0.2254740322030384,0.6857142857142857,ns
ROI.09 [],ROI.22 [],4,6,0.24686930329282947,0.32779151327452066,0.11428571428571428,ns
ROI.09 [],ROI.31 [],4,4,0.24686930329282947,0.4169187699621884,0.05714285714285714,ns
