ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.11 [],ROI.19 [],5,5,1.0,1.4,0.17701598287480413,ns
ROI.11 [],ROI.20 [],5,4,1.0,1.25,0.37109336952269756,ns
ROI.11 [],ROI.21 [],5,4,1.0,1.0,1.0,ns
ROI.11 [],ROI.22 [],5,6,1.0,2.1666666666666665,0.04390199203298343,*
ROI.11 [],ROI.31 [],5,4,1.0,1.5,0.12819017434510785,ns
ROI.11 [],ROI.A [],5,1,1.0,1.0,1.0,ns
ROI.11 [],ROI.B [],5,2,1.0,1.0,1.0,ns
ROI.11 [],ROI.D [],5,6,1.0,2.1666666666666665,0.04390199203298343,*
ROI.11 [],ROI.E [],5,5,1.0,1.2,0.4237107971667934,ns
ROI.11 [],ROI.F [],5,4,1.0,1.5,0.12819017434510785,ns
ROI.12 [],ROI.13 [],4,4,1.0,1.0,1.0,ns
ROI.12 [],ROI.14 [],4,5,1.0,1.0,1.0,ns
ROI.12 [],ROI.16 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.12 [],ROI.17 [],4,5,1.0,1.6,0.10105025592540992,ns
ROI.12 [],ROI.18 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.12 [],ROI.19 [],4,5,1.0,1.4,0.23672357063785732,ns
ROI.12 [],ROI.20 [],4,4,1.0,1.25,0.4532547047537364,ns
ROI.12 [],ROI.21 [],4,4,1.0,1.0,1.0,ns
ROI.12 [],ROI.22 [],4,6,1.0,2.1666666666666665,0.07054262201250476,ns
ROI.12 [],ROI.31 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.12 [],ROI.A [],4,1,1.0,1.0,1.0,ns
ROI.12 [],ROI.B [],4,2,1.0,1.0,1.0,ns
ROI.12 [],ROI.D [],4,6,1.0,2.1666666666666665,0.07054262201250476,ns
ROI.12 [],ROI.E [],4,5,1.0,1.2,0.5023349543605021,ns
ROI.12 [],ROI.F [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.13 [],ROI.14 [],4,5,1.0,1.0,1.0,ns
ROI.13 [],ROI.16 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.13 [],ROI.17 [],4,5,1.0,1.6,0.10105025592540992,ns
ROI.13 [],ROI.18 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.13 [],ROI.19 [],4,5,1.0,1.4,0.23672357063785732,ns
ROI.13 [],ROI.20 [],4,4,1.0,1.25,0.4532547047537364,ns
ROI.13 [],ROI.21 [],4,4,1.0,1.0,1.0,ns
ROI.13 [],ROI.22 [],4,6,1.0,2.1666666666666665,0.07054262201250476,ns
ROI.13 [],ROI.31 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.13 [],ROI.A [],4,1,1.0,1.0,1.0,ns
ROI.13 [],ROI.B [],4,2,1.0,1.0,1.0,ns
ROI.13 [],ROI.D [],4,6,1.0,2.1666666666666665,0.07054262201250476,ns
ROI.13 [],ROI.E [],4,5,1.0,1.2,0.5023349543605021,ns
ROI.13 [],ROI.F [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.14 [],ROI.16 [],5,4,1.0,1.5,0.12819017434510785,ns
ROI.14 [],ROI.17 [],5,5,1.0,1.6,0.06679806847513828,ns
ROI.14 [],ROI.18 [],5,4,1.0,1.5,0.12819017434510785,ns
ROI.14 [],ROI.19 [],5,5,1.0,1.4,0.17701598287480413,ns
ROI.14 [],ROI.20 [],5,4,1.0,1.25,0.37109336952269756,ns
ROI.14 [],ROI.21 [],5,4,1.0,1.0,1.0,ns
ROI.14 [],ROI.22 [],5,6,1.0,2.1666666666666665,0.04390199203298343,*
ROI.14 [],ROI.31 [],5,4,1.0,1.5,0.12819017434510785,ns
ROI.14 [],ROI.A [],5,1,1.0,1.0,1.0,ns
ROI.14 [],ROI.B [],5,2,1.0,1.0,1.0,ns
ROI.14 [],ROI.D [],5,6,1.0,2.1666666666666665,0.04390199203298343,*
ROI.14 [],ROI.E [],5,5,1.0,1.2,0.4237107971667934,ns
ROI.14 [],ROI.F [],5,4,1.0,1.5,0.12819017434510785,ns
ROI.16 [],ROI.17 [],4,5,1.5,1.6,0.8875370839817152,ns
ROI.16 [],ROI.18 [],4,4,1.5,1.5,1.0,ns
ROI.16 [],ROI.19 [],4,5,1.5,1.4,0.8875370839817152,ns
ROI.16 [],ROI.20 [],4,4,1.5,1.25,0.6084078002329985,ns
ROI.16 [],ROI.21 [],4,4,1.5,1.0,0.1813582759043133,ns
ROI.16 [],ROI.22 [],4,6,1.5,2.1666666666666665,0.42603032322737455,ns
ROI.16 [],ROI.31 [],4,4,1.5,1.5,1.0,ns
ROI.16 [],ROI.A [],4,1,1.5,1.0,1.0,ns
ROI.16 [],ROI.B [],4,2,1.5,1.0,0.4017356370553977,ns
ROI.16 [],ROI.D [],4,6,1.5,2.1666666666666665,0.42603032322737455,ns
ROI.16 [],ROI.E [],4,5,1.5,1.2,0.456056540250256,ns
ROI.16 [],ROI.F [],4,4,1.5,1.5,1.0,ns
ROI.17 [],ROI.18 [],5,4,1.6,1.5,0.8875370839817152,ns
ROI.17 [],ROI.19 [],5,5,1.6,1.4,0.6312273930324451,ns
ROI.17 [],ROI.20 [],5,4,1.6,1.25,0.3961439091520741,ns
ROI.17 [],ROI.21 [],5,4,1.6,1.0,0.10105025592540992,ns
ROI.17 [],ROI.22 [],5,6,1.6,2.1666666666666665,0.49169863572729067,ns
ROI.17 [],ROI.31 [],5,4,1.6,1.5,0.8875370839817152,ns
ROI.17 [],ROI.A [],5,1,1.6,1.0,1.0,ns
ROI.17 [],ROI.B [],5,2,1.6,1.0,0.2635524772829727,ns
ROI.17 [],ROI.D [],5,6,1.6,2.1666666666666665,0.49169863572729067,ns
ROI.17 [],ROI.E [],5,5,1.6,1.2,0.2703441406547801,ns
ROI.17 [],ROI.F [],5,4,1.6,1.5,0.8875370839817152,ns
ROI.18 [],ROI.19 [],4,5,1.5,1.4,0.8875370839817152,ns
ROI.18 [],ROI.20 [],4,4,1.5,1.25,0.6084078002329985,ns
ROI.18 [],ROI.21 [],4,4,1.5,1.0,0.1813582759043133,ns
ROI.18 [],ROI.22 [],4,6,1.5,2.1666666666666665,0.42603032322737455,ns
ROI.18 [],ROI.31 [],4,4,1.5,1.5,1.0,ns
ROI.18 [],ROI.A [],4,1,1.5,1.0,1.0,ns
ROI.18 [],ROI.B [],4,2,1.5,1.0,0.4017356370553977,ns
ROI.18 [],ROI.D [],4,6,1.5,2.1666666666666665,0.42603032322737455,ns
ROI.18 [],ROI.E [],4,5,1.5,1.2,0.456056540250256,ns
ROI.18 [],ROI.F [],4,4,1.5,1.5,1.0,ns
ROI.19 [],ROI.20 [],5,4,1.4,1.25,0.765594483995764,ns
ROI.19 [],ROI.21 [],5,4,1.4,1.0,0.23672357063785732,ns
ROI.19 [],ROI.22 [],5,6,1.4,2.1666666666666665,0.27990648652033656,ns
ROI.19 [],ROI.31 [],5,4,1.4,1.5,0.8875370839817152,ns
ROI.19 [],ROI.A [],5,1,1.4,1.0,1.0,ns
ROI.19 [],ROI.B [],5,2,1.4,1.0,0.4624327264504764,ns
ROI.19 [],ROI.D [],5,6,1.4,2.1666666666666665,0.27990648652033656,ns
ROI.19 [],ROI.E [],5,5,1.4,1.2,0.6004712601233854,ns
ROI.19 [],ROI.F [],5,4,1.4,1.5,0.8875370839817152,ns
ROI.20 [],ROI.21 [],4,4,1.25,1.0,0.4532547047537364,ns
ROI.20 [],ROI.22 [],4,6,1.25,2.1666666666666665,0.20462644184356282,ns
ROI.20 [],ROI.31 [],4,4,1.25,1.5,0.6084078002329985,ns
ROI.20 [],ROI.A [],4,1,1.25,1.0,1.0,ns
ROI.20 [],ROI.B [],4,2,1.25,1.0,0.7236736098317631,ns
ROI.20 [],ROI.D [],4,6,1.25,2.1666666666666665,0.20462644184356282,ns
ROI.20 [],ROI.E [],4,5,1.25,1.2,1.0,ns
ROI.20 [],ROI.F [],4,4,1.25,1.5,0.6084078002329985,ns
ROI.21 [],ROI.22 [],4,6,1.0,2.1666666666666665,0.07054262201250476,ns
ROI.21 [],ROI.31 [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.21 [],ROI.A [],4,1,1.0,1.0,1.0,ns
ROI.21 [],ROI.B [],4,2,1.0,1.0,1.0,ns
ROI.21 [],ROI.D [],4,6,1.0,2.1666666666666665,0.07054262201250476,ns
ROI.21 [],ROI.E [],4,5,1.0,1.2,0.5023349543605021,ns
ROI.21 [],ROI.F [],4,4,1.0,1.5,0.1813582759043133,ns
ROI.22 [],ROI.31 [],6,4,2.1666666666666665,1.5,0.42603032322737455,ns
ROI.22 [],ROI.A [],6,1,2.1666666666666665,1.0,1.0,ns
ROI.22 [],ROI.B [],6,2,2.1666666666666665,1.0,0.21075826169914957,ns
ROI.22 [],ROI.D [],6,6,2.1666666666666665,2.1666666666666665,1.0,ns
ROI.22 [],ROI.E [],6,5,2.1666666666666665,1.2,0.13113593500463544,ns
ROI.22 [],ROI.F [],6,4,2.1666666666666665,1.5,0.42603032322737455,ns
ROI.31 [],ROI.A [],4,1,1.5,1.0,1.0,ns
ROI.31 [],ROI.B [],4,2,1.5,1.0,0.4017356370553977,ns
ROI.31 [],ROI.D [],4,6,1.5,2.1666666666666665,0.42603032322737455,ns
ROI.31 [],ROI.E [],4,5,1.5,1.2,0.456056540250256,ns
ROI.31 [],ROI.F [],4,4,1.5,1.5,1.0,ns
ROI.A [],ROI.B [],1,2,1.0,1.0,1.0,ns
ROI.A [],ROI.D [],1,6,1.0,2.1666666666666665,1.0,ns
ROI.A [],ROI.E [],1,5,1.0,1.2,1.0,ns
ROI.A [],ROI.F [],1,4,1.0,1.5,1.0,ns
ROI.B [],ROI.D [],2,6,1.0,2.1666666666666665,0.21075826169914957,ns
ROI.B [],ROI.E [],2,5,1.0,1.2,0.7518296340458492,ns
ROI.B [],ROI.F [],2,4,1.0,1.5,0.4017356370553977,ns
ROI.D [],ROI.E [],6,5,2.1666666666666665,1.2,0.13113593500463544,ns
ROI.D [],ROI.F [],6,4,2.1666666666666665,1.5,0.42603032322737455,ns
ROI.E [],ROI.F [],5,4,1.2,1.5,0.456056540250256,ns
