ROI,n_spikes,spike_times_s
ROI.C [],1,103.779
ROI.A [],1,105.277
ROI.B [],1,105.777
ROI.D [],1,176.787
ROI.01 [],1,104.789
ROI.03 [],1,105.777
ROI.05 [],1,105.277
ROI.06 [],1,105.277
ROI.22 [],1,176.787
