Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.257,-0.020826280615845665,0.018486649808362465,0.0,0.09258449242991972,0.03093210471278997,0.031219920574638262,-0.06635887936267729,0.07618876261770019,0.7667636969364855,0.019462660414210235,0.01163721867658409,0.04532796116825314,-0.00227260026031204,-0.01211936202630038,0.02862421946781292
0.777,-0.011145044598479353,0.00041643125001837984,0.0,0.029817172845141404,0.005975734330613611,-0.0006898787120309713,-0.01900010287432736,-0.024520220053500876,0.3464738796072949,0.009438938052358752,-0.012162371400812581,0.007816378357086783,-0.002174389694999675,0.0467234402452724,-0.004785119140693131
1.287,-0.008017045104665365,-0.005372955033561536,0.0,0.026388439147286256,0.02220587570472399,0.025740930190076648,-0.04662244102107614,-0.005887806117740744,0.0728029600067078,-0.006503353318611711,-0.005053741312874364,0.02317509264865229,0.026067140872707374,0.001715275930144767,-0.016419084151112612
1.776,0.07394705450855267,0.004216458931667554,0.0,0.03332656917246656,0.011105766375914159,0.021801235840008037,0.12340917408172712,0.09455176416981982,0.9920739165426968,0.008522873892241975,0.003060920507038593,0.01516450277475404,0.027710488588603036,0.1296084093641183,0.009318595414211558
2.289,0.08830855408085146,0.0005805372542901966,0.0,0.020993308396116135,0.010202591881945068,0.04757033300386668,0.13025896193904146,0.06189181937720816,0.4555884591724823,0.003782923542265108,0.00019309945316629023,0.0166076682821243,0.02340129807086434,0.03951909649776541,0.020125682708816477
2.776,0.10029401588712787,0.02285812605304707,0.0,0.03521720946363137,0.017411019959623044,0.046596955586222115,0.15443041231536728,0.12995919051657762,1.0874864386971868,0.018854558750269253,0.011775818786292438,0.02812222599450193,0.04156679861889673,0.11926756741231287,0.02950039083025186
3.286,0.0855630125728217,0.022312248028646006,0.0,0.04838751399572932,0.026204176008933676,0.07214112109992415,0.08706716871029169,0.10874128482513808,0.9971105485942562,0.01573532677697223,0.020267743915989574,0.01715016841722126,0.04515811286378705,0.190789378811181,0.03611879026694496
3.777,0.08664157281609178,0.03556478120483626,0.0,0.07557570798309886,0.021935805389570608,0.0450785892853981,0.1189376011548726,0.17463495486038486,1.2544341430088994,0.03266770190856381,0.020121369390976532,0.03737740830217114,0.050938201424315085,0.2330992922878218,0.05956297982595118
4.287,0.042976669380703374,0.020315401222474782,0.0,0.02353197462896875,0.010986753326491345,0.008391850785333367,0.1011782184973304,0.0726582360099265,0.3971171034261655,0.017096831732788587,0.017536174757208776,0.031925440556830935,0.048317836996648184,0.1634819057425937,0.05418573618789073
4.778,0.03400214017098659,0.020415194822792724,0.0,0.03300782090744751,0.02674394119522876,0.024489776654901794,0.065538396984871,0.20679781816009957,0.8108359840374129,0.01949097057206582,0.01579880847761359,0.015023509212121098,0.020446347217753798,0.16275884259925366,0.00705800869862717
5.277,0.054717409363131464,0.024971986401718292,0.0,0.028434912059091332,-6.610484655086485e-05,0.02190105916060013,0.10268214378733884,0.18762490851726912,1.072814965158478,0.009445168375106276,0.02134696708687588,0.015101842388919349,0.04581138844331965,0.07381272592266452,0.020762600429699067
5.787,0.07249194435631721,0.003730825176029987,0.0,0.008460753575719291,0.016798680075853625,0.007350955313788463,0.13319509218223693,0.11632987130606566,0.15499984375444392,0.004860712587051653,0.003910298519799612,0.0035701427227144158,0.03493845933191646,0.13346657556355113,0.00947318321690727
6.279,0.07431865723198303,0.02007908777783058,0.0,0.03169853988152044,0.009931809651103504,0.026272355108933654,0.14855624491045716,0.08656180611968414,0.4276932902770642,0.011868678111806365,0.01020717371727082,0.02259829043694092,0.010639415609025104,0.07081350653396498,0.033336116021070505
6.777,0.02742342541953898,0.013839871485963516,0.0,0.001848439512120438,0.002892187550404822,0.006326415950043675,0.05973843160837457,0.04486669359710734,0.5990296082699088,0.01246033286806895,0.022927762276055814,0.009470872186894706,0.021349168864648035,0.09412921508317768,0.012040899380082893
7.276,0.0400316639069877,0.011497214050826718,0.0,0.0003210644672606646,0.028938239345635358,0.017694788326190043,0.07041739506367617,0.04409846960208814,0.24205938418715112,0.02112248597430528,0.010570885830323245,0.008038762171004278,0.024595987094273235,0.08810899756277077,0.014523950332049205
7.777,0.014012262236285893,-0.00011891182719592265,0.0,-0.002955538547816702,0.025960847774773692,-0.004512227672443022,0.05159833142631237,-0.002247775555661518,-0.7827299551252822,0.007911274046482928,0.0028005161410215762,0.011912052819253017,0.027263433267955026,0.20222727706796365,0.03761913895132008
8.285,0.06327773072331586,0.006062171413338109,0.0,0.018504367710213274,0.032040854036982945,0.020613400782755923,0.11242762035517634,0.0901328880576457,0.43072631364724434,0.002504872295393875,0.009719787231658348,0.022722509978106813,0.0019774894490177104,0.10198133080315996,0.057565216126019704
8.777,0.06534911445512963,0.009608098486834943,0.0,0.014081494087719373,0.023262894139572925,0.0383653252723045,0.09979603500534179,0.06326390528441592,0.3408738132147396,0.007268306444196212,0.00747002120364971,0.025956487743399977,0.021535236321088228,0.1513557322189088,0.03896262948910288
9.287,0.05753898201646689,-0.0030300100491259807,0.0,0.010898050784078964,0.00837971950958794,0.01326926387353226,0.11186768693636191,0.02628602123146275,-0.5983237789705329,0.00018983714720155796,0.00253253825054262,0.02091337479084829,0.013405205374832068,0.1586080923074664,0.02128149732120833
9.781,0.0711851590497574,0.006224516324500592,0.0,0.0338723819783641,0.02565252175436191,0.023163951316041598,0.14943707278222784,0.08634502812975199,0.23241942400760568,0.0013290886154432584,0.010353340794303546,0.027159086673649382,0.024556640150480875,0.23480023251403298,0.02233309224211451
10.29,0.10114961927506286,0.010508562144649982,0.0,0.0314413779820601,0.020965408347393796,0.047040853854545206,0.18532246822225018,0.1223296525218699,0.03833296375852269,0.012107250776995065,0.009642602644120542,0.03907504560050368,0.015955526811893782,0.15364494599532147,0.03871103229904646
10.785,0.08711015641208311,0.005084544115883363,0.0,0.030050846147635975,0.0324310503192074,0.04563328496750778,0.14699158280373165,0.10167804774215784,0.04842189959335551,-0.0020492336362562267,0.01062027128888408,0.025275345934696204,0.015270043285751664,0.13051297078228707,0.022510470679681354
11.277,0.11819706676797392,0.022314446433018498,0.0,0.01985082010401356,0.04829672191480236,0.07672059533648758,0.17833816901520946,0.2621052725913948,0.8472459768135651,0.0047210798632296574,0.024611053634776316,0.04997490375478854,0.04415780103515497,0.08082762201458031,0.05697135558419521
11.795,0.05572156118696824,0.0145007494798054,0.0,0.0025255099712176896,0.01336277446302045,0.012729838198198765,0.12022423672070771,0.07246534217920247,0.6312534118412672,0.009846629237568395,0.015512315225899754,0.01324906227978989,0.01260292119854872,0.043822811995148,0.026654699991533925
12.277,0.09427249097251567,0.017421933291515635,0.0,0.02242093366860037,0.019559397699620704,0.05504549045827308,0.1726186675822263,0.13550812795264033,0.28934096241762647,0.00837895730875849,0.014600762194448202,0.03618193364196291,0.008163512596329421,-0.003015586941242948,0.03721870694917384
12.787,0.10001024093005206,0.02764738918546332,0.0,0.03480751465656543,0.017403545253281562,0.04095260979483429,0.16269152916345703,0.17541165773251208,1.012716490597733,0.024446603776259283,0.02471582057102995,0.026411436571216734,0.03504321756495098,0.09963812387405656,0.04740177566924556
13.276,0.13316421001638343,0.03201145647887111,0.0,0.027550521054426548,0.03133475489022895,0.09357545364496272,0.17210413425906312,0.29226000924090867,0.8448713933237999,0.0196381845027453,0.02700670499221891,0.05212029614110549,0.030207400169292686,0.014810421933829834,0.052735077474910505
13.776,0.09848655228714119,0.024790710886274357,0.0,0.03307373333657688,0.016271419910862544,0.074637765238798,0.12630746077001445,0.20456904962256464,1.1933136803209088,0.017022980008545144,0.029538745774984065,0.037267527207311475,0.0249073441881945,0.1112458624326246,0.05505055926754955
14.288,0.13156501413375035,0.01714764151585538,0.0,-0.004839015206781728,0.018290507144868188,0.07663707510621308,0.18985680992398354,0.21343188306983527,0.40982380944290686,0.008272722028201169,0.0191031574878685,0.021984547462086883,0.0068806126298742035,0.15425023612798577,0.02572441120468551
14.778,0.09410365511396572,0.00780091315160718,0.0,0.006154300185214394,0.0043652930840139305,0.06991588136492508,0.13524473410591611,0.09500318749682068,0.4344599016023749,0.0064937184206818955,0.008920184831229874,0.01531597859889826,-0.01709169206078537,-0.06191294505829007,0.029532080843686137
15.276,0.09905166103777481,0.021304004712917216,0.0,0.011869518268086743,0.026751298945145777,0.06465327888000262,0.15232008408854097,0.1497494974775803,0.7389171108084593,0.0209170745206706,0.01324666440382346,0.02821786558850749,0.0015052988629720547,-0.016599032857668075,0.011411210418463283
