Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.258,-0.0341318015246612,-0.04531144423724581,0.0,0.03528807561225363,-0.010926100881386552,-0.0014394243752742953,-0.037345291025082064,-0.03357780495590169,-0.05955449030753032,-0.01933541936406527,-0.034720500598546096,0.09356128375850088,-0.06885482930412043,0.18030681002881083,0.32334568775014194
0.786,0.06131110176369258,0.009691956990155506,0.0,0.2419303494581721,0.0671804983367143,0.02000297962464312,0.08693256979473052,0.13198970181222597,0.11845648875351826,0.008935353697025273,0.012794761991409186,0.17355240362418253,0.19751676878681007,0.357903220675593,0.6676055059162375
1.278,0.12838353572192274,0.013970862498718751,0.0,0.23825359366145737,0.07140094692108118,0.0963911820519157,0.1450517330205386,0.19081360693685634,0.08469855407240424,0.023632374794690318,0.000773993621821965,0.21791163690221957,0.3020479246757976,0.37841881962124796,0.7801432327643084
1.778,0.1429004743572691,0.02413786165432356,0.0,0.0346639727385688,0.0671411736987974,0.09489458651900042,0.18563654719416023,0.17718065965153687,0.15434605253183648,0.027282365325398204,0.0003280557357305519,0.19113399523410068,0.14674345341115314,0.1614213475909407,0.5525933981870802
2.277,0.15045224395847884,0.02972747183460329,0.0,0.2490760656478476,0.04056888104058862,0.07009020152768708,0.22629471628368064,0.16961784607658062,0.11298184440279875,0.036227296468480205,0.025398095241066683,0.21048183736363252,0.26029935519495623,0.2795427915431484,0.6113579044881141
2.777,0.14863451750461554,0.010113516795781373,0.0,0.13259922215645734,0.031677821084605304,0.0777516540154702,0.20929771343946726,0.15752344032459376,0.0634603303624274,0.021675509973419736,0.010738690719232774,0.10214884249684768,0.20430617873172793,0.2157077169595663,0.5464397738596823
3.277,0.14069848355602546,0.02000144746734636,0.0,0.19112163938504195,0.058395778765153075,0.061748105224227634,0.2048005304493217,0.1559745890123258,0.10290544814134367,0.03442808806034039,0.028192404307087787,0.14140177055839484,0.18309936501968047,0.12608451359272202,0.3618449470783832
3.777,0.12804634293923098,0.01338726505724674,0.0,-0.02694934903914032,0.0007967041167902751,0.035494186931224185,0.1979456073099611,0.12967649753474664,0.07883834670982112,0.006809032570049939,0.02426746903308322,0.14700960944011177,0.24257813291216299,0.1997857499415015,0.5083957803746646
4.293,0.11277155149137637,0.0015778767134253672,0.0,0.29315401390883855,0.05359632468660194,0.04543117155661125,0.16278483464047147,0.19241254244166486,0.060117237369965645,0.018265394499512897,0.011206317987477442,0.13682820298795415,0.29692634620832026,0.22731849810212762,0.33425539481667377
4.781,0.17418878067417065,0.0029233373398957502,0.0,0.29214661143827925,0.04265877868470092,0.06035403960040618,0.21416756950926238,0.3424156527915774,-0.014761438307310465,0.02830643862566541,0.02708441489196431,0.18032592971845343,0.2856555992548575,0.2664421982652289,0.6662940586541808
5.283,0.12795661084871543,0.018480569651652932,0.0,0.013715548971960523,0.01580178028887358,0.03495974673349587,0.17150342169992816,0.2497051068080097,0.08359702460929821,0.028423992377978505,0.025426482749646956,0.1022755321504763,0.19956879867706523,0.2778501931239073,0.2926900228631021
5.777,0.14132413762467394,0.00599204448009747,0.0,0.29327425957213127,0.08687373755712478,0.07813739028103832,0.16134576871310383,0.2880928511734596,0.0451869128590848,0.0329308296693392,0.012865505928728732,0.1792998345169426,0.2966061977784012,0.48872951317322216,0.5040576409115824
6.277,0.10872725591408539,0.018512350495027825,0.0,0.3551918300223013,0.03458426586153174,0.060811069797177354,0.14057409998266338,0.23042063145315783,0.09055217514095615,0.031747162210234325,0.020566625781809587,0.15790375737743947,0.22250585571623085,0.36976417001878187,0.4908174169056752
6.777,0.12151580433219288,0.014097115069792193,0.0,0.27402861369038256,0.05622900248827635,0.05292138723400028,0.14656096568866744,0.20924954997815165,0.06255755260901802,0.03432777898740434,0.020744213510305018,0.1391667860736347,0.26071350598859183,0.33484546801867293,0.4691087253250722
7.277,0.12086319460737495,0.0129579812277928,0.0,0.22325239764858928,0.044800394253861106,0.07809273161507788,0.12196713387157293,0.2157797032620897,0.08803723034140905,0.02236566080979948,0.004775773105861036,0.086984353582963,0.2486097635825054,0.3314881602818577,0.3702470310158902
