ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],154.278,4.277999999999992,130,150
ROI.09 [],152.788,2.788000000000011,130,150
ROI.10 [],154.278,4.277999999999992,130,150
ROI.11 [],154.278,4.277999999999992,130,150
ROI.12 [],154.278,4.277999999999992,130,150
ROI.13 [],154.278,4.277999999999992,130,150
ROI.14 [],154.778,4.777999999999992,130,150
ROI.16 [],154.778,4.777999999999992,130,150
ROI.17 [],153.278,3.2779999999999916,130,150
ROI.18 [],154.278,4.277999999999992,130,150
ROI.19 [],153.278,3.2779999999999916,130,150
ROI.20 [],153.278,3.2779999999999916,130,150
ROI.21 [],154.278,4.277999999999992,130,150
