Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,0.31242115804643844,0.1901376640315891,9.157225364647264,0.05950747032711195,0.0693422768721655,0.09534443793782879,0.029756471671490394,0.04835993165115987,0.06886850162943335,0.07930278216993535,0.07159803548105526,0.03266334596802649,0.019989146098284883,0.019301534237745152,0.02082405114464983,0.03213214338577311,0.07266947636983898,0.0569867518735547,0.007740680401080069,0.04693427415928873,0.1336419931961136,0.07228395015628987,0.016280024864468303,0.0
0.783,0.26556003286491414,0.1507036929603538,10.867524253981832,0.0590669957359759,0.07871790503744999,0.07669768425045828,0.02571092011190223,0.035339209527397546,0.05737449136656459,0.06925682100747685,0.03839569558584927,0.0016250367018835524,0.012007093788345174,0.010046147794693133,0.017551514413442337,0.01934954015042529,0.05860218929952183,0.02511455801008425,0.006679971253980175,0.03358564752301354,0.08858799015618066,0.06290986803260488,0.017624241604163367,0.0
1.277,0.2771143544479395,0.1695014651563199,9.560369045993902,0.04859619872851634,0.08308191140207408,0.06622624616338084,0.03252808910845064,0.048602968179745354,0.05232492510683304,0.05918614956896351,0.040072274198181095,0.004427141886257154,0.007522364636149791,0.020144068194743396,0.01983181415110764,0.014629074344590895,0.05560026748503587,0.020439959067557096,0.006359869392769576,0.026314298312761688,0.08385177337393121,0.04632801465035026,0.017411916460141525,0.0
1.787,0.2674031532529979,0.16920622148656472,8.436782492396743,0.06593394589350032,0.07497204575280884,0.05936809317751501,0.03168817335804693,0.05794521867011695,0.04959101433601956,0.0666995157544188,0.03795013394195236,0.02300622708830804,0.012205287329646982,0.026755934650238716,0.02137502082458082,0.03044877095590106,0.05197000867693535,0.029870642842813475,0.007710077266582837,0.023241769845783612,0.07630511859185464,0.042465380211612336,0.01443103591622593,0.0
2.278,0.21050981714622044,0.13795675988403042,6.765265794483964,0.06087164197029074,0.07161488497132218,0.04944334273978456,0.030815476888115825,0.05823384843459321,0.04262460476202741,0.05779375905129103,0.029809323730330566,0.012785584470541967,0.010344479050452516,0.010214666950623827,0.017380187259021785,0.02778684160391707,0.042752904216126125,0.021733272563892857,0.0067853944049548155,0.014597139765164309,0.06311257875860618,0.04031707624041103,0.017188718644856923,0.0
2.778,0.160815906236577,0.10889788825398816,4.923608264636409,0.04822306703850323,0.05464729307488507,0.034771786809246405,0.02630696032935254,0.05078474330123892,0.033194821646599475,0.047047625830754176,0.03095639494865842,0.009250476344472439,0.005620609994643106,0.013950040099336864,0.011107676006443986,0.019994445125699138,0.04350495982626461,0.02262172423192648,0.005513198587180955,0.0035183883644944406,0.06049517609534045,0.030808560270415678,0.014914418919890609,0.0
3.284,0.1430474031700974,0.0879795162339249,4.039878840133749,0.04679658166049471,0.05545554861762833,0.03586392695514057,0.02876356773014079,0.049376157857834724,0.028815965991490423,0.04042584331851953,0.01687414885741768,0.0141976143524789,0.004746829810161865,0.0027459021220015327,0.006831609265627933,0.020358396254254296,0.03752103086286479,0.01943839304354487,0.003534392483376531,0.0007848962486478042,0.05768256139072363,0.031914422068532865,0.013357931360336158,0.0
3.779,0.09266678343468622,0.08302909286789797,2.7807127017611397,0.038603993305367255,0.04302247139590694,0.031461807830672074,0.019558357479388014,0.0427056844497329,0.025749299554430404,0.04662134122907154,0.007933617875109185,0.014184274148378561,0.0008740947995267476,-0.000759609172245501,-0.0009009465669649928,0.006658329400370245,0.03164190523888937,0.010275566090143204,0.0014777867595518203,-0.0005084310781839731,0.033828281006658606,0.019607640562866693,0.009899525626344536,0.0
4.278,0.051144084141592716,0.06345356317274982,3.905193804681209,0.023600419665678534,0.035371849768360185,0.02319671781407069,0.008674461420954226,0.025243012808935733,0.02409822325772723,0.041075839527525325,0.0032445832244203552,-0.007093384146403236,-0.004946099714373556,-0.0031491760749074883,-0.0028349647258005435,-0.00023058527550262075,0.020117017066764727,-0.0004759598755998135,-0.0009818808032598923,-0.004042797252964906,0.029258792173846766,0.022542340212449167,0.0026232718297418307,0.0
4.78,0.08170988129485873,0.09689678100820652,3.787466882128731,0.043200695309595326,0.04619633557137354,0.030269567274257583,0.021336264936455396,0.03900263869657911,0.0256416902823355,0.046522301499781725,0.01975522676885656,0.005215657665470435,0.0029948532427456842,-0.0005839212546962649,0.004723909859951205,0.0042875036236907785,0.017215495757973476,0.019287566912075983,0.004059559814330896,0.0015325961381864451,0.06872894181255773,0.04207494739360333,0.00734506031869646,0.0
