ROI,mean0,sd0,thr
ROI.01 [],0.08855395936441386,0.015148820680196394,0.16429806276539582
ROI.02 [],0.10550268869444168,0.084606729068813,0.5285363340385067
ROI.03 [],0.2598929525178747,0.08389789346225071,0.6793824198291283
ROI.04 [],0.08700073446246498,0.021248146228634676,0.19324146560563837
ROI.05 [],0.011235929887435464,0.004929520708302297,0.03588353342894695
ROI.06 [],0.028789883744408048,0.0061002149412301265,0.05929095845055868
ROI.07 [],0.007151027025754139,0.00768594800592599,0.045580767055384094
ROI.08 [],0.009427626109181231,0.010889615431707212,0.06387570326771728
ROI.09 [],0.026012951107887473,0.009080157128645834,0.07141373675111665
ROI.10 [],0.034087409177636634,0.012005997389282605,0.09411739612404965
ROI.11 [],0.023172224843833775,0.01824389470344221,0.11439169836104482
ROI.12 [],0.010970097959474344,0.008708844193929912,0.05451431892912391
ROI.13 [],0.005180127745993023,0.00396065069847495,0.024983381238367776
ROI.14 [],0.010032100943959586,0.007910258263473342,0.0495833922613263
ROI.15 [],0.011716266854732548,0.005428644641237113,0.038859490060918114
ROI.16 [],0.014499426373518254,0.00822070888434245,0.05560297079523051
ROI.17 [],0.06370213678935675,0.009695401544994587,0.11217914451432968
ROI.18 [],0.008699409359589684,0.009734482511635821,0.05737182191776879
ROI.19 [],0.006269756159724054,0.00310467312717953,0.021793121795621703
ROI.20 [],0.016304740193998565,0.005780087390311328,0.045205177145555206
ROI.21 [],0.026515167084069678,0.017520649754543056,0.11411841585678495
ROI.22 [],0.03833215497441214,0.007494592009553962,0.07580511502218196
ROI.23 [],0.003108106551400623,0.002587503377035326,0.016045623436577252
