ROI,n_spikes,spike_times_s
ROI.13 [],4,50.276;112.277;126.277;157.277
ROI.08 [],2,50.276;191.277
ROI.05 [],1,50.276
ROI.02 [],1,50.276
ROI.09 [],1,50.276
ROI.10 [],1,50.276
