Group_A,Group_B,n_paired_ROIs,Mean_A,Mean_B,Mean_Diff,t_statistic,p_value,Cohens_d,Significance
Ctrl,blue,2,48.840999999999994,32.43060416666666,16.410395833333332,1.6355978131093005,0.3493500074795153,1.1565423049434738,ns
blue,red,8,22.408791666666666,22.36005902777778,0.048732638888889346,0.01565605326661117,0.9879456694664686,0.005535250715719278,ns
