ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],51.786,21.786,30,40
ROI.09 [],31.278,1.2779999999999987,30,40
ROI.09 [],50.78,20.78,30,40
ROI.10 [],45.787,15.786999999999999,30,40
ROI.11 [],51.786,21.786,30,40
ROI.11 [],89.778,19.778000000000006,70,80
ROI.12 [],31.278,1.2779999999999987,30,40
ROI.12 [],47.796,17.796,30,40
ROI.13 [],51.786,21.786,30,40
ROI.14 [],44.78,14.780000000000001,30,40
ROI.14 [],52.778,22.778,30,40
ROI.17 [],51.277,21.277,30,40
ROI.18 [],51.277,21.277,30,40
ROI.19 [],51.786,21.786,30,40
ROI.21 [],52.778,22.778,30,40
