ROI,n_spikes,spike_times_s
ROI.04 [],8,41.277;67.789;85.286;89.278;113.778;150.778;184.277;191.278
ROI.06 [],8,22.277;42.277;67.789;112.278;134.284;149.779;171.279;182.288
ROI.11 [],7,42.790;67.789;89.789;112.785;135.286;150.778;191.778
ROI.000 [],7,21.295;42.277;67.789;112.278;134.284;149.779;182.776
