Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.257,0.1180981815270073,-0.014957733060448829,-0.08868279251921052,-0.06851019858759,-0.313947162227097,-0.022478722472360806,0.016228559801326176,-0.0909633543882991,-0.08680761410841538,-0.2416858902775787,-0.003078720540925862,
0.779,0.0787339728516395,-0.023959173687213432,-0.08696179275736429,-0.0698776853512983,-0.30941389525910645,-0.023831474630270716,0.008489753000057802,-0.09680697542225025,-0.09125289284340202,-0.2689558134143299,-0.003493272979459757,
1.289,0.03638263359796697,-0.027994861285495578,-0.10082348562812156,-0.07357315776550155,-0.3266458139163749,-0.025024290488519247,0.006839190611308561,-0.1108269975270606,-0.08752306098677283,-0.28944127853247553,-0.007440667040295409,
1.779,0.008473670370307518,-0.026350567120945047,-0.10763490131679537,-0.07280503611081161,-0.33035341797866197,-0.02594465554336229,0.007287937549252011,-0.11047992778695667,-0.08432447647457521,-0.26995334601487325,-0.00703305133203789,
2.279,-0.019530691082362595,-0.028780710037043904,-0.11626788478134417,-0.07258344075133692,-0.35744240163764573,-0.026165368000196206,0.007483035527645234,-0.11522835341046221,-0.088854995069936,-0.3206597630517321,-0.009623304426316148,
2.778,-0.04728323907882041,-0.029027104649288864,-0.11936209137139778,-0.078496907064899,-0.352898350015447,-0.02723531092158275,0.006530520274420238,-0.11828603197416787,-0.07563243933414987,-0.33788054849446175,-0.01026775921967379,
3.279,-0.066427604781661,-0.02631633190465554,-0.11605248684028502,-0.07610991310272507,-0.3603564122282392,-0.02910568679756002,0.009600014907210776,-0.11842002983458454,-0.07251457182970888,-0.2834673079083016,-0.01032203936521945,
3.777,-0.08706002357982064,-0.03185333089699465,-0.11705939972954614,-0.08271407631402689,-0.3689754743298605,-0.03142220794351224,0.007288218690351661,-0.12474443563901849,-0.07874961384618731,-0.3010435642557681,-0.011568151449037537,
4.288,-0.100667875458309,-0.035899257910324105,-0.11260274207984543,-0.09055054402924624,-0.36530755143042004,-0.031872411936854264,0.006475131851764278,-0.12461790390717098,-0.09188713438776037,-0.31718996436645985,-0.013069344915090588,
4.777,-0.11561281508120509,-0.03354704380628867,-0.11624109099208804,-0.08663081269006513,-0.36000361239809375,-0.031672161574164,0.007103614694005529,-0.11753290086970258,-0.08342713480058275,-0.29560523015142004,-0.01339303526062208,
