ROI,n_spikes,spike_times_s
ROI.03 [],2,35.277;106.287
ROI.18 [],2,35.277;70.289
ROI.14 [],2,35.277;70.289
ROI.13 [],2,35.277;70.289
ROI.16 [],2,35.277;70.289
ROI.11 [],1,70.775
ROI.06 [],1,35.777
ROI.10 [],1,35.277
ROI.15 [],1,35.277
ROI.12 [],1,70.775
ROI.17 [],1,70.289
ROI.20 [],1,35.277
