Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.258,-0.9165709331778287,-0.7433239851662266,-0.9030340519705701,-0.7982094383285664,-0.965278194857115,-0.6531051066762228,-0.75927309174954,-0.852443859778177,-0.8313602237994044,-0.962532249145338,-0.6569741377056026,-1.0
0.778,-0.9182899745059431,-0.7451517696085783,-0.9042389330127029,-0.7990548549588019,-0.9663673167170254,-0.6543117606358004,-0.759959721760028,-0.8529497301278166,-0.8360987188259792,-0.9650478480072189,-0.6579857614654241,-1.0
1.286,-0.9203125815197242,-0.7447745130357889,-0.9046982475217266,-0.7990785867576429,-0.9668471446554621,-0.6546110986839095,-0.7606425621229591,-0.8535721493204327,-0.8322905688855405,-0.9632784110961613,-0.6582384892409823,-1.0
1.778,-0.9226534074164143,-0.7446089619559048,-0.9053740276969744,-0.7984978102974992,-0.9678730861785754,-0.655781926504814,-0.760681571109475,-0.8543235766038044,-0.8293593881443191,-0.9636511460740438,-0.658859472676608,-1.0
2.279,-0.9236681306408344,-0.7459689878019863,-0.9040155671485409,-0.7982001021549073,-0.9669754359927768,-0.6556214101033443,-0.761627566437047,-0.8529784134762386,-0.8317817342278273,-0.9629003672627174,-0.6585802481000212,-1.0
2.779,-0.9249321705006253,-0.7460416100171762,-0.9050518490567878,-0.8001769199777379,-0.9677459114066939,-0.655980714517892,-0.761771214356443,-0.8527681910767756,-0.831402900372323,-0.964035633572706,-0.6587898162923174,-1.0
3.282,-0.9249303070695561,-0.7467981463811499,-0.905691355580981,-0.8010331789073474,-0.9671185772231785,-0.6559598520666662,-0.7605802257518945,-0.8504542759385577,-0.8341537666334828,-0.9654280302681137,-0.6591652407966272,-1.0
3.784,-0.9257339921942525,-0.7456904803847209,-0.9054095391643625,-0.8006131800428135,-0.9639991170312467,-0.6552257013016844,-0.7614704719279006,-0.8534045122459081,-0.8327889193792212,-0.9640586205325244,-0.6594379223287957,-1.0
4.284,-0.927055649716053,-0.7456650489851675,-0.9052666317148751,-0.7998409218203807,-0.9654888559586083,-0.6562789567808148,-0.7626247390591335,-0.8542025528628007,-0.830062649903363,-0.9592869698997752,-0.6597459799517376,-1.0
4.778,-0.927584996117259,-0.7466423656239246,-0.9053916757113316,-0.8001799468707064,-0.9660373374204145,-0.6561898895463774,-0.7621655062981296,-0.8539287936153003,-0.8322647712426152,-0.9575479341392393,-0.6597618561530778,-1.0
5.279,-0.9280123993030159,-0.7471792453092786,-0.9054505294849448,-0.8005186976711673,-0.9652115644013238,-0.6551737145848259,-0.7604607800266906,-0.8542167756541617,-0.8336885216916206,-0.9594264659190677,-0.6578711638707088,-1.0
5.778,-0.928467036774377,-0.7464645862949193,-0.905395911827223,-0.8008818934525854,-0.9655783026747261,-0.6548922351031071,-0.7619038824053935,-0.8534137604685595,-0.8351577519683246,-0.9622572448349653,-0.6582467307215173,-1.0
6.278,-0.9288887918321904,-0.7458709370346487,-0.9061810125584024,-0.7997361624171229,-0.9667586904003148,-0.6552146192865578,-0.7608453429579106,-0.8535863502238403,-0.8319303604910656,-0.9618671226455567,-0.6582119833572228,-1.0
6.788,-0.9295220002624085,-0.7453986001537308,-0.9060190388955416,-0.7991583358075952,-0.9667754183476193,-0.6555335624487597,-0.7600103160318418,-0.8540101974111349,-0.8302452283805652,-0.9627802163253883,-0.6595234868217101,-1.0
7.277,-0.9302391983337908,-0.7470592823239228,-0.906942054718585,-0.8009592988811249,-0.9663751481131694,-0.6554690121485459,-0.7618295416368733,-0.8526331801838498,-0.8319835400328972,-0.9643480723053521,-0.6589981436833233,-1.0
7.788,-0.9295828321328743,-0.7462655686510292,-0.9060800564493819,-0.8001814833601752,-0.9658691822465298,-0.6549442931742294,-0.7611236603711252,-0.8541969389157373,-0.8338431502518747,-0.9648790441870707,-0.6583495138763138,-1.0
8.278,-0.9304606636614223,-0.7463596982279834,-0.905959990654778,-0.7995642219422856,-0.9684202120089909,-0.6549830625682113,-0.7615794243468647,-0.8561035397750393,-0.83211332623822,-0.9661508566335504,-0.6593965920065487,-1.0
8.778,-0.930953115217737,-0.7464751914580896,-0.9055997462597991,-0.7998034836988194,-0.9668422921410781,-0.655597974890996,-0.761426912925292,-0.8543312305080144,-0.8322215662525192,-0.9655788622740027,-0.6588662561441484,-1.0
9.278,-0.9312743192007777,-0.7472318574773665,-0.9059853028857444,-0.8005274560620383,-0.9661493878604795,-0.656301448023605,-0.762105585041076,-0.8532830892686581,-0.8333593219940383,-0.9662946849699524,-0.6591413524031209,-1.0
9.787,-0.9311725365783071,-0.7471134583467068,-0.9050195467998784,-0.8002647808902869,-0.9672674818167648,-0.6553295194262495,-0.7599955610515099,-0.8532218040029954,-0.8333372784692044,-0.9658474738401045,-0.6595207988898735,-1.0
10.278,-0.932272145313703,-0.7462977215644949,-0.9056068610662865,-0.7998107545796377,-0.9684411773442216,-0.6560842406280961,-0.7612394623766918,-0.8532018293079376,-0.8330403492760737,-0.9666614007639999,-0.6595912593308942,-1.0
10.778,-0.9329200822962124,-0.7468615806531115,-0.9054146068883888,-0.8005883695115819,-0.9686731371992661,-0.6563609317415704,-0.7618052757800722,-0.8549299923263403,-0.8310271885696512,-0.9666350507510941,-0.6592893286457853,-1.0
11.278,-0.9319888934360632,-0.7474804099540713,-0.9062676607607824,-0.8011258003749804,-0.9664398053380165,-0.6555332810065329,-0.7618178985453785,-0.8547000400016613,-0.8332520664706025,-0.9672638860059448,-0.659129706834623,-1.0
11.779,-0.9316810404008867,-0.747113688658399,-0.9059047424970573,-0.8011219426795864,-0.9663735576875314,-0.6557758504025035,-0.7607690222409924,-0.8536593934472948,-0.8334458080786865,-0.9676259938958566,-0.6587665869514989,-1.0
12.278,-0.9321805637505608,-0.7474455170767921,-0.9060829501695638,-0.8014927465502691,-0.9681434337315694,-0.6564423242043687,-0.7611840756334683,-0.855380583964707,-0.8338969542263961,-0.967555937690439,-0.6592966121510286,-1.0
12.778,-0.9319706218371542,-0.7464331229518703,-0.9051236120677544,-0.7995899551689951,-0.9676085384856644,-0.6562886677009754,-0.7612078020805892,-0.8538411126049132,-0.831241024521265,-0.967839205953204,-0.6595708619167565,-1.0
13.278,-0.9325303718827853,-0.7469834366504539,-0.9057534058510899,-0.8007851967930683,-0.9675857954439699,-0.656421466152917,-0.761355969149358,-0.8561732338916475,-0.8312463390020756,-0.9683310837934624,-0.6595364622022097,-1.0
13.778,-0.9323356310381913,-0.7482669714595841,-0.9064194114631875,-0.8017445514294285,-0.9678301754875666,-0.6564577791496651,-0.7627621272356201,-0.8548793876309233,-0.8356133164889215,-0.968299194708497,-0.6603292545834425,-1.0
14.288,-0.9322114032458995,-0.7477205397044422,-0.9069564559484872,-0.8017218768538686,-0.9677313469688527,-0.6566160428276827,-0.762278022582874,-0.8548973507606389,-0.8351245492948246,-0.9673020614940789,-0.6598427838807368,-1.0
