ROI,n_spikes,spike_times_s
ROI.20 [],3,62.278;113.283;124.776
ROI.04 [],1,126.286
ROI.03 [],1,57.777
ROI.06 [],1,150.277
ROI.22 [],1,178.276
ROI.23 [],1,151.277
ROI.24 [],1,150.277
