ROI,mean0,sd0,thr
ROI.02 [],-0.1430877049786097,0.07347329449567216,0.07733217850840679
ROI.03 [],0.029414790017515537,0.010860425699152644,0.06199606711497346
ROI.04 [],0.03316105032934025,0.009724474443338441,0.06233447365935557
ROI.05 [],-0.021157924507916894,0.008896892281044804,0.005532752335217519
ROI.06 [],0.009300195094857808,0.006785146210871814,0.02965563372747325
ROI.07 [],-0.022236300978716324,0.00801075753928973,0.001795971639152863
ROI.08 [],0.10448460915141908,0.013121483555120063,0.14384905981677926
ROI.09 [],-0.023003296568686295,0.007597419868795715,-0.00021103696229915134
ROI.10 [],-0.025142736116533563,0.009915791033753407,0.004604636984726657
ROI.11 [],0.024220756106057492,0.014432880677507929,0.06751939813858128
ROI.12 [],0.03178826408233423,0.017604698951523428,0.08460236093690451
ROI.13 [],-0.03742523797031881,0.016439550892715704,0.011893414707828301
ROI.14 [],-0.023027100388354687,0.012359192776928974,0.014050477942432239
ROI.15 [],0.021856350671971753,0.009827030340801858,0.051337441694377324
ROI.16 [],0.03265332787201017,0.020467700147377962,0.09405642831414406
