Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.258,0.09967129531729572,0.02958932794982384,0.02026891148896645,0.07223546902621986,0.007467323972635153,0.1749604598273955,0.0,0.029305099777028443,0.016696808950542416,0.01589250555218003,0.026954440778271797,0.025606792920842107,0.035540292551437494,0.09760353993013154,0.12674633093543142,0.11233361367909231,0.10890935014152454,0.15881001800420821,0.11980557205585325,0.1243038722472313,0.07458015962436916,0.11858874995111739,0.0943055795336891,0.0712353807152479,0.11660631616314965,0.16565416099898508,0.08428390802522445,0.029017876861552296,0.015552518859492569,0.009727561489189549,0.0078064831111201985,0.004571534592321489,0.07580631627954572
0.787,0.08212440251197523,0.01433954551697512,0.01461633020717195,0.08120506337952343,0.005469319809301911,0.121258082269712,0.0,0.025310657878030354,0.016283227473782913,0.008516384744046165,0.024849005861341946,0.015974078244523002,0.023852125521931233,0.10907318667759773,0.10467830253981447,0.08086262162823987,0.10272400202263059,0.11836011189167403,0.12316841656982028,0.07615081328962711,0.07869639565731007,0.09191506631946843,0.07308883347185872,0.06791306146637557,0.08887684292321611,0.07881867783780398,0.07042236240761399,0.001911108796158466,0.007024002804752613,0.006383157053580963,0.004775431927621399,0.009222294454996659,0.0646857104159284
1.285,0.07286131867641639,0.02077388383312193,0.01627009405526599,0.06985414016701356,0.0060365402607861374,0.05630415458665818,0.0,0.020613998110279898,0.00414364823185717,0.012829393863967345,0.024425790555397595,0.01890907964936984,0.029280410368254677,0.08834813711113437,0.10362628077255054,0.08356673324900113,0.09576198973580877,0.0893425138874432,0.11015177624110643,0.08417544633168372,0.063346476062022,0.10076321065912729,0.07559801792453502,0.05064253401848241,0.09861394560699184,0.07361622786936502,0.08072868529220215,0.026852641883773416,0.008689368382186709,0.007846652956846967,0.00988042746465465,0.008508169387000091,0.09166390359799673
1.777,0.06742272994866486,0.008776394598539102,0.0033793406835837896,0.05476948786271226,0.004942356388776456,0.07833931790732754,0.0,-0.00677640149830695,0.00855028157278695,0.016465084408736386,0.009847150539886287,-0.0002621501380486136,0.0035340417132197263,0.09257600262240741,0.06459602315485323,0.06123019114310751,0.10771399107355246,0.05762170085487357,0.11261175424917501,0.06285738586977012,0.06788530972190004,0.08125440898189457,0.08343961800863182,0.07874753067515536,0.07630087932393724,0.059025380670786366,0.017552823917692466,0.02809673468002151,0.00449870769654457,0.002510705759300214,0.00549941912685055,0.007150614843836076,0.03662583771166242
2.277,0.06338131629551712,0.014155270068380566,0.008218531849084866,0.0929396799632389,0.004035641776644362,0.03924233137211349,0.0,0.01927170509514014,0.009924584886987947,0.016641812684387084,0.010604898029462973,0.008138490911410154,0.01974024538848869,0.09407982944963858,0.07581467887517235,0.06869510704179381,0.07517291375702823,0.08952055644338915,0.06373476756938776,0.06544079515967029,0.06264743382641369,0.08426269512572816,0.06040206388172294,0.05209994932252613,0.10461468401564811,0.036867848898094385,0.06987966085368971,0.019941251893748884,0.004938818385322968,0.006879074162424534,0.0022095192701274157,0.003132585523454503,0.0652221147002992
2.777,0.05540925896886211,0.018935779687656105,0.01579782608522996,0.09049788265039874,0.004831631877212111,0.05068806805015051,0.0,0.011014779451339973,0.015403717928927372,0.010911995960083819,0.015155972615249126,0.019295772179862634,0.03673251496716154,0.06362176842382285,0.08800866383940974,0.0627134508151108,0.06734694885582859,0.07558585623511509,0.061300688766037184,0.08100678364012415,0.01669805305855951,0.08599664920724892,0.07734190433212587,0.030146377946811014,0.06177798844272628,0.022751113651650636,0.07613346319202598,0.019832311148828368,0.007021568664207456,0.0053194721057465396,0.005677636486193487,0.00582272215480161,0.08854332815638602
3.295,0.04986541371481802,0.006354702479423574,0.01110587381785118,0.09024831713575485,0.005244668493203471,0.0709753379022304,0.0,0.02149987279342136,0.01064519424903491,0.009978550127294143,0.009793267417127155,0.014137256830999598,0.021491305822800146,0.06857536772672848,0.06505218202661951,0.06220467284237531,0.059270177107830016,0.06193794766796593,0.04284276885367667,0.06343537038238618,0.06002577214721653,0.0546149566534418,0.04026041136338528,0.04022742945477921,0.07672989978550389,0.07440744704182663,0.05714567644232458,0.012641547111692545,0.011095136806527451,0.005096133976459644,0.0033389042438210976,0.007886146641244547,0.07848720292110686
3.777,0.051114482114099205,0.008348232854872161,0.010859221637182281,0.06813760238247969,0.004174752518546296,0.03574198830786362,0.0,0.015061415549370457,0.007835068809001844,0.011864896873004266,0.017703341437444953,0.015193722305492444,0.02224014951405363,0.06091042212365243,0.06766794034924178,0.054504765030839904,0.08717354900025959,0.05320525887075928,0.05888612901835495,0.05272681447814721,0.04920837134846354,0.06329815555429721,0.033949228463055,0.04709426548804961,0.07001144054582221,0.030898363290369126,0.03374584221848115,0.036397985159370524,0.007816584024480877,0.005345351009311516,0.006092036246048301,0.004839576588289425,0.07170337774468388
4.278,0.045388215238292534,0.012476367170974459,0.005553212467189208,0.06695790826260788,0.0038291681035336794,0.07220073484362621,0.0,0.007390366693443901,0.013686049653964943,0.021582427079747047,0.010688276557252427,0.0086804884135304,0.0030504092986213508,0.037277469038194004,0.07743839336521478,0.0509047432821175,0.05061597568739963,0.05591711067856389,0.03409423192382262,0.03770095470283184,0.0395572411913642,0.0522503809568677,0.0502177794551799,0.091578236186332,0.08176983669219914,0.05478358389507429,0.02416251808872875,0.041060395650630556,0.00215077140206848,0.00738985768713357,0.009331568313753577,0.0054961017178651915,0.0481710317539554
4.778,0.037499638048537905,0.013086971138594519,0.00528790711603121,0.05052208520337909,0.0050768917312970264,0.0348806046402518,0.0,0.020394593361884428,0.01456941496458206,0.017815986395361867,0.012274369011986499,0.004730902821550287,0.0059071962122958805,0.03608737553709612,0.03844707390256845,0.03915176730590299,0.06460173541800385,0.03160758733887966,0.07195580571078374,0.01963500086637935,0.04469912557578446,0.05033563942045248,0.02962545409472287,0.056219767527167265,0.06761924555378289,0.04080808004744717,-0.005536381226310879,0.04061268884401852,0.007772422859610922,0.003081373334193642,0.010186088622406074,0.005746987282339538,0.027405002683019576
