ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],3,39.284333333333336,36.77699999999999,21.099408211816957,14.788000000000011,66.28800000000001
ROI.D [],5,28.980199999999996,34.775999999999996,13.9794326551545,10.786999999999999,43.283
ROI.09 [],1,14.276999999999987,14.276999999999987,0.0,14.276999999999987,14.276999999999987
ROI.10 [],2,14.531999999999993,14.531999999999993,0.2550000000000061,14.276999999999987,14.786999999999999
ROI.11 [],1,13.776999999999987,13.776999999999987,0.0,13.776999999999987,13.776999999999987
ROI.12 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.13 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.14 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.16 [],1,14.788000000000011,14.788000000000011,0.0,14.788000000000011,14.788000000000011
ROI.17 [],2,26.2825,26.2825,11.494499999999988,14.788000000000011,37.77699999999999
ROI.18 [],2,26.27799999999999,26.27799999999999,10.998999999999995,15.278999999999996,37.27699999999999
ROI.19 [],4,36.156499999999994,31.536000000000005,19.291131958752448,15.776999999999987,65.77699999999999
ROI.20 [],1,15.278999999999996,15.278999999999996,0.0,15.278999999999996,15.278999999999996
ROI.21 [],1,13.776999999999987,13.776999999999987,0.0,13.776999999999987,13.776999999999987
ROI.22 [],2,23.026,23.026,11.749999999999996,11.276000000000003,34.775999999999996
