Time (s),ROI.15 []
0.259,-0.1823191803952404
0.778,-0.5503321656911795
1.278,-0.3688758199849858
1.778,-0.2622013813648618
2.277,-0.19440883098379294
2.777,-0.2157892724453144
3.277,-0.2728037300131022
3.785,-0.44154983435828576
4.278,-0.3902000644913586
4.778,-0.24080536976467518
5.277,-0.302189826338567
5.788,-0.1489354834146364
6.277,-0.4242029212351659
6.788,-0.01802258852747536
7.276,-0.5683364477392976
7.785,-0.4781118295744642
8.278,-0.284237022798669
8.777,-0.41512716664627
9.286,-0.3969022794570104
9.777,-0.04598658026928121
10.287,-0.26853833976669556
10.777,0.018580086885597313
11.286,-0.04379545847655754
11.778,0.009118731196878187
12.278,-0.21501764794623407
12.777,-0.4450725633881364
13.277,-0.3037700348098827
13.785,-0.18278431907869236
14.278,-0.4892305323500783
14.778,0.11690001017424641
15.28,-0.30665367508233143
15.781,-0.29827639994283983
16.283,-0.04769036053398667
16.784,-0.11769243437846959
17.278,-0.07647979431996592
17.777,0.031774793311247884
18.294,-0.20244762914756767
18.778,-0.47917869216324754
19.288,-0.5137107739712763
19.777,-0.4824542268407041
20.279,-0.5128561539048699
20.777,0.13073685488282466
21.277,-0.37971971445594893
21.786,-0.2573743418757167
22.279,-0.5555211403309627
22.777,-0.33334938435884265
23.287,-0.5803016534195575
23.777,-0.6085223584803834
24.278,-0.5321007829397261
24.789,-0.14671229192241841
25.276,-0.36798745760652113
25.786,-0.6307815675024976
26.277,-0.23593595718556645
26.788,-0.3993207782696229
27.277,-0.30928496149473533
27.778,-0.358036520746672
28.277,-0.4048420386281362
28.788,-0.2285459843237465
29.277,-0.6770760271364705
29.778,-0.3452933711751441
30.276,-0.4387170687126112
30.777,-0.37006002667125504
31.284,-0.3550103539190302
31.778,0.06699724490077044
32.278,-0.5841235193542308
32.778,0.0196070945369566
33.297,-0.264484108507886
33.782,-0.6459036941852255
34.286,-0.12427077219805799
34.785,-0.050571067168724615
35.278,-0.08622094542493217
35.794,-0.622470070038227
36.277,-0.22340088187501614
36.778,-0.5943870249413482
37.277,-0.3149867919496037
37.776,-0.3838758105463594
38.287,-0.48467809815265384
38.777,-0.4406272672171034
39.276,-0.2580953139807035
39.776,-0.15477020322010254
40.278,-0.4918325126540271
40.789,-0.3742940446552973
41.277,-0.20297794546904768
41.79,-0.22924822889306112
42.278,-0.3794455957181817
42.779,-0.33469811851069814
43.277,-0.22060150836463038
43.776,-0.373310696113338
44.287,-0.17921820109142067
44.776,-0.2056606895083698
45.286,-0.19370921305578964
45.777,-0.30366945563608455
46.287,-0.0050487034191936155
46.777,-0.4627787414722761
47.278,-0.5031229685565418
47.777,-0.1433969958646878
48.288,-0.2013585889638284
48.778,-0.2229030382539599
49.278,-0.020918201685737575
49.778,-0.21238931797839794
50.28,-0.008706949682721768
50.782,-0.1572845341536996
51.284,-0.3060026901141526
51.777,-0.22472935689968246
52.292,0.036924663826086584
52.778,-0.09776388770786733
53.276,-0.21588500561007168
53.778,-0.15326816774983273
54.278,-0.43956571680235046
54.777,-0.3540846183584974
55.276,-0.32290215033732533
55.787,-0.311683976396393
56.277,-0.2124612267618771
56.788,-0.5936769286312604
57.277,-0.22626883262762415
57.788,-0.7134564958255463
58.277,-0.4250550536029931
58.778,-0.37493749450508357
59.278,-0.4856812778512195
59.776,-0.08937946455046769
60.288,-0.5125221817711437
60.778,-0.30220252221341926
61.288,-0.5996531184920891
61.782,-0.5544907175129696
62.277,-0.2916083804051094
62.786,-0.1433861135055904
63.277,-0.1735749445129349
63.786,-0.2223454049986439
64.277,-0.17152534251387386
64.776,-0.2971200381744496
65.277,0.1380066091609512
65.778,-0.2186239702087158
66.285,-0.025567525714506666
66.777,-0.4533265958962073
67.288,-0.2717399457888879
67.778,-0.22025943233016174
68.294,-0.2424495778974937
68.782,0.2630009454585361
69.284,-0.2716732274065903
69.786,-0.11625609014539887
70.279,-0.13974794068339016
70.777,-0.4193074572661945
71.277,-0.33530017442960713
71.778,-0.3238930924085819
72.287,-0.1698826335258368
72.778,0.1414925225847111
73.275,-0.17348172994492672
73.785,-0.11879403709460702
74.277,-0.2639047525565176
74.785,-0.18670647250896386
75.279,-0.10096134924123285
75.777,-0.371764650804611
76.287,-0.13385626580728688
76.777,-0.03369479482282825
77.287,0.07113258143870464
77.778,-0.35773213701959256
78.276,-0.2801804620100853
78.784,-0.19634417223863754
79.277,0.07006217121021409
79.778,-0.0016768999333437759
80.277,-0.03167769282564306
80.786,-0.29028277405692293
81.276,-0.4911918414721442
81.787,0.3518772548629465
82.277,-0.17245923197486634
82.777,-0.2512857692097076
83.276,-0.18588680890565476
83.777,-0.12306906208337826
84.277,-0.3021233185948892
84.777,-0.08907974847141417
85.285,0.04485782925717934
85.786,-0.14853478833929493
86.277,-0.0647065057545639
86.777,-0.2900135633176185
87.28,-0.2268835807020748
87.782,-0.16500578371155805
88.284,-0.26173412357928505
88.783,-0.4268912436282479
89.278,-0.27178466076147184
89.791,-0.2353186934162396
90.279,-0.2658802053869048
90.777,-0.2500829499812854
91.287,-0.4446279002036258
91.776,-0.2895164132294981
92.288,-0.1359361747266015
92.776,-0.25706140853178394
93.286,-0.38868958430875783
93.776,-0.28561988740850897
94.288,-0.2525446767969542
94.775,-0.3968058175602101
95.288,-0.27877952223752256
95.777,-0.30092632435305244
96.287,-0.2499199082226853
96.777,-0.4266656258199359
97.288,-0.4556940706726011
97.778,-0.38638641069163593
98.277,-0.539632169386104
98.786,-0.2134792371235585
99.279,-0.31463925124746306
99.777,-0.34667161643384276
100.277,-0.11955167802953427
100.787,-0.21400751038138574
101.276,-0.3560993691748543
101.778,-0.30226847121888756
102.279,-0.33625027037465177
102.778,-0.5084718754690696
103.278,0.04055263091252708
103.778,-0.2354906556946116
104.286,-0.2569720548860767
104.778,-0.19655225384502914
105.277,-0.2375996847474095
105.779,-0.19226492504682233
106.281,-0.2204122543688926
106.784,-0.3989908630821958
107.284,-0.19684402262744044
107.777,-0.19038193818167867
108.293,-0.19498012286130378
108.778,-0.12719770997929372
109.295,-0.35532190687588566
109.778,-0.3083549211583967
110.278,-0.3538804236326597
110.778,-0.09242923048959713
111.277,-0.44412070377491003
111.778,-0.049646451344377694
112.288,-0.11637452680125854
112.777,-0.2585056943234618
113.289,-0.13377311991666932
113.776,-0.29681815559883024
114.277,-0.39099810636837856
114.777,-0.2314257483339707
115.288,-0.34091114609638473
115.778,-0.38365795282930665
116.278,0.02735419494239454
116.779,-0.43650719167358637
117.277,-0.10438200640475503
117.776,-0.1392387502014557
118.285,-0.37768657733695765
118.777,-0.05322583614477315
119.277,-0.2298299446839086
119.788,-0.294258609600151
120.277,-0.13211114876913968
120.776,-0.28540198575216247
121.277,-0.15197495028807373
121.777,-0.2108890877409737
122.284,0.004647183256934641
122.777,-0.28035485150357986
123.286,-0.16756315197621888
123.779,-0.2026122107163431
124.282,0.012667503433015414
124.785,-0.5430915290206277
125.286,-0.003098122171289761
125.786,-0.41299476957010034
126.276,-0.4656105062999245
126.778,-0.0936432672878969
127.277,-0.13171952129275152
127.798,0.18816739939730978
128.276,-0.25673304809988706
128.788,-0.14318904819616535
129.277,0.04269055093493672
129.776,-0.07834053002956366
130.277,-0.15617627268644507
130.778,-0.03674737502650873
131.277,-0.1305354273857867
131.779,-0.21670214264999144
132.277,-0.28415001523161204
132.778,-0.18069706583845715
133.277,-0.2809526328971356
133.788,-0.20876306148279467
134.276,-0.3100759420591131
134.785,-0.26835958016717887
135.277,-0.16604886745882885
135.787,-0.24345797354614887
136.279,-0.06082382938294505
136.777,-0.3973819737844452
137.277,-0.2572712159163039
137.789,-0.043678254763772344
138.277,-0.23992478185554847
138.787,-0.2470742050388236
139.276,-0.12815160918837812
139.777,-0.09612120661751797
140.278,-0.2286539589349546
140.784,-0.20420793019865024
141.278,-0.17324518248773685
141.777,-0.11502118300990512
142.278,-0.2557757426047758
142.78,-0.3714369183982725
143.285,-0.1910781737211456
143.784,-0.2480098764123489
144.277,-0.16288922669385525
144.791,-0.11912619221123695
145.277,-0.03606650115330773
145.795,-0.13110074563586474
146.277,0.06341857468357226
146.788,-0.2877872845870977
147.277,-0.05006554409669878
147.787,-0.20518649260451718
148.279,-0.2141443781690493
148.778,-0.2586272377423605
149.288,-0.23021606662370486
149.777,-0.22932286465030707
150.277,-0.22712342815744374
150.787,-0.049995628362764166
151.279,-0.2291566428589941
151.777,-0.14103477290769104
152.277,-0.19267906169890353
152.787,-0.24730975916974487
153.278,-0.18499082003905445
153.777,-0.30034208105079757
154.289,-0.2899528544877357
154.778,-0.19365876904254548
155.277,-0.4333727095267957
155.778,-0.06618070045576113
156.278,0.12488052286930865
156.786,-0.22241268739764916
157.277,-0.18474986415467046
157.777,-0.2880840475397702
158.278,-0.3703683921735651
158.784,-0.252391020771817
159.278,-0.17045990306070163
159.777,-0.3979268632616468
160.287,-0.14997742627609228
160.778,-0.0002464820275248126
161.281,-0.2768606327081789
161.783,-0.11121850612524549
162.288,-0.3164342406943943
162.776,-0.23668362494283332
163.292,-0.028094441208167842
163.777,-0.2298224703773185
164.276,-0.13873539642950986
164.787,0.003668083002326333
165.276,-0.08333660489185314
165.787,-0.21461631100878314
166.278,0.0029963080953564446
166.776,-0.12534948555144385
167.296,-0.5630807863479074
167.778,-0.10646962113212158
168.275,-0.33757465848143764
168.785,-0.015711720978111424
169.277,0.12141714612508382
169.778,-0.017351880712930774
170.278,0.04094089921235974
170.777,0.017086945016855957
171.287,-0.18112670822826243
171.778,-0.06382422478798892
172.277,-0.24207983193617358
172.778,-0.2375100125075829
173.277,-0.3018045970727969
173.786,-0.2620280092137486
174.278,-0.1867262535846274
174.779,-0.39791689996651297
175.277,-0.29427544079341905
175.778,-0.18325561508118848
176.277,-0.24038490545761745
176.784,-0.24811388460122671
177.277,-0.19299630327833525
177.787,-0.05750080233503407
178.277,-0.11014396985959823
178.795,-0.19997248243111085
179.283,-0.36495828467956676
179.787,-0.21844168136159353
180.285,-0.19315167773158506
180.777,-0.09432251101415524
181.293,-0.2353434416349852
181.778,-0.2729926114686368
182.277,-0.10823223718137842
182.777,-0.17258298974413788
183.277,-0.1416880363771813
183.787,-0.007469955203437443
184.278,-0.1719309495975004
184.777,-0.2770513722839626
185.278,-0.2338941567840076
185.777,-0.08092496362108703
186.288,-0.13201513787719313
186.778,-0.14925314815896523
