Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.258,-0.7942598508831912,-0.7058063305609658,-0.8450177848515317,-0.720645368510855,-0.9012130732598866,-0.6298040225340066,-0.757719959655551,-0.8257821712763953,-0.7656734904551938,-0.944644572362396,-0.64108204447041,-1.0
0.786,-0.7978376703557767,-0.7084129692658869,-0.8466946467886043,-0.7219036618963657,-0.9027773302806855,-0.6308661625119638,-0.7583888516348217,-0.8297846432335106,-0.7677292885667761,-0.9465045720584568,-0.6425994357636569,-1.0
1.277,-0.7999288714070885,-0.708538943286966,-0.8482806113522279,-0.7228299018497316,-0.9045635455077927,-0.6319000785876798,-0.7598285693894361,-0.8284690156289511,-0.768369926044094,-0.9467846334023029,-0.6434394198061092,-1.0
1.786,-0.8012112252656934,-0.7087667310232247,-0.847330248135063,-0.7236646143550229,-0.9046724364098063,-0.6313529689735963,-0.7599119327872882,-0.8274012452085286,-0.7695791550392449,-0.9463029118832089,-0.6431446420222481,-1.0
2.277,-0.8024220669688787,-0.7078802603226729,-0.8474589259954628,-0.7237616771191201,-0.9037330406002697,-0.6317543191028299,-0.7579402472875105,-0.8274119062467874,-0.769573816216506,-0.9467493450026907,-0.6418415445035304,-1.0
2.777,-0.8035682869809827,-0.7080146073833606,-0.8476292293106633,-0.7242857373058402,-0.9035625584355595,-0.6313571699862816,-0.7587177283042862,-0.8274637533071029,-0.7690181727358586,-0.9473846053499494,-0.6419491688034591,-1.0
3.277,-0.8040732157246708,-0.7082297503787514,-0.8491353487170291,-0.7249318545882681,-0.9069596276192511,-0.6308593511817231,-0.7582801724983144,-0.8284138967945434,-0.769759680196155,-0.9454494072534305,-0.6421072403942598,-1.0
3.776,-0.8049359730687056,-0.7077977872838671,-0.8479756062451498,-0.7251153487006976,-0.906739693803564,-0.6312487208693746,-0.7590288010212991,-0.8286676818990211,-0.7698119426271838,-0.9478182633899547,-0.6420825692193544,-1.0
4.278,-0.8055795928856198,-0.7077936734523201,-0.8487776022718622,-0.7242943317784125,-0.9066534955275617,-0.6314616306073979,-0.7577380388060762,-0.8269391203705403,-0.7695305516762002,-0.9475738657669064,-0.6433321776527674,-1.0
4.784,-0.8063798439090574,-0.7079283367816918,-0.847651621056955,-0.7251694928855206,-0.9060309160975027,-0.6317702025878696,-0.7586769356784235,-0.8292324393876968,-0.7696977717165016,-0.9470071327476797,-0.6413985701701324,-1.0
5.286,-0.8065582325529095,-0.7077157829553785,-0.8480766099058347,-0.7238692760307995,-0.9063756032087221,-0.6313576125204523,-0.7579130962684162,-0.828256635142603,-0.7684684158040671,-0.9466825691051278,-0.6420018632752134,-1.0
5.776,-0.8070688864903329,-0.7074998718683422,-0.8484716426164056,-0.7247360883518466,-0.9068296243147743,-0.631457134713386,-0.758976929507785,-0.8285705368872559,-0.7686778032977275,-0.9470992873343391,-0.6417953048796698,-1.0
6.277,-0.8079223886187202,-0.7082207994272022,-0.8488284567071472,-0.7242692507683668,-0.9075610426530849,-0.631488422857384,-0.7588477018232578,-0.8282958436671717,-0.7697830583241767,-0.9474658796853175,-0.6427395710022792,-1.0
6.778,-0.8082453445729706,-0.7080787452081955,-0.848262540348944,-0.7251025986089177,-0.9083785818496961,-0.6316460516756914,-0.7578201159768748,-0.8276192613711655,-0.7708221754975967,-0.9470896270718459,-0.6423962812301565,-1.0
7.281,-0.8085394696722877,-0.7088402160986125,-0.8494505313152191,-0.7254455687733424,-0.9073329395149518,-0.632290419062366,-0.7583716493047012,-0.8281854383132953,-0.7705492767025239,-0.9480039533101987,-0.6419536122327999,-1.0
7.783,-0.8088263847542397,-0.7082632942085585,-0.8489732592898204,-0.7254599947457931,-0.907287864936382,-0.6323684317980374,-0.758666654992747,-0.8278844907032475,-0.7698045751437584,-0.948770849939668,-0.6425659525375642,-1.0
8.283,-0.8092414171061881,-0.7087010533102196,-0.8499255525485147,-0.7257644714537084,-0.9076896985600692,-0.6325865921157161,-0.7581168787297624,-0.8282110906681569,-0.7696484958794163,-0.9492859164785151,-0.6434384129014649,-1.0
