ROI,n_spikes,spike_times_s
ROI.05 [],6,17.284;62.777;67.277;112.777;117.278;162.777
ROI.06 [],6,17.284;62.777;67.277;112.277;117.278;162.777
ROI.02 [],5,50.277;54.279;102.278;150.277;155.276
ROI.07 [],3,52.787;102.278;152.285
