ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.06 [],42.277,2.277000000000001,30,40
ROI.06 [],57.777,17.777,30,40
ROI.06 [],77.784,37.784000000000006,30,40
ROI.06 [],87.777,7.777000000000001,70,80
ROI.06 [],101.776,21.775999999999996,70,80
ROI.06 [],108.277,28.277,70,80
ROI.06 [],115.277,35.277,70,80
ROI.06 [],121.276,1.2759999999999962,110,120
ROI.06 [],142.286,22.286,110,120
ROI.06 [],154.777,34.77699999999999,110,120
ROI.06 [],162.279,42.278999999999996,110,120
ROI.06 [],174.776,54.77600000000001,110,120
ROI.11 [],53.288,13.287999999999997,30,40
ROI.11 [],78.286,38.286,30,40
ROI.11 [],88.276,8.275999999999996,70,80
ROI.11 [],101.776,21.775999999999996,70,80
ROI.11 [],132.287,12.287000000000006,110,120
ROI.11 [],154.289,34.28899999999999,110,120
ROI.11 [],156.277,36.27699999999999,110,120
ROI.11 [],165.276,45.27600000000001,110,120
ROI.000 [],57.777,17.777,30,40
