ROI,n_spikes,spike_times_s
ROI.05 [],2,100.288;195.287
ROI.01 [],1,100.288
ROI.02 [],1,100.288
ROI.03 [],1,100.288
ROI.04 [],1,100.288
ROI.07 [],1,50.279
ROI.10 [],1,100.288
ROI.11 [],1,100.288
ROI.12 [],1,100.288
