ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.E [],119.278,39.278000000000006,80,100
ROI.D [],58.777,28.777,30,50
ROI.01 [],59.778,29.778,30,50
ROI.01 [],112.284,32.284000000000006,80,100
ROI.01 [],132.278,2.2779999999999916,130,150
ROI.10 [],119.278,39.278000000000006,80,100
ROI.11 [],119.278,39.278000000000006,80,100
ROI.18 [],99.778,19.778000000000006,80,100
ROI.18 [],119.278,39.278000000000006,80,100
ROI.21 [],98.779,18.778999999999996,80,100
ROI.22 [],58.291,28.290999999999997,30,50
