ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.01 [],44.776,14.776000000000003,30,50
ROI.01 [],85.278,5.278000000000006,80,100
ROI.01 [],97.786,17.786,80,100
ROI.01 [],131.778,1.7779999999999916,130,150
ROI.01 [],146.276,16.27600000000001,130,150
ROI.05 [],33.776,3.7760000000000034,30,50
ROI.03 [],98.776,18.775999999999996,80,100
ROI.06 [],44.776,14.776000000000003,30,50
ROI.06 [],98.278,18.278000000000006,80,100
ROI.06 [],131.778,1.7779999999999916,130,150
ROI.06 [],146.276,16.27600000000001,130,150
ROI.09 [],115.787,35.787000000000006,80,100
ROI.11 [],97.282,17.281999999999996,80,100
ROI.11 [],122.276,42.275999999999996,80,100
ROI.11 [],131.778,1.7779999999999916,130,150
ROI.11 [],146.276,16.27600000000001,130,150
ROI.13 [],98.776,18.775999999999996,80,100
ROI.14 [],33.776,3.7760000000000034,30,50
