ROI,n_spikes,spike_times_s
ROI.27 [],5,26.778;129.788;138.279;156.778;176.785
ROI.F [],2,80.778;191.777
ROI.D [],1,185.779
ROI.22 [],1,185.779
ROI.31 [],1,80.778
