Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.258,-0.07603861036272329,-0.027745227906014254,0.0,-0.03934453142855636,-0.024184424901794618,-0.05127014444062621,-0.08600449653746228,-0.004598625034572468,0.1107710204016655,-0.015798196777868583,-0.0252730194510874,-0.05804265512436606,-0.078800378318929,0.14808970512636785,0.011304176461369015
0.784,0.1131942968463128,0.04187945280116068,0.0,0.034404998473479324,0.06448608072442001,0.08925304534793142,0.13396501378415537,2.264455150362873,0.5295528858202454,0.024648018452048264,0.018693833246986834,0.057921735546160466,0.18815149877913298,0.30319341179716625,0.23378921895023114
1.277,0.17455659042469882,0.03719162980806313,0.0,0.017201340803152977,0.014357834212247027,0.09534847497819866,0.2192875217591293,2.090849222359855,0.28084264729047603,0.051968292683910566,0.01756749274501115,0.06551627021710286,0.20045310663851504,0.5404910885103926,0.15764700882591884
1.787,0.26711110162392887,0.04394323617362656,0.0,0.031134253583836792,0.04911387913148681,0.1379623058734063,0.3544514036699781,2.9052897844195256,0.3632121789326739,0.016637343680240967,0.04013054336036286,0.06351329353778712,0.23826257125330055,0.37805984793706626,0.24010185887451518
2.278,0.22714375542911402,0.044979521895570605,0.0,0.08571049661776232,0.04003833340419424,0.11663812850312248,0.32045492512271145,1.8352051899860735,0.44545863143046294,0.05037793244254497,0.022178319616173295,0.06700480001990664,0.18443846787064402,0.8906121052901864,0.15818144297582387
2.777,0.24921033875908813,0.06156485805228756,0.0,0.1400607099793407,0.03575849332661465,0.1330408449951881,0.32829992352583093,2.768582517111744,0.6476390950282341,0.03847521990047213,0.025442060481327276,0.09526505849375513,0.2769561362632739,1.0343161139765673,0.2302702448001629
3.285,0.21674389068444497,0.0495627064464405,0.0,0.06832643112869759,0.022793496651909995,0.11591908257329604,0.25968744326480303,3.3454747100831472,0.6129621151270614,0.049180248133670945,0.017578594717896363,0.08202202376674474,0.2701065596422401,0.665258589550084,0.2342329460844647
3.777,0.21749037066396032,0.05771390469098725,0.0,0.041269160467933934,0.02042014543531979,0.126661107337489,0.26782196854740087,2.824844311099375,0.5813029715008083,0.05321162783118575,0.04711244453335452,0.09800314582841235,0.19936392275293438,0.37040538199172346,0.12188411991783528
4.278,0.2023848214517336,0.05959361349010922,0.0,0.09675637614368188,0.046008410910619496,0.12733589075527993,0.24491022116401903,3.333359655699238,0.5422024900675796,0.03242555042062522,0.04240179912976097,0.09383527280812823,0.275918117199957,0.45760614160210705,0.22977640598797064
4.796,0.16374771149449277,0.055502597639715386,0.0,0.06649177949243908,0.022724119663307164,0.1342896374050316,0.2009724272069256,1.696720242758699,0.2705469481132981,0.055290973090862235,0.056813489004928296,0.05514881438204444,0.19071323724357564,0.7289008008849812,0.19118433238111993
