ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.000 [],46.778,6.777999999999999,30,40
ROI.000 [],51.288,11.287999999999997,30,40
ROI.000 [],54.787,14.786999999999999,30,40
ROI.000 [],57.777,17.777,30,40
ROI.000 [],59.788,19.787999999999997,30,40
ROI.000 [],65.279,25.278999999999996,30,40
ROI.000 [],78.277,38.277,30,40
ROI.000 [],86.778,6.778000000000006,70,80
ROI.000 [],111.784,31.784000000000006,70,80
ROI.000 [],121.279,1.2789999999999964,110,120
ROI.000 [],126.278,6.278000000000006,110,120
ROI.000 [],135.288,15.288000000000011,110,120
ROI.000 [],140.278,20.27799999999999,110,120
ROI.000 [],144.785,24.784999999999997,110,120
ROI.000 [],151.778,31.77799999999999,110,120
ROI.000 [],158.778,38.77799999999999,110,120
ROI.000 [],182.279,62.278999999999996,110,120
ROI.000 [],192.787,72.787,110,120
ROI.000 [],199.287,79.287,110,120
