ROI,n_spikes,spike_times_s
ROI.E [],2,45.283;51.786
ROI.10 [],2,45.787;51.786
ROI.11 [],2,51.786;89.778
ROI.12 [],1,52.278
ROI.17 [],1,51.277
ROI.18 [],1,51.277
ROI.19 [],1,51.786
