ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.C [],184.778,54.77799999999999,130,150
ROI.F [],80.778,0.7780000000000058,80,100
ROI.F [],86.778,6.778000000000006,80,100
ROI.F [],168.777,38.77699999999999,130,150
ROI.F [],191.777,61.77699999999999,130,150
ROI.D [],185.779,55.778999999999996,130,150
ROI.10 [],160.277,30.276999999999987,130,150
ROI.22 [],185.779,55.778999999999996,130,150
ROI.27 [],35.779,5.7790000000000035,30,50
ROI.27 [],47.778,17.778,30,50
ROI.27 [],54.778,24.778,30,50
ROI.27 [],72.278,42.278000000000006,30,50
ROI.27 [],104.282,24.281999999999996,80,100
ROI.27 [],129.788,49.78800000000001,80,100
ROI.27 [],138.279,8.278999999999996,130,150
ROI.27 [],148.276,18.27600000000001,130,150
ROI.27 [],156.778,26.77799999999999,130,150
ROI.27 [],174.785,44.785,130,150
ROI.27 [],185.277,55.27699999999999,130,150
ROI.31 [],80.778,0.7780000000000058,80,100
ROI.31 [],168.777,38.77699999999999,130,150
