ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.E [],1,19.787999999999997,19.787999999999997,0.0,19.787999999999997,19.787999999999997
ROI.F [],1,48.77799999999999,48.77799999999999,0.0,48.77799999999999,48.77799999999999
ROI.09 [],1,18.790000000000006,18.790000000000006,0.0,18.790000000000006,18.790000000000006
ROI.10 [],1,19.787999999999997,19.787999999999997,0.0,19.787999999999997,19.787999999999997
ROI.11 [],1,18.275999999999996,18.275999999999996,0.0,18.275999999999996,18.275999999999996
ROI.12 [],1,19.787999999999997,19.787999999999997,0.0,19.787999999999997,19.787999999999997
ROI.13 [],1,20.277,20.277,0.0,20.277,20.277
ROI.14 [],1,19.277,19.277,0.0,19.277,19.277
ROI.16 [],1,19.787999999999997,19.787999999999997,0.0,19.787999999999997,19.787999999999997
ROI.17 [],1,19.277,19.277,0.0,19.277,19.277
ROI.18 [],1,19.277,19.277,0.0,19.277,19.277
ROI.19 [],1,19.277,19.277,0.0,19.277,19.277
ROI.20 [],1,19.277,19.277,0.0,19.277,19.277
ROI.21 [],1,19.787999999999997,19.787999999999997,0.0,19.787999999999997,19.787999999999997
ROI.31 [],1,47.77799999999999,47.77799999999999,0.0,47.77799999999999,47.77799999999999
