ROI,n_spikes,spike_times_s
ROI.25 [],2,50.776;70.793
ROI.24 [],2,15.777;110.778
ROI.21 [],2,50.776;71.777
ROI.02 [],1,71.777
ROI.09 [],1,72.276
ROI.11 [],1,50.776
ROI.17 [],1,72.276
ROI.15 [],1,50.776
ROI.14 [],1,50.776
ROI.22 [],1,71.777
