Term,Coefficient,Std_Error,z_value,p_value,Significance
Intercept,23.65208175793586,2.4375753171973362,9.703118336926073,2.924219581564287e-22,***
C(condition_group)[T.1mw],-8.2149098340449,8.885419072904455,-0.9245382538113219,0.3552061442316711,ns
C(condition_group)[T.20s],-1.7134301937375707,2.841753892004581,-0.6029481295190247,0.5465431964683642,ns
C(condition_group)[T.2hz],9.860120554451116,3.318810535385187,2.9709802500993727,0.0029685087022799086,**
C(condition_group)[T.2mw],5.032873727356268,5.606951660673462,0.8976131830520828,0.3693918083048443,ns
C(condition_group)[T.5hz],2.5079944924657327,3.184472796008833,0.7875697652713677,0.43094840567547177,ns
C(condition_group)[T.5s],-0.9857821210786379,3.490268060452358,-0.28243736698861893,0.7776081660629789,ns
C(condition_group)[T.Ctrl],16.660956485786823,5.521114423301998,3.0176799842200066,0.0025471773220768854,**
ROI (random effect var),3.622036734203755,,,,
