Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.258,0.16739120939831875,0.04547368174196596,0.009132120186033396,0.11394789189342806,0.008150148383173872,0.23364648292524434,0.0,0.03538151455805814,0.014811052827187143,0.015192835784939072,0.005289932775165757,0.004468072633743093,0.01661573175163516,0.17397728203598478,0.17290949182514026,0.15691359090185564,0.1792685152514336,0.18646574793707596,0.17808950343736174,0.1503524704951272,0.1587281427233122,0.161198599848773,0.16507348962422527,0.2214207246222238,0.18985657249442656,0.22416555953107917,0.05626989290655429,0.06088240837089732,0.01044439389013231,0.012163938834978228,0.009596308920391355,0.0098064116574479,0.08300715221754126
0.777,0.14026966275398617,0.03025308869947833,0.007382464909602535,0.07336222331869154,0.006471328055370013,0.18414961907568175,0.0,0.021932062138538027,0.011924658130117933,0.011156585050671668,0.008527487252389098,0.008907220905252483,0.007949651766670583,0.15165613964978455,0.16125682764869376,0.13859526979683273,0.13778262996047239,0.1493095591663482,0.15015138565546868,0.10623532652867211,0.13977094492731967,0.13209023266517292,0.14889046202401846,0.2046217160167166,0.1487979884515525,0.16566086875881464,0.046366713488368586,0.03380210293494716,0.003710702460355411,0.0107300129161817,0.00855503770494449,0.0073590608855759534,0.0891186589097777
1.288,0.12376990609165602,0.035547111690077,0.011638275544508983,0.062112395868627546,0.007114000544382438,0.1758147148696032,0.0,0.020448050222805447,0.017223358660071637,0.027319657385921174,0.0021714633288885577,0.011400747430555204,0.02340289281225115,0.13922238593192485,0.1389244369622905,0.1118705684683211,0.11718670244197323,0.1310985752381373,0.12602868394222966,0.10428647087728686,0.12186855902642553,0.12175031823793257,0.11719365971622221,0.17701844698392497,0.13377935730976592,0.16323505620139928,0.04749568838210843,0.053736675468149676,0.005784773414604222,0.011143447084364886,0.009417695662032545,0.008944107195599307,0.067635568203228
1.778,0.10175124361759064,0.015827431342098575,0.006250245245323002,0.06951591785723453,0.004610575561202192,0.15844276720334746,0.0,0.009468060185827524,0.007858405688273017,0.015075240648007204,0.009034397908577362,0.009716737953729392,0.011328902127684644,0.12428123861684515,0.11757755037814861,0.09516995937987006,0.10295475735034855,0.12774194761712448,0.0952357925714108,0.0816767639853422,0.10758102551063903,0.1013097205813644,0.0992615752452062,0.15564088605841378,0.11391012757630006,0.13709760112681388,0.03330414661169816,0.03733699709225811,0.004858541380520183,0.008502764421633537,0.007026079745639076,0.005338171507179219,0.08283160038122875
2.277,0.08431337025959239,0.016783665382389887,0.008948385516095532,0.021624236533232342,0.004213565894332128,0.12412311841533902,0.0,0.015427522658424063,0.007252181150694103,0.008435255693470046,0.014624291579956228,0.008432867260684287,0.01845728284761021,0.08744201179443745,0.09712886915053062,0.07398822482448998,0.08693279186098925,0.11488477392277253,0.09027061679973966,0.0809108405873629,0.07346056297604893,0.07254922137674799,0.08010577982188953,0.13836218692682542,0.0840203830905802,0.10571993204231604,0.018110572444455873,0.029139900283320367,0.006911915415073233,0.00600529601854011,0.004604704816588995,0.006678382242650773,0.020609132380680205
2.777,0.07206066484219366,0.01265657674488482,0.0034872441981203504,0.011469540587937125,0.0023458290844283825,0.20109135618124407,0.0,0.015885974866836728,-0.00425508206184012,0.010808120447410056,0.01990417270156743,0.0048585371157785755,0.010573422353303193,0.08281777547860511,0.07498492631934676,0.06266919831906846,0.0752876218634518,0.10647903867501733,0.08957863869329467,0.05182265574757416,0.06400317074766426,0.07042636529889677,0.06916056805694466,0.12546264215411682,0.07907077221250976,0.1896856001529841,0.01588672255856257,0.02304562976125407,0.0030761571953195027,0.004452085704824114,0.004740718936141602,0.007010832812992885,0.00012025298407786953
3.288,0.05957119117783261,0.023217510367062717,0.006971576138358813,0.05517272386744189,0.0027384142590786984,0.16723570106939242,0.0,0.03348276167671161,6.815617689090508e-05,0.0056677282382392846,0.0030254198685707562,0.012616942400128967,0.01760387710190281,0.07854903862059334,0.059977661424911545,0.039761544909625586,0.06111820575905262,0.09320839070167189,0.061192256179015914,0.048421669544110035,0.04980396977908016,0.04438535617389826,0.05430737127923302,0.09335386395877247,0.07797620615550362,0.16534637947675615,0.05062243212319445,0.027096699564329137,0.006876333726443067,0.005202359105691092,0.00276476881615092,0.008284347757693362,0.04538908784123232
3.777,0.05035402499756553,0.004425043353419561,0.0069872107904458275,-0.0023067902625829553,0.003552655443881233,0.17666756613758064,0.0,0.019599625347966863,0.004711079487242056,0.010272965507266594,0.004613464458974697,0.008831868599100692,0.01164431559902122,0.07094844712124401,0.049357460365823495,0.06893176414071955,0.05253910868583289,0.06418148754980971,0.04824866592901961,0.03521828978342773,0.039616408484927264,0.04990931472409559,0.03719073797260961,0.07754689853725545,0.05246115046247339,0.17229154744456557,0.03489040381022194,-0.009474438261743639,0.004597232329353701,0.004615828201940133,0.003791298580935392,0.005864280748257153,0.021394645723706706
4.289,0.05520844183830113,0.02098486946018624,0.009836734038255655,0.05908604493705147,0.006048251441356974,0.17222533707416748,0.0,0.008718682300867859,0.009836190665950383,0.018895818874266383,0.002619261273665112,0.010793868312198458,0.020210537819275804,0.06599873108736615,0.07294611592668689,0.06739203765588342,0.07157154610602846,0.08788461472810286,0.05243684808281438,0.043417323122625605,0.053106813595199566,0.03966764100526603,0.037895856028863265,0.08150829633493371,0.061356150836568354,0.17374034282842432,0.04934851909726815,0.015256068023216782,0.007399868776390906,0.008379663173396466,0.0017026538797195853,0.0062465396589502535,0.05056035430007523
4.779,0.03989908118502953,0.011047057435767903,0.006000270452694511,-0.0037420929876766005,0.0017897777869600642,0.09807493594101849,0.0,0.02007021068793548,0.0026670367486439825,0.02455595631624069,0.004785322744910757,0.006948497927198022,0.013377689759249344,0.045754380452777875,0.057936726535028356,0.03910590748290225,0.03752869270319437,0.057292383713991854,0.03525842515301701,0.039812368926475585,0.035254318241450616,0.03941316076068906,0.02950301458219212,0.07969291231165432,0.04703335631486866,0.1146782425175082,0.05332940782413982,-0.007962051091249134,0.0009637095625479535,0.004813049301994002,0.006382614156297766,0.0029738858101671616,-0.008260623047192307
