ROI,n_spikes,spike_times_s
ROI.01 [],3,44.776;97.786;131.286
ROI.07 [],3,44.278;98.278;131.286
ROI.06 [],3,97.282;122.276;131.778
ROI.03 [],1,97.786
ROI.05 [],1,33.776
ROI.08 [],1,98.278
ROI.14 [],1,97.282
