ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],189.277,59.27699999999999,130,150
ROI.03 [],189.277,59.27699999999999,130,150
ROI.04 [],188.276,58.27600000000001,130,150
ROI.05 [],188.276,58.27600000000001,130,150
ROI.06 [],107.797,27.796999999999997,80,100
ROI.06 [],183.277,53.27699999999999,130,150
ROI.07 [],106.793,26.793000000000006,80,100
ROI.07 [],184.276,54.27600000000001,130,150
ROI.08 [],189.277,59.27699999999999,130,150
ROI.09 [],188.276,58.27600000000001,130,150
ROI.10 [],183.277,53.27699999999999,130,150
ROI.11 [],187.778,57.77799999999999,130,150
ROI.12 [],186.277,56.27699999999999,130,150
ROI.13 [],183.778,53.77799999999999,130,150
ROI.14 [],185.277,55.27699999999999,130,150
ROI.15 [],188.276,58.27600000000001,130,150
ROI.16 [],188.276,58.27600000000001,130,150
ROI.17 [],183.277,53.27699999999999,130,150
ROI.18 [],184.276,54.27600000000001,130,150
ROI.19 [],189.277,59.27699999999999,130,150
