ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.02 [],1,59.27699999999999,59.27699999999999,0.0,59.27699999999999,59.27699999999999
ROI.03 [],1,59.27699999999999,59.27699999999999,0.0,59.27699999999999,59.27699999999999
ROI.04 [],1,58.27600000000001,58.27600000000001,0.0,58.27600000000001,58.27600000000001
ROI.05 [],1,58.27600000000001,58.27600000000001,0.0,58.27600000000001,58.27600000000001
ROI.06 [],2,40.53699999999999,40.53699999999999,12.739999999999995,27.796999999999997,53.27699999999999
ROI.07 [],2,40.53450000000001,40.53450000000001,13.741500000000002,26.793000000000006,54.27600000000001
ROI.08 [],1,59.27699999999999,59.27699999999999,0.0,59.27699999999999,59.27699999999999
ROI.09 [],1,58.27600000000001,58.27600000000001,0.0,58.27600000000001,58.27600000000001
ROI.10 [],1,53.27699999999999,53.27699999999999,0.0,53.27699999999999,53.27699999999999
ROI.11 [],1,57.77799999999999,57.77799999999999,0.0,57.77799999999999,57.77799999999999
ROI.12 [],1,56.27699999999999,56.27699999999999,0.0,56.27699999999999,56.27699999999999
ROI.13 [],1,53.77799999999999,53.77799999999999,0.0,53.77799999999999,53.77799999999999
ROI.14 [],1,55.27699999999999,55.27699999999999,0.0,55.27699999999999,55.27699999999999
ROI.15 [],1,58.27600000000001,58.27600000000001,0.0,58.27600000000001,58.27600000000001
ROI.16 [],1,58.27600000000001,58.27600000000001,0.0,58.27600000000001,58.27600000000001
ROI.17 [],1,53.27699999999999,53.27699999999999,0.0,53.27699999999999,53.27699999999999
ROI.18 [],1,54.27600000000001,54.27600000000001,0.0,54.27600000000001,54.27600000000001
ROI.19 [],1,59.27699999999999,59.27699999999999,0.0,59.27699999999999,59.27699999999999
