ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.F [],61.788,31.787999999999997,30,50
ROI.F [],72.777,42.777,30,50
ROI.F [],124.286,44.286,80,100
ROI.F [],156.286,26.286,130,150
ROI.B [],97.278,17.278000000000006,80,100
ROI.B [],121.777,41.777,80,100
ROI.B [],172.278,42.27799999999999,130,150
ROI.B [],199.278,69.27799999999999,130,150
ROI.10 [],69.278,39.278000000000006,30,50
ROI.12 [],77.277,47.277,30,50
ROI.14 [],76.277,46.277,30,50
ROI.14 [],81.778,1.7780000000000058,80,100
ROI.18 [],69.78,39.78,30,50
ROI.18 [],75.279,45.278999999999996,30,50
ROI.22 [],48.278,18.278,30,50
ROI.22 [],127.276,47.275999999999996,80,100
