ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.02 [],2,25.528999999999996,25.528999999999996,7.75,17.778999999999996,33.278999999999996
ROI.04 [],2,24.77749999999999,24.77749999999999,8.000500000000002,16.776999999999987,32.77799999999999
ROI.05 [],2,24.77799999999999,24.77799999999999,8.501000000000005,16.276999999999987,33.278999999999996
ROI.06 [],2,7.278999999999993,7.278999999999993,3.502000000000006,3.776999999999987,10.780999999999999
ROI.07 [],2,24.52749999999999,24.52749999999999,8.250500000000002,16.276999999999987,32.77799999999999
ROI.08 [],2,24.27749999999999,24.27749999999999,7.500500000000002,16.776999999999987,31.77799999999999
ROI.09 [],4,24.655749999999998,25.2825,12.23615873906105,9.278999999999996,38.778999999999996
ROI.10 [],2,14.781499999999994,14.781499999999994,0.9964999999999975,13.784999999999997,15.777999999999992
ROI.12 [],2,25.27799999999999,25.27799999999999,8.001000000000005,17.276999999999987,33.278999999999996
ROI.000 [],3,26.450333333333333,32.286,16.253759038723597,4.277999999999992,42.787000000000006
