Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 [],ROI.24 [],ROI.25 []
0.258,,0.08392846020293122,0.2828518448590131,0.07565353301598558,0.033756158569942955,0.024542765986413327,0.029902653603853125,0.03252668282803607,0.02614574334822337,0.045432397425213794,0.006138284275791549,0.05199216151035819,0.030933169723732144,-0.020621695615332874,-0.009804799018457197,-0.024623032259859796,0.015234741555005697,0.03582803350652723,0.0208359051343363,-0.0009099178349432073,0.0020682781852939774,0.04879096083240605,0.0158841859210242,0.020059689251658682,-0.08038775920276348,-0.008705452214051517
0.778,,0.04362428179006264,0.2589627575800593,0.016730559611661405,0.02003675769747731,0.00907396092331998,0.007446991845177079,0.009815222214488021,0.028266789074610353,0.03797254721693932,-0.008466715173818135,0.036632086975178724,0.012581988830227642,-0.0025180822749527884,-0.00247909207311224,-0.005486437361301538,0.008188637260713979,0.03168947744146581,0.018164932883501336,-0.0064278084050822205,-0.013857280089555066,0.03476949000872054,0.004602213862439033,0.006557726753849214,-0.06452134712624324,-0.003973916711555969
1.281,,0.03045466532427327,0.22822466207543862,0.0009793718976300648,-0.0021639650961797303,0.003123165391335099,0.002524958202642423,-0.00297482419231899,0.017333564938361936,0.0329272690013075,-0.004401341152812078,0.004523970448397814,-0.0025522415354351327,-0.00802131733198682,-0.006504091248543143,-0.00967711764728175,0.009228140253211899,0.005955150259394534,-0.0003091505240742491,0.0014779440779448278,-0.007905968374088315,0.03750714384076125,-0.003062700250137234,0.004201423340284692,0.0340493578317025,0.0017893116119056978
1.788,,0.02651555251343877,0.2937410248441451,-0.0007347687938584903,0.0026651161855759105,-0.004284233846967836,-0.0018953138480642343,-0.012078623958720712,0.014154394683241185,0.02671196463688644,0.004724388154238102,-0.003398102140853647,0.0031436891063546207,0.0022628552140941493,0.0022278690103588817,0.005609410282183669,0.009618954013243856,-0.018258657992906616,0.0003805291498717245,-0.004056051270808327,0.0008553057370453389,0.035887112619502566,0.003773032821266048,-0.0031554866836809568,0.02237474554826944,-0.0022010178894630804
2.276,,-0.007809880289275979,0.29829553733987346,-0.0419382689061767,-0.020362351473532214,-0.007682955789959188,-0.003983367978513426,-0.015435442295493014,0.012952573738968068,0.021635741951842372,-0.0057605687261889586,-0.006940625199716868,-0.00646862959864856,0.020367723683890632,0.006565920243734389,0.004921592420053081,0.0037493703875581897,-0.004475246282566096,-0.0036561546694686264,0.0029118664859430535,-0.0012616089495506165,0.032516902071148185,-0.016931087006649165,-0.006703980226736104,-0.005720783928825398,0.001356931020430831
2.776,,0.006268876000872654,0.27236878485542043,-0.03506830714800276,-0.03773314035559697,-0.0018246958918082244,-0.009362206049307861,-0.0003171320630008566,0.019087160868563276,0.01688284523050851,0.0063728279586250216,-0.04531406365584908,-0.015661458127096163,0.019455369483520613,0.021210357382863938,0.013121684639459097,-0.0038546416979348963,-0.03884428945732425,-0.013517445519051789,0.0020208370972750497,0.0005518668854031965,0.026897701469207266,-0.013574599741544721,-0.018419493419825808,-0.055260875708174374,0.005503461419821144
3.293,,0.017995595923631837,0.21423220162585485,-0.06113935951153709,-0.03727340948041945,-0.014716255700321871,-0.011309172099941792,0.00099688142260975,0.01620494201981447,0.019526840303014666,0.02769953992352526,-0.05816089476018614,-0.02353920865126645,0.037000429935909115,0.03118066126147921,0.02341512643515062,0.0016867915845541408,-0.05568916600771986,-0.025183224759767787,0.0030137880739697295,0.012233964950341883,0.0339738237811974,-0.023479797361356497,-0.02483113212666112,-0.0799225910907474,0.012453269887004613
3.777,,-0.00037960485306062644,0.1861651486788745,-0.05871616888146453,-0.07221967455492494,-0.020414815846885804,-0.018080657978551806,-0.019891509288931797,0.021993567747583907,0.0214094400441533,0.027148793779159387,-0.042755482262271924,-0.029961099861336105,0.044861854733243466,0.03334122661058508,0.03031556289950988,-0.002024180047608975,-0.04809203552154348,-0.030870633708023655,0.0010519422050919774,0.00010685343805816903,0.028920671655655896,-0.027796357653808917,-0.026645274215205416,-0.01680763367778384,0.011909274466095776
4.275,,0.015849298901987174,0.10666084273116615,-0.08523415955821977,-0.08755887350155105,-0.01787499836344012,-0.02097119759993918,-0.022706989138338844,0.013808789366925997,0.013042677147121696,0.027959875307487312,-0.040912985974129595,-0.035416626668229104,0.03687908472067796,0.035567242567766305,0.03135635964678789,-0.00465193086455208,-0.06700066518051662,-0.03301341434160303,0.003344959379009012,0.01782595377485187,0.022827356521996012,-0.03867691099955366,-0.03669770543027454,0.015333396296518724,0.02366856174335388
4.786,,-0.0003942750957833264,0.09809676070979888,-0.09129404784161575,-0.10098593556415308,-0.02678716610829982,-0.03540883973185687,-0.05051784906923351,0.020679652296173304,0.01196313383079009,0.027567254533575853,-0.06438707870963334,-0.037915349340341756,0.05534343095961738,0.046087451628486875,0.0544847504884546,-0.00017197405863925952,-0.04865988833004083,-0.04085366775138485,0.011052677066010272,0.004362623327941254,0.02988635254599131,-0.04549720376051886,-0.035645281160490976,-0.06956757004248765,0.023320863582225296
5.278,,0.010619246558296538,0.10977623931863159,-0.09006048368089531,-0.11180801363315088,-0.048074912677006504,-0.040852862658029086,-0.0532479240491548,0.03365617664917691,0.015250629085199115,0.06489936648335294,-0.08274001290470509,-0.04763718116901656,0.07538157135068964,0.06229421179754428,0.08794130115502166,0.008684759841463776,-0.10596774240622682,-0.04911351421033728,0.017807272891882907,0.037546700994230894,0.032466717427736304,-0.049978886295912454,-0.041274290530752246,-0.16634403303962086,0.03527829317613056
5.775,,0.020244011194548318,0.13845800736406064,-0.09627982663476328,-0.12730130346322166,-0.06201854099079554,-0.04889454132007849,-0.05468453589470254,0.03361825195008272,0.02104162629640736,0.07352046355227013,-0.11544945641497438,-0.06773887986686165,0.0946865940173357,0.07863554948093927,0.08865452825077767,0.013868043337791031,-0.14634612731874103,-0.06153539354815928,0.02843453846654376,0.042600423918865954,0.03397088600415755,-0.06619493401503335,-0.06048266591266769,-0.3928889504465289,0.041029296486035365
6.285,,0.0165748642713521,0.06580413474646726,-0.1102075471987221,-0.1505774239666691,-0.058802869547351665,-0.06599481742200121,-0.09748371057044206,0.03324726732896848,0.021754821168573135,0.08402658754797064,-0.13790716247975332,-0.07584860539109159,0.10081544584119587,0.09432071499712959,0.11101015835516673,0.020211900828676608,-0.1564687244515402,-0.07625030449959816,0.034477478938697806,0.0532621435441284,0.03346746925354228,-0.06852727877274609,-0.06612881176351279,-0.27671607625140515,0.0630292490922328
6.775,,0.04369151674676203,0.10936562959735535,-0.13388422691552448,-0.1834515260448701,-0.09378216505417902,-0.08260241689381807,-0.10851350523846241,0.03364333863269629,0.019251101834562093,0.1021324424045215,-0.16779520500815967,-0.09801515919571618,0.12549214454712765,0.10333132596186966,0.1363716460105807,0.02580903014267608,-0.19215037741849414,-0.09513415759914108,0.04030156354717969,0.05033828303759902,0.03901407455410491,-0.08335187577245308,-0.07652264520204005,-0.5363052496776607,0.062307531614228806
7.285,,0.015068311546782197,0.1734871661826219,-0.11459630225891898,-0.147601849773841,-0.07248629755416307,-0.07376341682966989,-0.09955454768644702,0.028182423699458826,0.020217032291093808,0.09189564463150648,-0.1536452889767697,-0.08578264443568984,0.09909569248963812,0.09395613642445756,0.11894436508846218,0.01450100422707685,-0.1602798699541218,-0.07851492879410805,0.036000499001210294,0.056879035005221464,0.030835912854746107,-0.06949262917301288,-0.06502710856655201,-0.35374794029662543,0.06650087936317059
7.776,,0.017704613580138417,0.1631076981969973,-0.12357154920347609,-0.14934820549771496,-0.08918867120620536,-0.07324244673689281,-0.08292145747033677,0.02697970347435738,0.02181360511093706,0.09142332761823964,-0.176385525825661,-0.09004131773895292,0.10582698131000043,0.09762970138997269,0.12006837579935799,0.017037412842451638,-0.18191661734789125,-0.08058594640160686,0.03144530486363047,0.04570846721772176,0.028677259753003198,-0.07687600158157452,-0.07127798628523899,-0.32003581270574866,0.05738154027077035
8.277,,0.04390246717779299,0.19220495912529476,-0.15737770225421727,-0.16640522736009197,-0.07840485731240295,-0.07712255987729906,-0.0943810673810058,0.025751544960218958,0.021008840349462418,0.1033698576973767,-0.19332213821342772,-0.10132373273652814,0.12184936775865442,0.10339532226585256,0.1344758619054234,0.02003469361358628,-0.20788508070822623,-0.086385752809413,0.042306253505300546,0.032298007390496174,0.02817096275310885,-0.08360169619068544,-0.07476095829813112,-0.4511016420701943,0.07507986501155384
8.777,,0.04031119651554716,0.09767829833270085,-0.14309884147945096,-0.1633792508972434,-0.08147196939898092,-0.07563958079510516,-0.07225147631997307,0.021665750015393774,0.0159238341190788,0.10704603230052422,-0.1925430202826653,-0.09624149574372713,0.1123833746246721,0.10138399251770623,0.1406957891672461,0.015030021205115181,-0.22027027697126494,-0.08934584512869262,0.03838412479888243,0.04035473833797695,0.03093260140207919,-0.08634441747589516,-0.0737130144089027,-0.3586166113707597,0.060781539613915116
9.278,,0.040554079307029714,0.15434011186109922,-0.1389914826425083,-0.17204769143381443,-0.08316872605198573,-0.07079390459605799,-0.07266734609820791,0.028140549015559436,0.013593865495976661,0.11145352574420199,-0.19413405368679948,-0.10305090048586793,0.11405008084351145,0.11015412139097645,0.1412699478372169,0.020369667236649302,-0.2286279724073927,-0.09162108581555332,0.035838407272670125,0.042884278078667064,0.03135717693750687,-0.08829850369631834,-0.08195032447358765,-0.5498664059724782,0.07200857261534521
9.774,,0.02284754723167818,0.08959219821775725,-0.14740041812749732,-0.16622048992877808,-0.07820044504429471,-0.0680529869340316,-0.07519287386309656,0.025116067393224417,0.008666122148366642,0.10412204224561702,-0.1927680389723376,-0.10439689280908723,0.1116290001250443,0.10280003271452182,0.13858793961476207,0.01476536609334336,-0.21970135771174093,-0.08445039805363337,0.03275697620976784,0.05084572596554797,0.02625779478308154,-0.0785875209093373,-0.07829162681816776,-0.5966127922670554,0.06572131604123387
10.284,,0.01455193681408656,0.1014313461506236,-0.16212529001270512,-0.18111118610397428,-0.05841197591200635,-0.06920599084067164,-0.08605231176788639,0.020988178026796814,0.009336259662647764,0.09910261008975234,-0.17257249558910515,-0.09382436728447835,0.11315209505408108,0.09735296990654238,0.13706639555163344,0.010864951148815772,-0.19330878611866173,-0.08309474000290495,0.029877083385984635,0.030883018706661287,0.024545754571069396,-0.07767097848085333,-0.07709642463871512,-0.5148541363044581,0.05949793945746581
10.775,,0.04595069052462418,0.09692641887177808,-0.17292458038179184,-0.17876376846178846,-0.07669438837752723,-0.0839166642481993,-0.0902414789601126,0.025796747231837558,0.007208466906759647,0.116240987352478,-0.2029531561155679,-0.10497252327523425,0.09929121549922845,0.11500084106311989,0.13874854353919117,0.01511359305743384,-0.22306661015053644,-0.0960311048385045,0.036368476383173975,0.03657701123695728,0.018792621230001354,-0.08985065701914534,-0.08081586153543822,-0.5698289357151852,0.069479685513815
11.275,,0.028861098404105428,0.20270690335531885,-0.1869828921018012,-0.17377255599361446,-0.06672698159647072,-0.07526549479504928,-0.08774862095589972,0.016079772582895308,-0.00011482491609208699,0.11503937801687206,-0.19131800060993503,-0.09957077617657357,0.10944737483648181,0.10507711610720673,0.13943535098969587,0.011740491980064929,-0.22474798803813179,-0.0910927187534604,0.03190204692497121,0.03720388213562277,0.016878986247005765,-0.08717777861218164,-0.08543235243160255,-0.6155354498708466,0.05244439686011057
11.786,,0.006106310876151176,0.1434054356433797,-0.16319423187191232,-0.17807326255603179,-0.06101247864591263,-0.06855216496297675,-0.05880799128351152,0.015674237805542297,-0.0018863986968882408,0.08179703969027889,-0.14982605606323254,-0.08921332491022255,0.08938113836518134,0.09660862873590774,0.12851399848909315,0.0030593732273320475,-0.1715724172680062,-0.07905396422868247,0.02545797780030636,0.016543972302338564,0.006954957660742971,-0.07546161284648474,-0.07913486586589034,-0.6059050246887716,0.05744887636391037
12.276,,0.031405807431943676,0.10545579379114375,-0.1958259098129599,-0.18125734664386794,-0.079196397209406,-0.07129442695139226,-0.09838283108628888,0.018082148937687368,0.00380266862374134,0.10666083323746836,-0.18936543401387965,-0.09631057296133348,0.10452173665612456,0.10323461376811403,0.13670748832950835,0.01173907412930348,-0.2098368702902367,-0.08762623903164767,0.030270756342934677,0.03005795240504452,0.02100959599051765,-0.08430978298950034,-0.0830597568879193,-0.5453449519524484,0.05689302780678833
12.781,,0.03885781249158688,0.15498313222694374,-0.18355358617855258,-0.1835672505934219,-0.07879515573311874,-0.07725456742960281,-0.07161478784824932,0.020678270169209294,0.0010274684448380177,0.10502422353752658,-0.1771420044986711,-0.10434704474751616,0.09861894689204598,0.09339327339306912,0.14214440871195372,0.020509888342507852,-0.21122533734872148,-0.08757928633459175,0.03261403762118024,0.04294394719218919,0.01555775202975068,-0.0793052258047293,-0.08161178362374347,-0.5111905866840956,0.06673154916034559
13.276,,0.03886488960739548,0.12484497867303553,-0.20325251438862058,-0.213150630241418,-0.08200445854076316,-0.09166038780875897,-0.1279256360274644,0.026427721172485763,0.0014173352453146343,0.11962864535353626,-0.20463645294887786,-0.11098830849307871,0.1213632064698864,0.10856207723795583,0.15117593831480294,0.030257015051751553,-0.25205319134312537,-0.10373234108596216,0.042586394056532396,0.043333711647440314,0.02215721566687984,-0.09611968156382285,-0.09323949164184046,-0.5880933839333052,0.07795559510456113
13.777,,0.01365722217120638,0.14180630436764893,-0.1907718814275151,-0.2121821910213297,-0.07032127833249671,-0.08453235682870919,-0.09414990927823659,0.022157285333225044,0.007984411790402306,0.10099483626525009,-0.1865178489630011,-0.10148252017407478,0.11838254561505178,0.09981257535536339,0.15108261857589173,0.02584030607034751,-0.20328780655020828,-0.09414776277039004,0.03739166164922584,0.039557052961395826,0.014633361217486091,-0.08410844304824476,-0.08499838085353452,-0.6997909799187478,0.06043230569068544
14.276,,0.0010703764986063407,0.1298771606993119,-0.21070729559857063,-0.22785538969450136,-0.09816518208530414,-0.08739780119326743,-0.10030023483060933,0.021518766340930452,0.007469597301734943,0.0943191373762043,-0.18654661818534882,-0.1067722846288012,0.1278906007576219,0.10797568029061222,0.16098527370664462,0.03043153466115896,-0.21746932858731105,-0.10243982991045177,0.03658089910699109,0.017862431742204844,0.018002067270634522,-0.09961396841714484,-0.09414229468208087,-0.7086671098162488,0.061599488927057945
14.785,,0.010310592911880441,0.24230301115895003,-0.22257391037179952,-0.21983071542135676,-0.1031453253167605,-0.09621006947969973,-0.10076697626332318,0.023516194738058292,0.012189531935447629,0.10345667379617816,-0.22196787015233177,-0.12124380407190506,0.12577888688142094,0.10640322630065353,0.1591776981270618,0.03144192566881931,-0.23996466767691924,-0.10527427821406933,0.03578473412489365,0.023404403064078785,0.01768265918358424,-0.1028041479848529,-0.09434854754209816,-0.9330523394936368,0.07365351136540374
15.277,,0.010798601196215854,0.1914897968334136,-0.2073794233266385,-0.23415312973204566,-0.10039644036905022,-0.10367326120102394,-0.09073271563839003,0.027634831042107934,0.008601615563702402,0.08850828729771136,-0.1933186105132368,-0.1144341594283447,0.1281124295239896,0.09717024685024975,0.1597629374910183,0.03871939292665598,-0.23154392682261862,-0.10602202100339796,0.0419173122923002,0.028192062871082873,0.020439845993081393,-0.10322297231430119,-0.09209799548159764,-0.962930020442671,0.07159355333335936
15.787,,0.02428890301460322,0.21581238767482466,-0.1971992484867521,-0.18454533486692437,-0.08733141608291156,-0.0899954255603741,-0.10528940922292908,0.01717365953444155,0.0060922896828617705,0.07909944548738745,-0.1986598168307187,-0.10930415184023642,0.1033355248933924,0.0905656875738654,0.13615465844903996,0.03249199247284516,-0.2245947678887987,-0.08133256795282197,0.0364111624323883,0.0085355066667363,0.0156350164681383,-0.090344765193938,-0.07956130551026055,-0.8725803045138224,0.06679745196668785
16.282,,0.0345057021499862,0.16172789415139777,-0.2045394059444382,-0.18772166588784833,-0.09565542830479329,-0.0912462314470257,-0.09456763701778223,0.02496029459785807,0.013342618463716906,0.09780203692181264,-0.21551595277208224,-0.12007359861142236,0.12563274507598723,0.10002550486199617,0.14547530855780802,0.039958284796237135,-0.25036400639176065,-0.09362645565681561,0.04921640913272556,0.022646633570818756,0.02749771997986201,-0.09582878611642406,-0.0841598115784056,-1.1249057328357148,0.06624293588903948
16.782,,0.04129929701060931,0.1605518321620055,-0.2118136418121697,-0.21500957942892016,-0.10235868839773805,-0.10095418921438241,-0.09793281309498061,0.027571786655502174,0.014316365403858123,0.10340876958359752,-0.22969033350324042,-0.12121125069892377,0.13040489053911805,0.11041165574619383,0.15024392672029785,0.041336096885091544,-0.2703928045230711,-0.09949435074462601,0.04981395743079213,0.015266823830361351,0.018618137652759593,-0.09703897351808008,-0.09676720041628042,-1.01697739161796,0.06420721990293864
17.283,,0.03922331859997318,0.178811174388484,-0.21761432871186437,-0.16769852234439353,-0.06259441225700396,-0.06723878002793249,-0.06660672420596457,0.01636205899281494,0.006268633617889178,0.0541217553442678,-0.18896930950012372,-0.0942034472694193,0.08147665555600733,0.06714512229228212,0.08934881750888371,0.029473333200173073,-0.190108333746893,-0.07215154212182835,0.030444954025552525,-0.0025965120192436996,0.009040183199190895,-0.07081992974455019,-0.07472504403382287,-0.7960064123175685,0.043934830974923435
17.777,,0.040748164542629736,0.1635856734703798,-0.23217247262487564,-0.14092233154476852,-0.05580260260173855,-0.058666675752740316,-0.04393053924995416,0.019782074252072485,0.005370519858833778,0.04003245368360522,-0.12468985556484778,-0.08212077028015528,0.059327780905703065,0.058045978819034776,0.0816268522528881,0.02423819755636268,-0.1655766702788543,-0.06153846787687464,0.019467122125217482,0.00619496236575095,0.006803558895695804,-0.06389381885216402,-0.06171741826471614,-0.8954680067162518,0.04249973650601404
