ROI,n_spikes,spike_times_s
ROI.D [],6,34.778;60.292;88.287;142.777;151.777;193.788
ROI.22 [],6,34.778;60.292;88.287;142.777;151.777;193.788
ROI.31 [],3,115.778;160.285;179.288
ROI.B [],1,92.278
ROI.A [],1,90.777
ROI.03 [],1,92.777
ROI.27 [],1,85.777
