ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.06 [],50.279,0.27900000000000347,30,50
ROI.06 [],54.279,4.2790000000000035,30,50
ROI.06 [],56.777,6.777000000000001,30,50
ROI.06 [],60.778,10.777999999999999,30,50
ROI.06 [],66.778,16.778000000000006,30,50
ROI.06 [],71.277,21.277,30,50
ROI.06 [],74.784,24.784000000000006,30,50
ROI.06 [],82.276,32.275999999999996,30,50
ROI.06 [],89.777,39.777,30,50
ROI.06 [],91.287,41.287000000000006,30,50
ROI.06 [],97.276,47.275999999999996,30,50
ROI.06 [],101.777,1.777000000000001,80,100
ROI.06 [],106.776,6.775999999999996,80,100
ROI.06 [],110.278,10.278000000000006,80,100
ROI.06 [],118.777,18.777,80,100
ROI.06 [],123.277,23.277,80,100
ROI.06 [],129.276,29.27600000000001,80,100
ROI.06 [],142.278,42.27799999999999,80,100
ROI.06 [],144.778,44.77799999999999,80,100
ROI.06 [],146.279,46.278999999999996,80,100
ROI.06 [],148.782,48.78200000000001,80,100
ROI.06 [],150.777,0.7769999999999868,130,150
ROI.06 [],156.777,6.776999999999987,130,150
ROI.06 [],165.277,15.276999999999987,130,150
ROI.06 [],169.276,19.27600000000001,130,150
ROI.06 [],174.277,24.276999999999987,130,150
ROI.06 [],176.287,26.287000000000006,130,150
ROI.06 [],197.277,47.27699999999999,130,150
ROI.11 [],61.278,11.277999999999999,30,50
ROI.11 [],108.288,8.287999999999997,80,100
ROI.11 [],132.294,32.29400000000001,80,100
ROI.11 [],145.777,45.77699999999999,80,100
ROI.000 [],73.788,23.787999999999997,30,50
