ROI,n_latencies,mean_latency_s,median_latency_s,std_latency_s,min_latency_s,max_latency_s
ROI.06 [],28,23.49264285714286,22.277,15.841061296999836,0.27900000000000347,48.78200000000001
ROI.11 [],4,24.40925,21.786000000000005,15.419747491042125,8.287999999999997,45.77699999999999
ROI.000 [],1,23.787999999999997,23.787999999999997,0.0,23.787999999999997,23.787999999999997
