Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.258,0.008307730132456266,-0.010898665526440973,0.0,0.6632601525391252,0.021606389153529453,0.01068398467685798,0.03433894826369299,0.8051267223834657,0.05793787339547471,0.007584013585853267,-0.013183359842102362,0.6573105481578118,0.7587189756086524,1.2531927194062167,0.7270854736411285
0.776,0.17773035244325264,0.019725703998150733,0.0,0.6902616817058582,0.028232189216842465,0.14883179160495746,0.2140769185035331,0.8843915431403344,0.5565697981869925,0.01189153497293947,0.0056223068940976255,0.684712042409458,0.7838745706200072,1.408683547715639,0.7410991900403799
1.277,0.21446326744763763,0.015225636429092512,0.0,0.6789279764436363,0.021999697274487893,0.10807496207870283,0.2954025461475567,0.908496176127339,0.3521119605068008,0.000383622439449827,0.017751508248702325,0.6764588010053383,0.7881349707172607,1.5074637400251798,0.736406885050887
1.78,0.2675172617476629,0.026447713077146915,0.0,0.6891882774757335,0.049135744048029485,0.16487548089176285,0.34605209855024427,0.9485727041753921,0.32111789097394805,0.02126199552347097,0.024580485187719613,0.6909945819979819,0.7977027393878218,1.458768850258541,0.7410432634104136
2.287,0.3642046308376041,0.041837620798423944,0.0,0.7012921453497684,0.06811559096316958,0.24615182879356717,0.45911406128733867,1.0167424348653948,0.7970042410361752,0.01960004813837703,0.019942797015457002,0.6979087619623111,0.8127928727623897,1.4737526352006922,0.7721116143770956
2.785,0.27364304418161234,0.04975492132400802,0.0,0.6937299620119217,0.057893501535198406,0.15392622917788606,0.3459887309291735,1.0180407506765456,0.8352544214195113,0.043752428445968904,0.02186643695454872,0.6964419378781854,0.8177701879472115,1.4929014795288857,0.7613317523495147
3.277,0.17826377634514262,0.029564604428640902,0.0,0.6816896993623722,0.03746976873976054,0.08238470108718947,0.2258733876491049,0.9618411131335733,0.2532284414690574,0.030661008688665774,0.01645872050602137,0.6811703050336785,0.7917953409886394,1.3126819203700706,0.7322534832894453
3.778,0.18880162554937543,0.019985656423968625,0.0,0.6837196472505868,-0.013919470873741183,0.10751724923346534,0.23853226659790036,0.9660669467646653,0.4898009216351049,0.017830535369567264,0.001680772164614236,0.6816496869443989,0.796767233033874,1.4316565546499025,0.7345880302288038
4.277,0.18416919099048287,0.026476305445781424,0.0,0.6841728154694788,0.0456245740456467,0.14866443978151314,0.2084238549320917,0.9833117293795169,0.5029194481738296,0.018908628089036608,0.012075465822939913,0.6888221610067067,0.7937686296842648,1.5347082047218494,0.73894604761751
4.777,0.18232664311889307,0.0035667743717597454,0.0,0.6763358010882524,-0.03377407861299798,0.10616919533222811,0.2062474968800404,0.9340715030036423,0.4885526062808338,-0.008472353786395976,0.003943860629049084,0.6781724530585413,0.7957165236980874,1.3834710508774408,0.7296193751321142
5.278,0.19539174104423054,0.03148191405246039,0.0,0.6856410644255334,0.060107556790483956,0.13745727830926543,0.22782142539232803,0.9803311230974602,1.0368382882745806,0.02665490507401173,0.025563662673093332,0.6842722707622124,0.7991055082538265,1.3363297883935985,0.7406180355308213
5.777,0.12373907145072817,-0.01283864388955487,0.0,0.6727578388760259,0.035439772299610366,0.040214446348342175,0.16294802495106178,0.9571830389814338,0.2057887099524525,-0.01077548728182716,-0.002826695777114829,0.6738826810689371,0.7779379057126088,1.33164434148112,0.7095972066052079
6.278,0.10445135814159254,0.00024778358619879383,0.0,0.6838009946039446,-0.006824558791451436,0.030767564066466344,0.1424397289752429,0.8732363100631048,0.5431694823347742,0.004462192717257677,-0.018867538984361547,0.6748101866594095,0.796712571843851,1.2805514191872405,0.714828078310886
6.788,0.1496913509779129,0.023289392145819907,0.0,0.6915888769358346,0.013863161346262844,0.05303478573904257,0.21204464608324997,0.9154631201167447,0.9795861174783224,0.013340953067160388,0.011474320833237595,0.6856946635968101,0.8060494125276096,1.4462527239768492,0.7212277870352006
7.279,0.10616183312115851,0.021029905559151393,0.0,0.6778233451977909,0.011151929622113995,0.02928430609252182,0.1459546744831489,0.8832259883411333,0.6744938771675345,0.0077154871008708525,0.0006630163641642011,0.6783330179521981,0.7873024818822002,1.3462497038691394,0.7142310652295554
7.776,0.09537747935861737,0.018641503631657123,0.0,0.6931059357520182,0.007572824983142075,0.04458343955471569,0.15619318532890877,0.8569082599724398,1.1943793540994316,0.01704713051679812,0.0026287269506741883,0.6810481777311901,0.8033543574324494,1.3535765733628529,0.7131554502042795
8.278,0.06699462777691369,-0.015973321482848916,0.0,0.6800905474514295,-0.015369314961959504,0.029252569681235276,0.1189218880401032,0.8504254891364648,0.6034220853881378,-0.006735211015758997,-0.019424483582106224,0.6731523798658359,0.7837374777067077,1.3630285469706327,0.7125050630585305
8.777,0.0751171806523546,0.009696405165965684,0.0,0.6886270925984148,0.03815130654592605,0.07220519182149943,0.07244434919783942,0.8981371105604542,0.7228699799062653,0.01944515426879028,0.007899014802304379,0.6765033039181458,0.7905740388621196,1.426151719674755,0.7330992771282129
