Time (s),ROI.E [],ROI.C [],ROI.A [],ROI.F [],ROI.B [],ROI.D [],ROI.000 [],ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.26 [],ROI.27 [],ROI.29 [],ROI.30 [],ROI.31 []
0.257,0.21150075203992724,0.05736116050983963,0.029203746879024002,0.1725440297313154,0.012844056514107388,0.07278735521555042,0.0,0.046332605599180614,0.022880259516967493,0.05108246339717632,0.04626507989001786,0.021653194994366673,0.024304294225200095,0.20168655950469164,0.25495803196181316,0.208557647579165,0.2353540529628635,0.23412384151136023,0.239298780361806,0.23120379057756035,0.18020120155004657,0.22342077063280746,0.20103954223259377,0.1482163432311563,0.2613368625270477,0.07326503256706286,0.14810594482759687,0.06537029385061968,0.018386636137061044,0.014770757439795498,0.011413694854108663,0.01041952849687632,0.20596929237570719
0.779,0.18581656541741912,0.04120168437458753,0.027337228914058365,0.1344350551936545,0.010356030328317282,0.08069994860078536,0.0,0.038334337154683096,0.02404663409483895,0.030201079759108494,0.04062729019383537,0.023092152618935317,0.04143503938583543,0.21986339903116928,0.23087834315684283,0.18307972924415752,0.17769262327506855,0.2160129781323948,0.20836529031577206,0.18058782119791383,0.15229533729016198,0.21330795854375556,0.18821040184192678,0.13384714272343035,0.21057365363423647,0.09818584888612711,0.09900727101685088,0.02887593736763132,0.012431066298376996,0.013222284289751895,0.0112554155630644,0.012488369993683333,0.1375346499298125
1.298,0.1729598925795629,0.02864693320985435,0.024160422114995334,0.09562028034529348,0.009887846641595402,0.06041450883791238,0.0,0.04187210152107753,0.02221282244908294,0.020129914706389487,0.036463598603988734,0.020436920176755368,0.0298603575842778,0.17671451499506308,0.20117528181119892,0.1871756364108982,0.15501484244696417,0.17178039480157722,0.17141634082329682,0.18748583346460576,0.15512550823103902,0.18318779966212062,0.16353950834951061,0.11865419881760998,0.20154095732279362,0.062129273065137616,0.07976843386884518,0.02171177039742072,0.013042274492722971,0.019754679199831843,0.009980235963671225,0.01323027886170873,0.1327232434414229
1.778,0.15435699732915106,0.02243911513046509,0.01873448523380012,0.12962511006957592,0.007828164699024866,0.06770938901158646,0.0,0.04822129755809765,0.02386174980390895,0.03243077154779816,0.034966811435491914,0.007859933519690379,0.019590344329702806,0.15526000684072697,0.1620546434187214,0.16893864445791237,0.1885758815794921,0.1744927241436525,0.15786692287825435,0.16223421075751002,0.13385276644196314,0.14996643612961308,0.16571312655420098,0.08003814294240051,0.18216747768733138,0.06715068024270898,0.04691632597890358,0.03372364859569036,0.010001073664192638,0.01079643666811913,0.006160670815854954,0.012851598101470012,0.16732514542811938
2.278,0.13553768471787345,0.009899617694267813,0.015392263212467108,0.13376989592246696,0.008032838601953588,0.06294537542700186,0.0,0.02556717406158399,0.017089753714072592,0.03279177089142618,0.023569898368794646,0.010675351609500528,0.008715703654197382,0.13537935143286017,0.17999973264997382,0.14295412126511764,0.13753263857986156,0.1740990434685388,0.15019559494042928,0.12221231997662861,0.11804153746279687,0.12995213111173967,0.15151409652302825,0.10828686014666823,0.1465776408573864,0.08129820172976772,0.042575319244269445,0.014049702132616793,0.008296324354332623,0.01248049397301885,0.00881410233073767,0.0075076392804590926,0.16349721806508577
2.778,0.12238545499778668,0.025446668331245037,0.013575870717635862,0.10085381438010796,0.007167021468725488,0.06147870421174295,0.0,0.022927542772012803,0.013686027061366757,0.02386587641888463,0.027308221380666582,0.0012749378105214291,0.019629614364738167,0.14350422251350198,0.14710035431671975,0.1363299091957912,0.11006664626373559,0.13643032676866054,0.1345034882417862,0.13627788168034205,0.11575993191629763,0.12733340985621563,0.1254352476547525,0.10894909528314942,0.12182025897465436,0.06051050950635587,0.05847788463292857,0.030236951272348017,0.008055279245357969,0.007129003730428933,0.007364413762326972,0.010762225908402638,0.08897328590105995
3.279,0.1095622072950984,0.026663327936394098,0.016027029704775764,0.0780384161506204,0.006026976411707003,0.03843977612126867,0.0,0.024375952888145164,0.01601124451811787,0.023227143989225534,0.024282639486479102,0.00769450222306837,0.028325041227582795,0.11182949042044765,0.13818917345266749,0.11010836254658872,0.12604965612668406,0.1217628780448056,0.1474747372390442,0.11032214920137551,0.09488647350835701,0.11849574665277546,0.09273784567659725,0.06515541050855793,0.1231720084145786,0.03648262452227994,0.09126149811833308,0.026831759759097497,0.005738402087954923,0.01050929090737055,0.003922086759154047,0.006085494261449864,0.09740008323486968
3.778,0.10282562088111044,0.016401047703383353,0.014685608666770312,0.06083357514831724,0.00708152872926012,0.047456292229498556,0.0,0.02357278031888554,0.010020504566292722,0.016120487557389554,0.022993347257428628,0.00962582503084693,0.027636330353232468,0.09872096267725372,0.1418718580135119,0.1300901801175061,0.12369435593739876,0.11908792307575085,0.11789177598775975,0.10001878922829528,0.09984563961860449,0.12982776661142148,0.07541646740736309,0.055881787720860464,0.12805933298259783,0.05591639129602234,0.07379132821918288,0.015766559880255777,0.006570709577245236,0.007275980155082501,0.0062904466855075005,0.007027568485488244,0.05238630492925803
4.278,0.08714050663434367,0.016005616853738955,0.014707471385034051,0.07190124375467208,0.006102721618647916,0.04959923042684901,0.0,0.022199645004974414,0.009405512938658963,0.00777884512771083,0.024117382208601965,0.012530732086458099,0.035269633784230925,0.09968379264219938,0.11546939254055233,0.11308112065963395,0.10728817268581674,0.09312307475709014,0.09116391856065958,0.1079645426392435,0.09596616091592336,0.09427829824143996,0.06218279405179873,0.027567039901210785,0.10929633139388753,0.05983162809840222,0.08830000630767768,0.006533949767343744,0.011913615994384565,0.005181210875258229,0.007308956074511721,0.008278891528879208,0.0642400004862026
4.788,0.07804412335403288,0.009699421415974218,0.014229175032304291,0.03183802611027363,0.005319936314695191,0.013653877401312301,0.0,0.02538727223935795,0.02140379781860194,0.009550565378960605,0.024158270926002475,0.012569319671522989,0.026240644740897687,0.09993265040888469,0.10159026696895741,0.11408005490600447,0.0775046068947512,0.08879183248871322,0.10571970042400874,0.09843320174788416,0.06253922913234587,0.07396423084904778,0.06330645768930553,0.037150711344383545,0.0914037062668076,0.00611317869555607,0.0254130344451915,0.00483826388250794,0.006189323084061358,0.0016885818326696945,0.0068592296960599194,0.008209398305065015,0.03520958864069559
5.278,0.06728396915352212,0.0028120813099920482,0.010450516322919894,-0.011166194500460176,0.003590674261492611,0.005316345807022168,0.0,0.028364636240226292,0.013952548690220813,0.008199729980590112,0.009201195350206082,0.011791679360775366,0.022354784705559825,0.07587502473756812,0.07454587498472863,0.09015469920893306,0.08138552656437048,0.09788745613848686,0.05971202310611974,0.06225407936211786,0.05815836633572513,0.056793534207369226,0.06621214931613685,0.05594174342474335,0.09960992772512058,0.0193905955606322,0.01525199322729365,-0.0002665006129299089,0.005251588700788673,0.005564453648351929,0.006869008400083103,0.0022900398126672866,-0.007623395748964762
5.788,0.05390781988802988,0.0050571102435496805,0.01064593343031718,0.0014149272187148198,0.002910793803983976,0.005487336767963965,0.0,0.036715190984346995,0.0036770774812708725,0.0007152557207860056,0.02359985845645904,0.009056501525356704,0.02392542535892176,0.08394601625830889,0.0843800373729157,0.08714284718197685,0.06751763878842373,0.062100520121373425,0.05499472586317541,0.07189080183500976,0.050636436627442175,0.062271031889273624,0.04012806999697179,0.0251116278269642,0.07603731333691859,-0.0004946446350839827,0.05312984816175472,-0.005773318497599676,0.002748701386869296,0.005650528940891238,0.0046660369014129835,0.007197010621388319,-0.00039586546822153985
6.277,0.048137033575343706,0.011843473680009882,0.005939587940782062,0.03993189035322538,0.001499006207291899,-0.029435503742731416,0.0,0.022316631285638284,0.003584735056112522,0.01922555173159715,0.00425083314074092,0.006003243022298409,0.014339444566031846,0.06154185946599076,0.06035311626352674,0.07993324638875425,0.06450352972040789,0.07027354564591282,0.045734410980221026,0.04724703490174381,0.034679504996309916,0.040291145317884476,0.043828950213277526,0.04684387138424018,0.08515568924933528,-0.03145722808896286,0.021003263437351417,0.024089733973612908,0.0052344506995104945,0.002466124125019045,-7.981978184666127e-05,-1.2119970422492548e-05,0.048598492643156084
6.778,0.048793527688496964,0.007016425553314898,0.006576347462427571,0.025225680035622314,0.0028437373780837807,0.023758090465642697,0.0,0.022875338602060667,0.012427685001167078,0.007417790798998146,0.005741476869862886,0.0028453217748283374,0.012283439596216538,0.07847483812066366,0.04946271981580712,0.06660839010612703,0.0748257530651393,0.0413656203307833,0.06499554001868711,0.03337906342524382,0.0526462553074079,0.06398026429095928,0.03901981863731921,0.043263496867591116,0.08457748066082942,0.015184291202415202,0.03365940125802074,0.022790598965790842,0.006437441695600873,0.004665659171229109,0.0057637821373977246,0.007160022223997191,0.026686750026962636
7.277,0.04128926813925481,0.008592181619437568,0.004875207807883546,0.017399473702572707,0.002776819561092272,0.022084589177364083,0.0,0.022427948007606717,0.0013282194893514745,0.011648842772141491,0.007039299135139315,0.003497029415114766,-0.00016952152888179023,0.036368446489393906,0.054548320002924075,0.06399506241712079,0.053766659892302594,0.045979559532896994,0.0713452811529443,0.03787784180717348,0.041900152986478985,0.04161577768106192,0.028898878632601512,0.028994350555966,0.053358011745847596,0.013947141687229696,0.05197986750454572,0.0041563128434216135,0.0046301635456954485,0.006452583605259306,0.0020193870573090252,0.006980837892868367,0.03618278406610886
