ROI,n_spikes,spike_times_s
ROI.11 [],17,22.277;24.278;26.278;28.278;45.279;66.288;82.787;102.278;110.777;121.778;133.279;141.778;150.277;159.279;179.788;182.794;190.788
ROI.000 [],2,124.279;188.278
