ROI,mean0,sd0,thr
ROI.01 [],-0.011362472283749942,0.005706864456231201,0.005758121084943661
ROI.02 [],-0.0504686143364006,0.03765611454393992,0.062499729295419165
ROI.03 [],0.40475638009198495,0.2711478802585583,1.2182000208676598
ROI.04 [],-0.006016125873342453,0.004068106009959457,0.006188192156535918
ROI.05 [],0.0038201201003963186,0.003891006898072748,0.015493140794614564
ROI.06 [],0.004047621169070754,0.002968733910704083,0.012953822901183003
ROI.07 [],0.006101781142968159,0.00478381287082004,0.02045321975542828
ROI.08 [],0.004851595363591757,0.002544804551583864,0.012486009018343349
ROI.10 [],0.009234488142180712,0.00491612532888085,0.023982864128823264
ROI.11 [],0.006780932469669992,0.0061355722776434045,0.025187649302600208
ROI.12 [],-0.011512467483162349,0.005011029705055802,0.0035206216320050575
ROI.13 [],0.0036311824105468506,0.0034536587197315444,0.013992158569741484
ROI.14 [],0.006764321710111201,0.004680812361087734,0.020806758793374402
ROI.15 [],0.008589095974379303,0.005878888651433019,0.026225761928678364
ROI.16 [],0.007293041146015611,0.0038578960862012232,0.01886672940461928
ROI.17 [],0.008082303266557907,0.004879588684637294,0.022721069320469786
ROI.18 [],0.0053917986704543975,0.0038279700022820274,0.01687570867730048
ROI.19 [],0.005372285314838019,0.004131110703527714,0.01776561742542116
ROI.20 [],0.005881549203569343,0.004174110759924549,0.018403881483342988
ROI.21 [],-0.006912863623264403,0.0037409494203839025,0.004309984637887306
