Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 []
0.258,0.0,0.04179651369046124,0.02073646290950956,0.9882519775949292,0.036039810489027435,0.0031955477180698392,0.010816528016481343,-0.0001852635839763314
0.776,0.0,0.047068428216790616,0.03070521598521604,0.9827260070578355,0.12807958972864494,0.032548686348789845,0.01816520098505392,0.03008900323750909
1.277,0.0,0.028402164027462994,0.0393197560486441,0.9990927401778958,0.13883873891295534,0.03503246440801039,0.018700125623640446,0.018712634381705468
1.787,0.0,0.034992602282830625,0.02314433690518364,0.4624193867496551,0.02638855566845756,0.011284828290857142,-0.008871438502485928,0.00020838292620571047
2.277,0.0,0.020570499140523908,0.045542213623950646,0.6584841586330684,0.049803540330485896,0.03373461225368496,0.006304414952945932,0.01074604855656895
2.777,0.0,0.03565126329071691,0.029126613670925647,0.6558486804622224,0.06960618916066313,0.008868896667335882,6.847148276532991e-05,0.009002477641621306
3.281,0.0,0.05958704436504076,0.034512849019533984,1.6694035699423913,0.0485316459987101,0.03732680251474127,0.02232094227676498,0.03490806306982932
3.783,0.0,0.02245759097593115,0.010530344002737647,-0.15329831308616135,0.04715229064749038,-0.006123188061171957,-0.007149200129155149,-0.0032213146642121114
4.283,0.0,0.030471524739966803,0.0379681954075426,0.8092944549445069,-0.00012713589479624758,0.010202319792686288,0.003220143297464564,0.02339727771093957
4.784,0.0,0.020130189949330992,0.03085200948473296,0.46144450132724385,0.0765558579931327,0.03920180782161821,0.007852049804111454,0.025311212115282693
5.277,0.0,0.0276727399873002,0.00039052866240967617,0.6174469018017092,-0.00971643971352378,0.001068955318545731,0.009922493451417764,0.008938912285379625
5.793,0.0,0.007401375939055159,0.02658696219996793,-0.24679101282371746,0.04042056511166924,0.0016549595078894062,0.0001049744141625608,0.010492406513509422
6.277,0.0,0.016641351286071214,0.029191192458218596,0.4834191300304582,0.07022882847382039,0.025425656495250366,0.007860662773591955,0.02314371255205295
6.795,0.0,0.014284971593987967,0.0340589213995818,0.6234434191735346,0.05269212299888673,0.02379918295423581,0.01527960838781872,0.035269253335744544
7.278,0.0,0.017395243514777822,0.005243137740074256,0.3623635925037486,0.03673751381579412,0.003608042679065719,0.00037526774782120804,0.011851620688698676
7.777,0.0,-0.010334848400809504,0.002506459649203761,0.09883455150447505,0.07529624692551096,0.0022936022523316617,0.007543766787644082,0.0027369557831580333
8.287,0.0,0.014322546524804178,0.012460546080646881,-0.009748880848652853,0.013903590357206296,0.010936912026161148,0.0031298527646167326,-0.012888382034876855
8.777,0.0,0.04457160594993359,0.02281093326394368,1.4830161363795036,0.0946594993844714,0.04205088438272249,0.020953908343076585,0.04938209975487785
9.277,0.0,0.0036166271167006993,-0.00030231707098654626,0.1350027314588491,0.003255365630840972,0.027868094171949402,0.014592736400780537,0.021958326491153906
9.777,0.0,0.015103289293430563,0.012175853706297259,0.6693528798432526,0.02817892966411529,0.02435154608831064,0.01592702300389239,0.026870791416056073
