ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.000 [],57.278,7.277999999999999,30,50
ROI.000 [],64.288,14.287999999999997,30,50
ROI.000 [],97.279,47.278999999999996,30,50
ROI.000 [],100.278,0.2780000000000058,80,100
ROI.000 [],101.778,1.7780000000000058,80,100
ROI.000 [],106.277,6.277000000000001,80,100
ROI.000 [],113.777,13.777000000000001,80,100
ROI.000 [],116.287,16.287000000000006,80,100
ROI.000 [],131.778,31.77799999999999,80,100
ROI.000 [],135.279,35.278999999999996,80,100
ROI.000 [],138.779,38.778999999999996,80,100
ROI.000 [],142.278,42.27799999999999,80,100
ROI.000 [],144.279,44.278999999999996,80,100
ROI.000 [],147.278,47.27799999999999,80,100
ROI.000 [],161.285,11.284999999999997,130,150
ROI.000 [],163.282,13.28200000000001,130,150
ROI.000 [],167.278,17.27799999999999,130,150
ROI.000 [],177.778,27.77799999999999,130,150
ROI.000 [],182.785,32.785,130,150
ROI.000 [],187.279,37.278999999999996,130,150
ROI.000 [],196.778,46.77799999999999,130,150
