ROI,n_spikes,spike_times_s
ROI.02 [],4,51.777;101.277;152.277;184.278
ROI.03 [],1,181.778
ROI.04 [],1,184.278
ROI.05 [],1,182.277
ROI.06 [],1,182.277
ROI.07 [],1,182.277
ROI.08 [],1,182.277
