ROI,mean0,sd0,thr
ROI.01 [],-0.03271580632500641,0.01102191209574221,0.000349929962220219
ROI.02 [],0.17376043249050713,0.12117667705405671,0.5372904636526773
ROI.03 [],0.05204953753673454,0.01808414789163553,0.10630198121164114
ROI.04 [],-0.007587516274049515,0.003867067778467311,0.004013687061352418
ROI.05 [],0.004581699199923515,0.003304179231894102,0.014494236895605821
ROI.06 [],0.003908957808937114,0.0026786348877607417,0.011944862472219337
ROI.07 [],0.006996798906253118,0.004275190352604036,0.019822369964065226
ROI.08 [],0.003308218617001585,0.0023477642290977204,0.010351511304294746
ROI.10 [],0.005755438298855078,0.005568107384712451,0.02245976045299243
ROI.11 [],0.006844725376202508,0.007064515334266392,0.02803827137900168
ROI.12 [],-0.005084277804898084,0.0019676740932250774,0.0008187444747771479
ROI.13 [],0.005364960564681155,0.0037936382499543174,0.016745875314544106
ROI.14 [],0.008121504804836577,0.004508730424481274,0.021647696078280397
ROI.15 [],0.008087461243350693,0.005061533826246321,0.023272062722089655
ROI.16 [],0.00703897580013983,0.004879087117584722,0.021676237152893997
ROI.17 [],0.007985474994006666,0.005525572220518267,0.02456219165556147
ROI.18 [],0.00549552950478682,0.003922055900179125,0.017261697205324195
ROI.19 [],0.005535617634031862,0.0035777419948416047,0.016268843618556676
ROI.20 [],0.00471311025758085,0.0033746951352730935,0.014837195663400131
ROI.21 [],-0.008270950312778923,0.004075167332107157,0.003954551683542548
