Time (s),ROI.01 [],ROI.02 [],ROI.000 [],ROI.04 [],ROI.05 [],ROI.03 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 []
0.259,-0.0311781108621982,-0.012672663386005702,0.0,0.026958464222409752,0.0004969977894473988,0.0001847598953749884,-0.023697950904534998,-0.008848893739357554,0.0015914057447842648,0.0025895994260808817,-0.01920727415721598,-0.03213490938341037,-0.002263845275978036,0.0001847598953749884,0.0020018200725900256
0.785,-0.007987808705204207,-0.0022909050926255823,0.0,0.011611853811616911,0.01636020870144069,0.027810795778783513,-0.006944365538842511,0.011863579792235212,-0.0033573178210113117,0.010912208124223964,-0.010466756839223124,-0.011712535416748196,0.014329007237711355,0.027810795778783513,0.015678114391407802
1.284,0.004404023500526403,0.006544341038335246,0.0,0.02433151129210022,0.01739888564432178,0.026137593546284223,0.038392803370084154,0.00914105317139605,0.0032766910472910634,0.004767560027357661,0.008868058143316877,0.0021059707221235814,0.06079439435855531,0.026137593546284223,0.016060976123321677
1.777,0.01605990875198981,0.002254887833652236,0.0,0.055893138233597976,-0.0038852852678072946,0.020455976881718657,0.040457418175096106,6.815911499936884e-05,0.006787905349612646,0.01641630834879007,0.00823314863446662,0.01915253550968229,0.07574131175653356,0.020455976881718657,-0.0013386807144351435
2.295,0.0235044867377014,0.011480831592072789,0.0,0.04298177551358468,0.00024066154081015266,0.026029237153392414,0.03378388669183214,0.01243630315907183,0.01887373063871116,0.02489653985735574,0.015989175567777496,0.03190685935125913,0.03799922163266676,0.026029237153392414,0.0005009384658746147
2.777,0.032771942391720266,0.027506295881518796,0.0,0.06130889279370035,0.008444089322233797,0.03928982527137367,0.060371759370771806,0.031211980493888836,0.03253205685229254,0.039371272461314784,0.009271539034753022,0.040410988367480784,0.05494364965917354,0.03928982527137367,0.007836171445287629
3.286,0.03187444545278807,0.011514424672892837,0.0,0.052551251803186906,0.003653995613497482,0.03649564493970233,0.0745012008656751,-0.0001666035996293438,0.02712078683063247,0.029816849416654016,0.014150743301280654,0.04148558177358965,0.05210945435545937,0.03649564493970233,0.00953283764481909
3.777,0.0411382852176826,0.03208447681770846,0.0,0.06231459062995483,0.008201404231433403,0.06056266595413918,0.06981085552608458,0.025169700359878408,0.023369985265800437,0.04011557110655122,0.023496696241181766,0.05270079123274531,0.06366563979631112,0.06056266595413918,0.011091580992411556
4.288,0.004211699148447195,0.0008504176622917234,0.0,0.017193533095262697,0.004749668575263098,0.00033404173288666296,0.04555905892716356,-0.007483779339940413,0.010610378970379558,0.008393143367392669,0.011025434498351042,0.00028914696349768615,0.04822985954491442,0.00033404173288666296,-5.393585994151729e-06
4.778,0.02593255835787614,0.015836733965224805,0.0,0.04056268201422806,0.024816205209769883,0.02180721960139261,0.05753584692745022,0.024299257107158714,0.020359143055132242,0.03982812316708859,0.019434145190733113,0.02828629647466066,0.06213012728225758,0.02180721960139261,0.020658386725301892
5.277,0.01718884233550732,0.007082962106129548,0.0,-0.017703489492483928,0.015490389694589784,0.010323570383498577,0.06113273354694441,0.020148283960262383,0.014577075701779884,0.01810519336299788,-0.007285891383917682,0.018816362432363603,-0.025488032731973222,0.010323570383498577,0.012487611473279354
5.777,0.013296596836137854,0.008797409267140656,0.0,0.012130422889543213,0.003127719532712845,0.01578898134140854,0.039747171471867807,0.0040256108244909,0.014938623572548356,0.011475033956223051,0.007620849534357289,0.028491034013064697,-0.005231432418683282,0.01578898134140854,-0.0013337706346116436
6.288,0.02937353852857666,0.017541632764691846,0.0,0.014484922589537713,0.015006011643557355,0.022645546158996162,0.06763480219307262,0.017225208389010156,0.017372954710766966,0.01745381125025468,0.038437963471178456,0.0224866476845841,0.03995189008049472,0.022645546158996162,0.01746499784015624
6.778,0.014583191004376356,0.013405033014537085,0.0,0.01852171493718409,0.011364298902498945,0.010230021698049515,0.024173055245468495,0.022947575572865045,0.007357847281111426,0.02750042129537239,0.0447121236387119,0.02645795072234151,0.03666331482369088,0.010230021698049515,0.011587931838076345
7.288,0.01449984535459756,0.019061081439387537,0.0,0.03054688201341886,0.009618117081723266,0.03368638846820059,0.0328335426651606,0.0186219976048072,0.011835639143271895,0.010488663810853142,0.0518804061520673,0.010963362904436898,0.0545733828433232,0.03368638846820059,0.0064649632370376115
7.777,0.003822888262626336,0.017570416784838016,0.0,-0.0064092585762531434,-7.275134702593108e-05,0.016284124544867766,0.029341042582076315,0.018441729702450463,0.003908640718497219,0.016309016658011554,0.038648442488053825,0.022026624618141623,0.025256606317125996,0.016284124544867766,0.002989245994477159
8.278,0.014641711573820104,0.009609464484683482,0.0,0.07099041668945404,0.014875931448199575,-0.001267400445643167,0.02865523054894672,0.024936325986136994,0.015150376132796961,0.020091354911191524,0.01830681927120431,0.018915305013284534,0.07594081533543927,-0.001267400445643167,0.01364670792674897
8.778,0.005138960849541352,0.01384470278502476,0.0,-0.0007047388661774695,-0.00024463553892043843,0.024393923910057853,-0.004832280427007148,0.030638582008405524,0.01655638474402776,0.013106209747844964,0.02828230378346162,0.012694224778809757,0.021262978839480834,0.024393923910057853,0.00573155002336826
9.277,-0.008132455571685028,0.010470393210045306,0.0,0.0036844206126982752,-0.010129444493354236,0.009373743439488231,0.001135715842252331,0.010205411117074297,0.012435255373975588,0.0014683058590939885,0.03654258153272202,-0.0016986617916732569,0.010530420032934704,0.009373743439488231,-0.0019729691154852826
9.778,0.005685147016107997,0.011149136963271973,0.0,0.01449280267204623,0.008489976044367646,0.0011832620105270853,0.0035523680250907604,0.036797592050944496,0.009936107461964725,0.00031149681837314516,0.025436538581193397,0.0009232355556834605,0.03983576764229611,0.0011832620105270853,0.004749914349019825
10.277,0.023507256151770503,0.00941033695359836,0.0,0.019308311587809643,0.011696861463978189,0.008519538294705625,0.03308290064508929,0.011439050906402501,0.009441219745772493,0.01110821632260866,0.02204742158047341,0.03541807397686792,0.029884081291101042,0.008519538294705625,0.011141500295777238
10.777,0.02268838970287748,0.008791755784168494,0.0,0.004879337289180595,0.0015082643528660565,0.026694291566525037,0.005939858132222081,0.020771605187017487,0.0019141992336386394,0.008380768749194826,0.03489699944585329,0.043189428273061305,0.03307032798787331,0.026694291566525037,0.009799448323345039
11.277,0.009749542234960634,0.01133984544785807,0.0,0.04725247003908064,0.018095584281669366,-2.1737875792723264e-05,0.0003700078125019178,0.02619699140525226,0.008847183702906741,0.02439869289084864,0.04051016460338564,0.022798091923649788,0.03564006165852251,-2.1737875792723264e-05,0.014305175133533434
11.777,0.02980992486297567,0.0066935302536793055,0.0,0.04886736417081912,0.016171528995735734,-0.0006780064332425631,0.039968755498797005,0.02527333345206771,0.0023272262066723727,0.016412844170797105,0.04360040308278537,0.03887926124202557,0.06242703872798938,-0.0006780064332425631,0.021398020743909743
12.279,0.016427697529311,0.021420767844916352,0.0,0.03794943143562037,0.010193238887825688,0.0345019135974787,0.021088387979955426,0.04729372786452973,0.003064457820590548,0.009882179683057012,0.061054500142765686,0.03153612852984129,0.02593477185142611,0.0345019135974787,0.010919457918481064
12.777,0.010857098823610238,0.004418392591658234,0.0,0.04593337252031761,0.014340295718899734,0.010807930607300554,0.03648158953324787,0.016220709850953873,0.004782297719703301,0.0015499204414783992,0.04579290459873955,0.01754327741204578,0.06298323170008768,0.010807930607300554,0.016767077456258165
13.277,0.013907075520754214,0.004230005797598714,0.0,0.06451098009498403,0.009280513967931633,0.026152275219995875,0.014289471630425786,0.004209913680208813,0.007262550951271941,0.013186985525749553,0.04767037835244259,0.028785721235283442,0.07976913055703887,0.026152275219995875,0.00890218464347798
13.777,0.017409925276524532,0.01044991262523939,0.0,0.0199053580870457,0.007639540740305516,0.022678328600791373,0.036514728270963,0.019609379032241813,0.005983538022709559,0.005270379984518706,0.05352146932496122,0.03500537358765747,0.03488086403333116,0.022678328600791373,0.011589132463729286
14.288,0.042615936315553195,0.019700597442349206,0.0,0.059954773733991405,0.027546482116293416,0.028345110868899934,0.05980695835245043,0.01452555605323453,0.028240440976993245,0.018266789318994385,0.04674216584303312,0.04800194714418679,0.037832061343181345,0.028345110868899934,0.029430569897481447
14.784,0.023628546229017264,0.012970454171568556,0.0,0.004599317130462522,0.007094863821556659,0.027522293219267663,0.049435951666266936,0.015688140539615324,0.018056769501703027,0.021208698895975715,0.03276948248358902,0.022412405349460582,0.02731609104911027,0.027522293219267663,0.005986865785774965
15.276,0.019429225703340373,0.009824978693403678,0.0,0.012972545277371956,0.00972403001538114,0.012116248733245686,0.04728691112555435,0.028628077938329177,0.008548593337679131,-0.004589010315882695,0.036874418916047126,0.02369339274337837,0.023678122240099575,0.012116248733245686,0.016399895461034306
15.776,0.017542299855435557,0.017890088006779208,0.0,0.007617953479484741,0.025181575838787346,0.023419503618447315,0.04971965972626248,0.028942619045489237,0.016779082829400386,0.007402361603788438,0.03260067399636023,0.020922795093005195,0.034650023563300346,0.023419503618447315,0.017424039798751765
16.296,0.0235566833257867,0.007995821546901183,0.0,0.044086422105128587,0.01409571236989408,0.012560155957048813,0.02653464229103984,0.020829200572904383,0.016226248766767037,0.012061417136089285,0.03944812713615323,0.05234701743735924,0.0823689962207385,0.012560155957048813,0.018338997046251453
16.777,0.030679086300284358,0.019758372335930273,0.0,-0.00463035979301518,0.023317924672697835,0.030313308167928824,0.03882700237312019,0.03374652784242552,0.01582335488529951,0.010003101230524163,0.05891884200935952,0.0435104495200478,-0.0013207284488997923,0.030313308167928824,0.02411711060159984
17.277,0.027153028733046168,0.022032750230087696,0.0,0.04770014615493037,0.01648686784622764,0.02621764893262897,0.03127349371686679,0.03686854432301534,0.019428598404853982,0.004730881213591423,0.058314222346188875,0.04610589757871383,0.0813980538918839,0.02621764893262897,0.016704617378969853
17.787,0.008809508720042561,0.02158165460182952,0.0,0.040710603301464206,0.046190688090280436,0.033288421714372525,0.0017145501591275276,0.03406364687036411,0.015403111462061882,0.011418443756590192,0.06120261328684928,0.003235191950812562,0.04694169923858137,0.033288421714372525,0.04283400299006389
18.277,0.02126335082344948,0.019442118668868892,0.0,0.07065889709135835,0.044785870361229996,0.014906009090445062,0.023971050817990194,0.014830494420597728,0.023707695612137425,0.023639341412577255,0.04884599422429293,0.033471719105196744,0.07876596076830528,0.014906009090445062,0.047147734199250814
18.787,0.0012647350588016516,0.012803746957382579,0.0,0.03666718769218434,0.04016168266356366,-0.0018235779209408787,0.01985672073884262,0.01806950155643863,0.011867847106142212,0.021491229750198782,0.04707603216173879,-0.0011689313072575736,0.070370550447688,-0.0018235779209408787,0.036617881771920234
19.278,-0.004970807350729185,0.00673832395322408,0.0,0.0429616723685986,0.0443731345896955,0.004929013155821449,0.004975016262721364,0.021049617177166247,0.017135762867898526,0.009075774395312694,0.01602439026944625,-0.010678281528662108,0.029285477156357494,0.004929013155821449,0.04030516758611567
19.788,-0.005446693516628816,0.0032611718478982063,0.0,0.016116457557812422,0.018873101731942163,0.009306299095989443,-0.016140099719402355,0.006266364598560824,0.0058507867521110845,0.01620863603823321,0.016556035797978794,0.012453109153775283,0.009854109605878424,0.009306299095989443,0.016287515382510578
20.277,0.020849867454580638,0.01649248221493612,0.0,0.07998542587962662,0.06130304333985029,0.015575535119278802,0.033100090236867954,0.01846132957155061,0.02839423578193662,0.02393844385297883,0.017267490966742897,0.021079967813642346,0.0878083971069978,0.015575535119278802,0.05626008468852604
20.781,0.02611634139717435,0.013670186879707402,0.0,0.02689083891909558,0.027498171415111055,0.013252831187171315,0.01683744294026783,0.024703593194118863,0.012798585698965475,0.016148597412282584,0.008267777876806787,0.042700285072739146,0.022923330094764292,0.013252831187171315,0.02762641240251846
21.276,0.021911290455701046,0.013219458670018138,0.0,0.019731282809106954,0.029753905601943336,0.033983870403935065,0.022150942363181554,0.01986285664613341,0.014862982423678898,0.017478449550522565,0.007419567577387765,0.04790139528846088,0.02268940151035952,0.033983870403935065,0.03253500204456644
21.785,0.02522534784757826,0.010025950399924788,0.0,0.02078301508269621,0.024792117603456135,-0.0009895293770935812,0.03486932308936406,0.01269600830928824,0.0036064744961039146,0.009030206959120088,0.009625750075640309,0.05207474043331302,0.05574788287278207,-0.0009895293770935812,0.02339137621399823
22.277,0.021789805151724326,0.010624947183060287,0.0,0.0071259265482984165,0.030661816619481714,0.0244948877476567,0.01344313064502085,0.011797718140735948,0.012750546515212737,0.007835062593452412,0.016759447819845757,0.046003568033336696,-0.0005051450529686978,0.0244948877476567,0.029637223417997224
22.787,0.049289210578185284,0.015991769308709214,0.0,0.044619833881643776,0.022510178671686677,0.037373207318871414,0.0783471735412984,0.020154428460218077,0.012922288481479024,0.01891380077674151,0.03464015747580697,0.06811860432120384,0.05515900972969968,0.037373207318871414,0.024446112528536682
23.276,0.02281942029101024,0.01774100836187712,0.0,0.022664279280361993,0.008333341950759606,0.02716928949722819,0.03692653201543177,0.023146361698340986,0.01728027593474208,0.025727038242962165,0.026812181536899963,0.048235818933815566,0.02783220971825326,0.02716928949722819,0.007047220184786216
23.786,0.01870381207160436,0.01058591937704358,0.0,-0.007559015090802559,0.018559848226577143,0.030335123251092905,0.03779153039320997,0.012932282694342859,0.017923058810322606,0.011949668072958778,0.012029668699981889,0.03348050402040541,-0.01714989245698093,0.030335123251092905,0.02204910640371417
24.277,0.04885327526995237,0.021374902278131155,0.0,0.04020533647965973,0.01204259718055436,0.028875660352300565,0.06485998698676423,0.03364359756368786,0.02378855830842451,0.017992704664163094,0.029666888853822418,0.06695452626730651,0.03920370937647113,0.028875660352300565,0.023389836793687373
24.777,0.03156585146816989,0.018214373208575513,0.0,0.012819159379226534,0.01952929648189333,0.014684437647596617,0.048025024506455974,0.0355872375226615,0.010064003298910792,0.02273759163183495,0.007870714908013107,0.03680111865890208,0.006760995053688384,0.014684437647596617,0.02156471704070884
25.278,0.022399083946110735,0.011134042061683651,0.0,0.015572153300554765,0.0026860954944337213,0.013258371965673928,0.05563940519044353,0.024436187646962843,0.00013761737775587658,0.006056010380729353,0.019223902949291192,0.02521998800653581,0.01310651049317718,0.013258371965673928,0.001981509858341461
25.778,0.020972718212074668,0.013187280359440248,0.0,-0.0055697235513137286,0.013932532962734263,0.02652974488124785,0.04437775376737787,0.02876521490274565,0.014243103034312567,0.013739223732430276,0.001756805952141369,0.024493649753319267,0.022468521982450335,0.02652974488124785,0.020275859894364277
26.287,0.01093826041618928,0.003312994213486536,0.0,0.028099992269329462,0.017560689055089496,-0.0047947647716418225,0.020145978164371105,0.013459814651911296,0.00469162086978183,0.005591475230179183,0.005231012976865318,0.020137754976751188,0.022643781298428485,-0.0047947647716418225,0.01836083584796764
26.777,0.029874569872823355,0.014443322482143594,0.0,0.02055797412155103,-0.002659898465453787,-0.0002613661049968161,0.041502192293792865,0.02184680437829578,0.006462869021593158,0.018445648255054705,0.015233901128645875,0.058851352684101396,0.02078887713589392,-0.0002613661049968161,-0.0036594459259317457
27.295,0.04008310756838828,0.018545213638176933,0.0,0.06487462011991334,0.0202520623749773,0.017619169237539353,0.05598811307251652,0.04169125713497281,0.021720630334593295,0.010791952257683741,0.0291243111824511,0.05902770455980948,0.08800695450404468,0.017619169237539353,0.021560422433877176
27.782,0.052887293650905276,0.023761357344819965,0.0,0.0689113230898761,0.04718728197758801,0.02216450678446179,0.056617265865289486,0.03624298215300648,0.02796574189893887,0.015313553725742744,0.013926936762524034,0.0833087332240298,0.06844756883356293,0.02216450678446179,0.0453887528444914
28.285,0.028781261336800038,0.017940084167274457,0.0,0.03151086375172157,0.025238522937250207,0.011743713558097146,0.043419541786139576,0.024654084980647993,0.003164354159725717,0.014929340262979178,0.025749328717890967,0.04191688265963055,0.03270510862592409,0.011743713558097146,0.021224414588227627
28.776,0.019194978090416554,0.0170734770801265,0.0,0.01397692178514853,-0.005875355189554322,0.011715640859619951,0.03315182718614586,0.012365313416827103,0.009209546445059209,0.029700846591005536,0.014630762686170027,0.04791940119287825,0.010699945180159397,0.011715640859619951,-0.0037470539060626144
29.296,0.00938305356949461,0.005835826893875865,0.0,0.007506882532665249,0.008811263887451074,0.021366729595561337,0.019937150674848587,0.016332186716065185,0.003429791093250672,0.002917453266521528,0.002276570766115755,0.016522527703344597,0.0022435423652781817,0.021366729595561337,0.012611710331564802
29.777,0.007293725788923306,0.0068572688546387865,0.0,0.01377831502895247,0.020424261433410196,0.023774020349322546,0.005157152639683908,0.00659118407938716,0.00833674521477748,0.01569289323153936,0.008733194824556464,0.01293171135328914,0.041773780637986646,0.023774020349322546,0.02588398046824896
30.288,-0.0063251590416438085,0.0032052290758740865,0.0,0.017776708234780544,-0.0029893858081140854,0.008788282239617884,-0.0012717548687836866,0.006993004373572127,0.004708776574209497,0.01326925718464518,0.003914949000425214,0.0009572731145059423,0.04596767926695296,0.008788282239617884,8.96965145653487e-05
