ROI,mean0,sd0,thr
ROI.01 [],0.012614278807153755,0.01028494342093095,0.0434691090699466
ROI.02 [],0.0027299301200502486,0.002205180422210877,0.009345471386682881
ROI.04 [],0.006576526651713866,0.005673377726764826,0.023596659832008343
ROI.05 [],0.0034250069628844752,0.0026900389781336254,0.011495123897285351
ROI.06 [],0.03471293722842629,0.023603446809242035,0.1055232776561524
ROI.07 [],0.0016739693156139499,0.0013270530849549419,0.005655128570478775
ROI.08 [],0.004682201286529272,0.003040116974138873,0.013802552208945891
ROI.09 [],0.012448780012730415,0.010811716012875588,0.04488392805135718
ROI.10 [],0.011647669689938007,0.010834232916670173,0.04415036843994853
ROI.11 [],0.036944943905301245,0.026404823072377587,0.11615941312243401
ROI.12 [],0.0021527443322964415,0.0018839384581014844,0.007804559706600895
