ROI,n_spikes,spike_times_s
ROI.01 [],5,59.778;112.284;130.278;175.778;192.277
ROI.E [],4,95.777;102.780;119.278;125.278
ROI.11 [],3,94.778;99.778;119.278
ROI.10 [],2,98.779;119.278
ROI.21 [],2,98.779;119.278
ROI.18 [],2,99.778;119.278
ROI.13 [],2,99.778;119.278
ROI.D [],1,58.777
ROI.09 [],1,119.278
ROI.12 [],1,119.779
ROI.14 [],1,119.779
ROI.22 [],1,58.291
