Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 [],ROI.03 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.24 [],ROI.25 [],ROI.26 []
0.258,0.2202090870904919,0.01385758278763956,0.04096697516836227,0.03289468652476889,0.2652171270858195,0.011402727052616472,0.010584039118164891,0.01608244804732834,0.03043976580839275,0.1704079858922641,0.0065292693507829356,0.0,0.04557664027585065,0.046402681830727516,0.03708991983827016,0.04264139956127064,0.049136860503159345,0.03729366775692412,0.020697621981812218,0.04289053760917918,0.011499022808555366,0.11522611067928448,0.06113876306281528,0.09674164786768073,2.7267783198439677,0.25499527773960773,0.14347701783853423
0.805,0.21162613325574445,0.009728411783911024,0.04149946220713671,0.030878502024132694,0.17220468229734243,0.011555977280343903,0.004622908029406805,0.01541964089962057,0.03692483675007701,0.10317893109273295,0.00637044944062029,0.0,0.03612123068054495,0.03173593573393748,0.041764217827024365,0.04368759765078746,0.04442170929551779,0.03141125657758815,0.01922026128016612,0.07749975823924879,0.017659761617071553,0.17834654217711798,0.05381376295877743,0.061489951960766495,1.922599449715584,0.13874002009943784,0.12504710136779834
1.279,0.17199493286345718,0.0036002809318407807,0.03651086533261124,0.02618684976177989,0.1273747369095362,0.007180221108304719,-0.000584272220084169,0.008464471384929359,0.021459474060806005,0.05814877839841841,0.0018629310104127062,0.0,0.029230282175425622,0.021245265274394583,0.035053188078432426,0.040226707297104786,0.04881342044949959,0.02661534903950828,0.01612139612733366,0.03975141025849727,0.013830169179529846,0.1737398631549374,0.05380598863474218,0.07130312435082127,3.0680501645665577,0.12371437955299741,0.039883806109611945
1.777,0.15317478398282483,0.0016244933064487612,0.03470048222514005,0.02007016245529561,0.17284270197569543,0.006333014550980736,0.003613210816278188,0.01810030755165842,0.005340008006984108,0.1007192374526472,0.004585969290196939,0.0,0.03031699144999951,0.016408428040751193,0.026037567862816628,0.03411551954361566,0.03908099036144223,0.01766560032634346,0.009774922552176737,0.035917089543322026,0.014495570560625972,0.11233098172848704,0.06851672471179297,0.09758131587729049,0.42645387476310637,0.23810351586853,0.05495324739831629
2.278,0.13871216781206785,0.0022753649806648416,0.03516447836873943,0.01905338161429364,0.15506498691647708,0.005680150807626954,0.0014853633346146892,0.01576149803284038,0.01111780672088727,0.14018576817361109,0.0029045524195320297,0.0,0.026747129373247868,0.01546124756094396,0.027879694227030002,0.029566677120009374,0.031625156303969885,0.015045613983765463,0.011111942662406884,0.03961438019383721,0.007444861278467928,0.1268257885465919,0.054847064736139255,0.05393613110306936,0.6235964929510476,0.14872817016306472,0.13768900185810024
2.776,0.1283390331852414,0.006780810061262839,0.01854949041419637,0.018714822089807976,0.14608517737037163,0.008256796140273304,0.006215784479174015,0.009083233704367675,0.01791056120873674,0.09504411144485092,0.006376297147976448,0.0,0.0320973165198203,0.023174528468981836,0.023712632539750422,0.03303792490240302,0.028186909563824636,0.016915144435592618,0.01157773534802527,0.014141549770333696,0.01210147629216161,0.06729165225347,0.04217109135222023,0.07658674372677249,1.4553714205852342,0.0977146146522686,0.09478466139506209
3.287,0.11411791887826275,0.00472151724937728,0.023895955144050036,0.01749671474587242,0.16907820127515127,0.006560811919286671,0.005929160951518535,0.016584906638712395,0.013571660569661404,0.06173205931801966,0.009172538848740992,0.0,0.02170892584445148,0.02551269797707482,0.01980882482899628,0.02897767046383291,0.023805715006070132,0.015945128970654112,0.012110188299811009,0.021493588351118514,0.010567047825197936,0.11563697167640032,0.027210954597654314,0.06104864916949241,0.34956486112048085,0.1049171154649328,0.06661965648400367
3.778,0.09610635277817516,0.0053993115662166824,0.01977893626795528,0.017230267867100593,0.05696878203022057,0.004762712760808923,0.0035799551351752483,0.016272514540024454,0.025934408593176632,0.12046677806970749,0.0032286306141978013,0.0,0.02471400977646691,0.010762267870564057,0.006241102117684238,0.023253924548249,0.023735698258896588,0.027813427079457127,0.016541132955691547,0.05590124721417602,0.008989942030326872,0.05334230391770898,0.02339447406241884,0.060410887714294474,1.1176146814877834,0.12237903053728036,0.10718553861446554
4.276,0.09613472356501529,0.006854852723888712,0.021880675889195355,0.01769037731847175,0.12656973949651967,0.006673151635144905,0.007215696761936495,0.01730132318268457,0.02538826529601798,0.04327411403683767,0.006212040203424986,0.0,0.023804215060090193,0.021792437786258684,0.015037145012578721,0.019277587754682874,0.02295437115011263,0.020891042093501278,0.02023998514186238,0.04345421657821512,0.007765231104591436,0.07148850351133135,0.030447791475678606,0.09559275670648747,1.2849757669220205,0.03769141201036121,0.043561626830101716
4.776,0.08774015404910732,0.007379781042397762,0.01317543298952976,0.016997079529116596,0.1479789315148359,0.006316390709896086,0.008928549185039367,0.028512920000332096,0.01729665546752031,0.07927536597471177,0.004363822949647793,0.0,0.023950385929247024,0.022393860305469505,0.025119608505799456,0.026604219726348664,0.01258136874515406,0.01891132625852643,0.016226641250659937,0.05254272438425238,0.013795902750791652,0.04842748800380277,0.03203671518068618,0.06828312917214152,1.2684951752249882,0.022075502290549078,0.10134593956790786
5.277,0.07833221911820448,0.003541138891894166,0.014966652279350474,0.010885569467366399,0.0758198226165359,0.003270187417368922,0.00795071337886055,0.011569884555730695,0.022293550505649653,0.03382331002356802,0.0041378978365903705,0.0,0.005687125014188981,0.007343123862789957,0.01824622908450709,0.017448841611039642,0.01549675629291955,0.010697801086441769,0.012058137345938039,0.016207678257945446,0.005604328522751268,0.06145475322446676,0.036339299171304136,0.07792996086593428,1.688471753560855,0.12721714962798666,0.04043546780049377
5.777,0.07462227573275626,0.0072905283255065845,0.02657552595500847,0.011129046820137548,0.10275916711559706,0.005746902508941598,0.01392743034899087,0.012532306768439779,0.011615432647271393,0.09810675148981066,0.005667323025712551,0.0,0.003603326979421537,0.011056878544492612,0.02860480234064512,0.01189880196893329,0.01869757156671255,0.01801608247334966,0.01092633035520548,0.03782474186960542,0.006491783403733916,0.06111601093916274,0.06939698413515578,0.06924403914595251,1.852769880528665,0.16617658161610227,0.05699726188351104
