Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.258,-0.9011782944105458,-0.7565812592438467,-0.9076459255069755,-0.8076616987901668,-0.9704487450262005,-0.6634613596009443,-0.7642883385966973,-0.8520435847365061,-0.8450776850556315,-0.9650214820609322,-0.6662471917739714,-1.0
0.783,-0.9050645957057186,-0.7590441354357504,-0.9090254513279075,-0.8085459538445627,-0.9704056151288075,-0.6643917719108936,-0.7649966203563223,-0.8507793537780672,-0.8453989177950225,-0.9670918501635174,-0.6684162475270014,-1.0
1.285,-0.906734325854065,-0.7590149556091617,-0.909033052237936,-0.8091352900826947,-0.9714051556143448,-0.6645359263174756,-0.7656025831499896,-0.8512282843841146,-0.8469401059094788,-0.9673943191465623,-0.6677765963330788,-1.0
1.776,-0.9090905066252677,-0.7584361558868609,-0.9089312642935828,-0.8091437396356922,-0.9705302499702386,-0.6650300155790809,-0.7640326302401764,-0.8525700222955267,-0.8438654443330558,-0.9660021872059459,-0.6681717609252704,-1.0
2.276,-0.9115125522202847,-0.7591923023856391,-0.9095849769921928,-0.8097012525896069,-0.9730713201880639,-0.6657729615691373,-0.7633448936716836,-0.8530913807394455,-0.8468465207554844,-0.9683603391166119,-0.6692942804756129,-1.0
2.776,-0.9126229137115431,-0.7591122050483946,-0.9096921420369904,-0.8095608719527817,-0.9730753242088293,-0.6656215517225891,-0.7634498894911091,-0.8528597485990138,-0.843399252569382,-0.9675766322432148,-0.6686861105714199,-1.0
3.278,-0.9138388066102046,-0.7590614906537458,-0.9090879457653314,-0.8090821096423216,-0.9708394098747962,-0.6653196164048609,-0.7624247475969735,-0.8525936024979637,-0.8422910794019861,-0.9655160363222971,-0.6685446459854105,-1.0
3.778,-0.9155493294944382,-0.7585813429813738,-0.9090929362412069,-0.8095152781855014,-0.9733520567660522,-0.6656335906582939,-0.7624292348898831,-0.8536334237600686,-0.8450066588414318,-0.9687876054511999,-0.6688701305082698,-1.0
4.278,-0.9166391692987725,-0.7597444356788784,-0.9101195702225172,-0.8102500106963221,-0.973714849378953,-0.6659940373809682,-0.7628342222559845,-0.8534149817737507,-0.8422724716303397,-0.9694030596747519,-0.6691380265727945,-1.0
4.777,-0.917114421884558,-0.7592166751743636,-0.9099338348613796,-0.8099557867391551,-0.9735163443685243,-0.6655612919926635,-0.762249358003654,-0.8514172135519784,-0.8450388778269603,-0.9683612209264477,-0.6699406433764016,-1.0
5.276,-0.9183374375634408,-0.761067152979488,-0.9095340866634896,-0.8110465265471587,-0.9736962280218363,-0.6661584415468512,-0.7629487881068777,-0.8535379548575243,-0.8461463720836857,-0.970830636668994,-0.6693890934069447,-1.0
5.776,-0.9187844306621834,-0.7593374683217202,-0.9088732530772624,-0.8100695590815179,-0.9729186602091775,-0.6653292292228281,-0.7612788836462004,-0.8537037067860966,-0.8462909811803478,-0.9691656861189344,-0.6690603842789486,-1.0
6.277,-0.9199134657046985,-0.7593010404218278,-0.9104522169254244,-0.8107010825333736,-0.9732563172771772,-0.6655204582580763,-0.7630538748981013,-0.8514394431296894,-0.8460406553221762,-0.9693613037667516,-0.6694598120905081,-1.0
6.787,-0.920813311582629,-0.76022567805078,-0.9109200419032526,-0.8114905735591623,-0.9735824128954593,-0.6664031672280321,-0.7623136772785742,-0.8530744435593873,-0.8458474524663238,-0.9699653715376496,-0.6692689786950315,-1.0
7.278,-0.9214395894084315,-0.7604125610143465,-0.9101516905423638,-0.810968821348433,-0.9734710960477244,-0.6670407889724089,-0.7621430515861316,-0.8517766757116627,-0.8463308463653749,-0.9701011620856889,-0.6707313784370635,-1.0
7.777,-0.9215796048868273,-0.7599796941873845,-0.9100904386750973,-0.8107781574263101,-0.9738803389253113,-0.6667611024370659,-0.7632381237343993,-0.8550631598769495,-0.8458482674656344,-0.9693306013036372,-0.6699543819799049,-1.0
8.286,-0.9220249175437008,-0.7599985352835501,-0.9102503586325268,-0.8113647236637664,-0.97475913815716,-0.6667085149555114,-0.7642188859612769,-0.8535261669805722,-0.845082633594129,-0.9697379091287874,-0.6705426013510937,-1.0
8.776,-0.9224132506603437,-0.7600120402210843,-0.9108579814763734,-0.8107301424544548,-0.9739521925815307,-0.6669612418236267,-0.7640338616156007,-0.8540499268920909,-0.843815272579086,-0.9696768629841565,-0.6704440666218379,-1.0
9.287,-0.9227347488728598,-0.7602715343885509,-0.9103209287974313,-0.8106522940606172,-0.973202559239531,-0.6669065909560457,-0.7628148163271444,-0.8563908070530049,-0.8444803427692161,-0.9703183041264324,-0.6696147618940745,-1.0
9.777,-0.9230606125270389,-0.7610054797856283,-0.9105977177641542,-0.8113990974543962,-0.971706925315062,-0.6666582832967232,-0.7637500831898694,-0.8530621778356131,-0.845273399421206,-0.970180877842893,-0.669808983611795,-1.0
10.276,-0.923421696451905,-0.7606499622601263,-0.9114858880985678,-0.8114370256139435,-0.97253398180455,-0.6666391481557983,-0.763915410496959,-0.8539161835338069,-0.8455118200775895,-0.9692242458684459,-0.6704285013812378,-1.0
10.777,-0.9229848044869753,-0.7604550888319029,-0.9106126991853069,-0.8117451375776354,-0.9717770612435861,-0.6662182112254448,-0.7637386581394331,-0.8505433911121577,-0.8463438106473774,-0.9703285793493016,-0.6695596855201108,-1.0
11.276,-0.9238411750365082,-0.7606309090380793,-0.9110095368517577,-0.8120172377755764,-0.9717705085976089,-0.6670113792313599,-0.763408311889429,-0.8523690924624469,-0.8463133603033248,-0.9705335881118485,-0.6699547801832088,-1.0
11.777,-0.9239690955113689,-0.7598960264296173,-0.9113299928259138,-0.8118236221664529,-0.972179639466597,-0.666978963507915,-0.763475051349795,-0.8526614210354752,-0.8471375917772553,-0.9694879603638219,-0.6704347405619248,-1.0
12.277,-0.9239161834717987,-0.7603386377046613,-0.9103305128396029,-0.811895478392958,-0.9718637934224424,-0.6667170340526383,-0.7641416249917474,-0.8523928795217705,-0.8469501674780036,-0.9679608954707383,-0.6701234466051735,-1.0
12.777,-0.9244064308705204,-0.7610201626655433,-0.9108496550362907,-0.8128932703523448,-0.9731085380512932,-0.6673581159767388,-0.7638766671870252,-0.8518956435073093,-0.8488529739639753,-0.969437615859461,-0.671496032724165,-1.0
13.286,-0.9240837746761188,-0.7607777589710617,-0.9108114033545477,-0.8127951615903886,-0.9727464204978583,-0.667426980653401,-0.7642580962821429,-0.8536916910452912,-0.8482116816877876,-0.968783478641895,-0.6706914869663215,-1.0
13.777,-0.9242564412289549,-0.7596957156909376,-0.9105186956154835,-0.8116526535107073,-0.9727223583447718,-0.6667328567592318,-0.7644037146001056,-0.8530859222631414,-0.8452385974079031,-0.9685612508657147,-0.6692515264996574,-1.0
