Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,-0.3124211580679693,0.19013766403761317,9.15722537442127,-0.059507470328538,-0.06934227687395722,-0.09534443793985754,-0.029756471672019898,-0.04835993165207621,0.06886850163008261,0.07930278217077777,0.07159803548292434,-0.03266334596911362,-0.019989146098678606,0.019301534238273844,0.02082405114511957,0.03213214338682538,0.07266947637104544,-0.05698675187574943,-0.007740680401203541,0.04693427415991076,0.1336419931982244,0.07228395015743357,-0.016280024864732904,
0.783,-0.26556003288315183,0.15070369296518268,10.867524270654178,-0.05906699573738896,-0.07871790503948047,-0.07669768425208828,-0.025710920112359783,-0.03533920952806727,0.05737449136710526,0.06925682100821269,0.0383956955868519,-0.001625036701937642,-0.01200709378858139,0.010046147794968244,0.01755151441383817,0.019349540151059778,0.05860218930049446,-0.025114558011051193,-0.006679971254086631,0.03358564752345861,0.08858799015757952,0.06290986803359994,-0.017624241604449822,
1.277,-0.2771143544669707,0.1695014651617511,9.560369060660882,-0.0485961987296789,-0.08308191140421713,-0.0662262461647883,-0.03252808910902952,-0.04860296818066644,0.05232492510732612,0.05918614956959235,0.04007227419922751,-0.004427141886404513,-0.0075223646362977785,0.020144068195295038,0.0198318141515549,0.014629074345070596,0.05560026748595868,-0.02043995906834406,-0.00635986939287093,0.026314298313110406,0.08385177337525529,0.04632801465108304,-0.017411916460424528,
1.787,-0.26740315327134445,0.16920622149198328,8.436782504141208,-0.0659339458950711,-0.07497204575473741,-0.0593680931787769,-0.03168817335861091,-0.05794521867121526,0.04959101433648746,0.06669951575513197,0.037950133942943345,-0.023006227089073853,-0.012205287329887179,0.02675593465097125,0.021375020825062877,0.030448770956899466,0.05197000867779766,-0.029870642843963624,-0.007710077266705729,0.023241769846091585,0.07630511859305929,0.04246538021228381,-0.014431035916460491,
2.278,-0.21050981716066378,0.13795675988844694,6.765265803484771,-0.06087164197174111,-0.07161488497316511,-0.04944334274083557,-0.0308154768886643,-0.05823384843569708,0.042624604762429574,0.05779375905190895,0.029809323731108964,-0.012785584470967578,-0.010344479050656127,0.010214666950903456,0.017380187259413718,0.02778684160482817,0.0427529042168354,-0.021733272564729716,-0.006785394405062978,0.014597139765357724,0.06311257875960359,0.04031707624104844,-0.017188718645136308,
2.778,-0.16081590624761075,0.10889788825747439,4.9236082711869935,-0.04822306703965222,-0.05464729307629135,-0.03477178680998554,-0.02630696032982077,-0.05078474330220158,0.033194821646912676,0.04704762583125721,0.030956394949466774,-0.009250476344780373,-0.005620609994753737,0.01395004009971875,0.01110767600669447,0.019994445126354735,0.04350495982698636,-0.022621724232797548,-0.005513198587268838,0.00351838836454106,0.06049517609629649,0.030808560270902754,-0.014914418920133028,
3.284,-0.1430474031799124,0.0879795162367575,4.039878845071499,-0.04679658166160743,-0.05545554861905652,-0.035863926955903035,-0.02876356773065279,-0.049376157858770836,0.028815965991762393,0.04042584331895174,0.01687414885785839,-0.014197614352951545,-0.004746829810255329,0.002745902122076725,0.006831609265781964,0.0203583962549218,0.03752103086348708,-0.01943839304429342,-0.00353439248343288,0.0007848962486582032,0.057682561391638264,0.03191442206903856,-0.013357931360553283,
3.779,-0.09266678344104443,0.0830290928705712,2.7807127051598717,-0.03860399330628518,-0.043022471397014934,-0.03146180783134095,-0.01955835747973616,-0.04270568445054254,0.025749299554673432,0.046621341229569985,0.00793361787531639,-0.014184274148850765,-0.0008740947995439583,-0.0007596091722663018,-0.0009009465669853063,0.006658329400588556,0.03164190523941416,-0.010275566090538904,-0.001477786759575381,-0.0005084310781907093,0.033828281007194996,0.019607640563177382,-0.009899525626505448,
4.278,-0.051144084145101965,0.06345356317480916,3.9051938092678466,-0.02360041966623912,-0.0353718497692715,-0.023196717814563887,-0.008674461421108642,-0.025243012809414347,0.024098223257954743,0.04107583952796447,0.00324458322450518,0.007093384146639387,0.004946099714470797,-0.0031491760749937907,-0.0028349647258644577,-0.00023058527551018097,0.020117017067098324,0.0004759598756181429,0.0009818808032755477,-0.004042797253018466,0.029258792174312893,0.022542340212806305,-0.002623271829784471,
4.78,-0.08170988130046408,0.09689678101135096,3.7874668864490393,-0.043200695310619056,-0.04619633557255842,-0.030269567274901196,-0.021336264936835235,-0.03900263869731876,0.025641690282577578,0.046522301500279084,0.01975522676937294,-0.005215657665644007,-0.0029948532428045425,-0.0005839212547122662,0.0047239098600577,0.004287503623831334,0.017215495758259435,-0.019287566912818778,-0.004059559814395627,0.0015325961382067483,0.06872894181365474,0.04207494739426987,-0.007345060318815854,
