Time (s),ROI.01 [],ROI.02 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.000 []
0.259,-0.6304008188714849,-0.19547866212654164,-0.3938238858571173,-0.3199505600327337,-0.6563584835061774,-0.1043988586760482,-0.0328308007399306,-0.16295021100243126,-0.33185096503478884,-0.1780315242935563,-0.08705819068919175,
0.778,-0.638210050622562,-0.2007771284254677,-0.402795452797692,-0.3240376582623017,-0.662617394694526,-0.10784159409086035,-0.03811076978720888,-0.15737557449825965,-0.33033521965502033,-0.19731990171206384,-0.09021982578054845,
1.285,-0.6415612114086845,-0.1999904711182778,-0.4012794124002703,-0.3220792445859989,-0.6656078047506606,-0.10570305059493958,-0.03737701354822894,-0.15788035231900543,-0.3318377591310753,-0.2057262453753059,-0.08715862548084573,
1.778,-0.6389019237486022,-0.20275683520151475,-0.40426407410754656,-0.330078086554331,-0.6783686757194987,-0.10575639828116241,-0.04139392803068084,-0.15081533374570918,-0.3614270219981582,-0.2731528278622074,-0.08655055661425548,
2.287,-0.6440773137093339,-0.1993108056360084,-0.40789106413964094,-0.32883447058987525,-0.6726611724024996,-0.10420272709520642,-0.038460524935434365,-0.15034525266741827,-0.35297307397607847,-0.22287332438420465,-0.0877649352827069,
2.779,-0.6458932104281656,-0.19484555733051737,-0.3985903686135372,-0.32446946357248685,-0.6966190415007129,-0.10656755965858598,-0.039834803716929615,-0.16669485671019532,-0.33014802732747817,-0.27864121773142775,-0.08601629857882519,
3.279,-0.652208486963051,-0.201462120164164,-0.39947652432946956,-0.3240562686877228,-0.689388104466244,-0.10780140368557643,-0.03638982366810062,-0.1749284632641047,-0.347169823674094,-0.2962027773228587,-0.08935419361519739,
3.78,-0.6537841520147221,-0.20396289046690627,-0.40281452033698983,-0.3306757665723616,-0.681388047341826,-0.10790650295951497,-0.038162736544165375,-0.16721936320567132,-0.36048307434121457,-0.2969443473598017,-0.0904874694375471,
4.282,-0.65356290704765,-0.20309567747471166,-0.4044398032237499,-0.33313761746574755,-0.6978552008432602,-0.10802520078127838,-0.038116080230215635,-0.16322608796160495,-0.352995082319521,-0.28427532911078557,-0.09036350441306558,
4.786,-0.6564835777925655,-0.2009526214257004,-0.4079604618965927,-0.3294370659627116,-0.7088666282999061,-0.10921008307496802,-0.03798480407077045,-0.15067419862884268,-0.3396372893864354,-0.27445573107187754,-0.09100940722143792,
5.285,-0.6560034671099321,-0.20075081436611056,-0.40351884936722343,-0.32396227500063485,-0.7018604187217873,-0.10751551140231293,-0.03770038884765425,-0.17379132349991708,-0.338508583403109,-0.3158561446941649,-0.08891041968143452,
5.779,-0.6571545699848512,-0.20570537419088122,-0.41059142185235753,-0.33364979248272836,-0.6981564641507512,-0.10876274816159023,-0.0398835192220979,-0.14984543789277302,-0.3623014944741608,-0.30159954483623835,-0.09027050113961721,
6.278,-0.6569640116452594,-0.2038833879226488,-0.4041675441487375,-0.33409774399160264,-0.6950282199587894,-0.10889803296583898,-0.039985095948049644,-0.15333216963810034,-0.35733829189172217,-0.3395453026461672,-0.09065825580508863,
6.778,-0.6604564445844995,-0.19896274808431774,-0.4114010826402501,-0.32802913415736157,-0.7098243689273994,-0.10987618250974981,-0.03930116053387873,-0.16225781381377935,-0.3495656936369129,-0.30515811105361573,-0.09159958540440956,
7.295,-0.6553879603693825,-0.1999161245367932,-0.40877001406856095,-0.3259775260541383,-0.704446080916867,-0.10861378382586469,-0.035213255692211634,-0.1597493327356012,-0.33404004678397775,-0.2867143809477562,-0.09115630204357791,
7.778,-0.656722889179728,-0.20231132672219387,-0.41096538591836657,-0.32752180626274874,-0.7118349431007686,-0.1089354845264463,-0.039102451788914784,-0.1596707922200805,-0.3525733439319262,-0.31105566129916884,-0.0894328768181816,
8.278,-0.6558170264733326,-0.20240513881019104,-0.4080844200286639,-0.33018272426256356,-0.6892478851496364,-0.10717674505874883,-0.03686381055040227,-0.1478694161694743,-0.3581798449846449,-0.30049794556842585,-0.08895666016874955,
8.778,-0.6622985479839586,-0.19964874640442296,-0.41252433435225816,-0.33047043172767143,-0.7118100997534995,-0.10824644612951448,-0.037471361489404796,-0.15619268788745075,-0.34797783171593416,-0.31899287385453207,-0.09150373196749799,
9.278,-0.6620661870102882,-0.19997870190135444,-0.4096274633498235,-0.3280170166491315,-0.7094287377400031,-0.11020536508229875,-0.041524378338149544,-0.16103016185702887,-0.3354589213415969,-0.29586782131479716,-0.09202657294220482,
9.777,-0.6620753548275095,-0.20078128090232755,-0.4088390292964474,-0.32579472613093546,-0.6605339137817116,-0.10849882456110588,-0.03915288733096301,-0.17029268950616225,-0.3495503526523376,-0.2934942660665846,-0.09182610328641462,
10.287,-0.6603159017857415,-0.19860083432791092,-0.4068869998355817,-0.32802528801546854,-0.656550369460388,-0.10819795625173269,-0.03634549959807541,-0.148826923043167,-0.34340217391168093,-0.2875036514795522,-0.09041124884361011,
10.778,-0.6616154725318356,-0.20465197569879284,-0.4129473165890583,-0.3334032712087556,-0.6474878369533134,-0.11026943773660079,-0.03962549918783589,-0.15629310790157705,-0.3557071843725492,-0.27080659261386975,-0.09204566041710524,
11.278,-0.6620391010983195,-0.20436014732366786,-0.41063426259721975,-0.3341126953487065,-0.6523512245461542,-0.1097040403426646,-0.03737722607751266,-0.15966509103869098,-0.3565749724341845,-0.27943327912474486,-0.09126565643375391,
11.777,-0.6687428547188297,-0.200592926617713,-0.4096800530020583,-0.3295594739920132,-0.6853587753333673,-0.1134871469409107,-0.03758599816775522,-0.18558004820440335,-0.3339124585351568,-0.3307030421227284,-0.09414864478495652,
12.277,-0.6626788688692036,-0.20176190162630003,-0.41202115838241044,-0.32759730753197314,-0.6721154041551701,-0.10967343993554608,-0.040609045390038935,-0.1693037176070004,-0.3454710021800564,-0.2966029190143458,-0.09407333807799613,
