Condition,ROI,Spike_Count,Avg_Latency_s,Median_Latency_s,Std_Latency_s
20s4,ROI.20 [],2,22.2835,22.2835,13.425836454388978
20s4,ROI.21 [],1,11.277,11.277,
20s4,[20s4 TOTAL],23,21.434565217391306,12.79,10.66811462351963
20s6,ROI.09 [],1,38.790000000000006,38.790000000000006,
20s6,ROI.10 [],1,39.788,39.788,
20s6,ROI.11 [],1,38.276,38.276,
20s6,ROI.12 [],1,39.788,39.788,
20s6,ROI.13 [],1,40.277,40.277,
20s6,ROI.14 [],1,39.277,39.277,
20s6,ROI.16 [],1,39.788,39.788,
20s6,ROI.17 [],1,39.277,39.277,
20s6,ROI.18 [],1,39.277,39.277,
20s6,ROI.19 [],1,39.277,39.277,
20s6,ROI.20 [],1,39.277,39.277,
20s6,ROI.21 [],1,39.788,39.788,
20s6,ROI.23 [],1,3.777999999999992,3.777999999999992,
20s6,[20s6 TOTAL],13,36.666,39.277,9.894600724637657
20s7,ROI.22 [],3,23.77699999999999,22.777,11.532562594670795
20s7,[20s7 TOTAL],3,23.77699999999999,22.777,11.532562594670795
20s8,ROI.12 [],1,47.277,47.277,
20s8,ROI.14 [],1,46.277,46.277,
20s8,ROI.22 [],1,18.278,18.278,
20s8,[20s8 TOTAL],3,37.27733333333333,46.277,16.4615005492614
2hz1,ROI.09 [],1,25.27799999999999,25.27799999999999,
2hz1,ROI.10 [],1,26.27600000000001,26.27600000000001,
2hz1,ROI.11 [],1,26.78800000000001,26.78800000000001,
2hz1,ROI.12 [],1,30.78800000000001,30.78800000000001,
2hz1,ROI.13 [],1,27.77799999999999,27.77799999999999,
2hz1,ROI.14 [],1,31.776999999999987,31.776999999999987,
2hz1,ROI.16 [],1,27.276999999999987,27.276999999999987,
2hz1,ROI.19 [],1,29.279,29.279,
2hz1,ROI.21 [],1,30.282999999999987,30.282999999999987,
2hz1,ROI.22 [],10,21.928299999999997,20.780499999999996,16.665040394323817
2hz1,ROI.31 [],2,37.2775,37.2775,5.65756135627357
2hz1,[2hz1 TOTAL],21,26.160095238095238,27.77799999999999,12.333974103689217
2hz2,ROI.22 [],1,55.779,55.779,
2hz2,ROI.27 [],3,34.95066666666667,46.785,23.147091703566854
2hz2,[2hz2 TOTAL],4,40.15775,48.286500000000004,21.57885006783263
2hz5,ROI.22 [],2,39.286500000000004,39.286500000000004,12.715901246077687
2hz5,[2hz5 TOTAL],2,39.286500000000004,39.286500000000004,12.715901246077687
2hz6,ROI.16 [],1,16.277,16.277,
2hz6,ROI.20 [],11,25.73263636363636,28.777,16.57509419142303
2hz6,ROI.31 [],1,57.77699999999999,57.77699999999999,
2hz6,[2hz6 TOTAL],13,27.47023076923077,28.777,17.852025394680226
2mw2,ROI.01 [],1,24.789,24.789,
2mw2,ROI.03 [],1,25.777,25.777,
2mw2,ROI.05 [],1,25.277,25.277,
2mw2,ROI.06 [],1,25.277,25.277,
2mw2,ROI.22 [],1,46.787000000000006,46.787000000000006,
2mw2,[2mw2 TOTAL],5,29.581400000000002,25.277,9.62456423948638
5hz1,ROI.27 [],1,27.276,27.276,
5hz1,ROI.31 [],2,10.527000000000001,10.527000000000001,3.890501510088391
5hz1,[5hz1 TOTAL],3,16.11,13.278000000000006,10.053739005961912
5hz2,ROI.09 [],2,19.28649999999999,19.28649999999999,7.059046996585307
5hz2,ROI.10 [],2,19.52799999999999,19.52799999999999,6.7175144212722016
5hz2,ROI.11 [],2,18.52749999999999,18.52749999999999,8.132435090426485
5hz2,ROI.12 [],2,19.28649999999999,19.28649999999999,7.059046996585307
5hz2,ROI.13 [],2,19.27749999999999,19.27749999999999,9.193095262206306
5hz2,ROI.14 [],2,18.77749999999999,18.77749999999999,8.485988481019758
5hz2,ROI.16 [],2,19.77799999999999,19.77799999999999,7.0710678118654755
5hz2,ROI.17 [],2,18.52799999999999,18.52799999999999,6.7175144212722016
5hz2,ROI.18 [],2,18.52749999999999,18.52749999999999,8.132435090426485
5hz2,ROI.19 [],2,18.78649999999999,18.78649999999999,6.351940215398759
5hz2,ROI.20 [],2,20.52799999999999,20.52799999999999,3.8890872965260113
5hz2,ROI.21 [],2,19.52799999999999,19.52799999999999,6.7175144212722016
5hz2,[5hz2 TOTAL],24,19.19662499999999,20.52799999999999,5.2642516526051955
5hz3,ROI.01 [],2,16.027999999999995,16.027999999999995,19.44543648263006
5hz3,ROI.10 [],1,39.278000000000006,39.278000000000006,
5hz3,ROI.11 [],1,39.278000000000006,39.278000000000006,
5hz3,ROI.18 [],2,29.528000000000006,29.528000000000006,13.788582233137674
5hz3,ROI.21 [],1,18.779,18.779,
5hz3,ROI.22 [],1,28.291,28.291,
5hz3,[5hz3 TOTAL],8,27.09225,29.0345,13.05200119029372
5s1,ROI.22 [],3,21.282,15.778,24.219682656880543
5s1,[5s1 TOTAL],3,21.282,15.778,24.219682656880543
5s2,ROI.22 [],4,6.6572499999999994,6.280000000000001,4.2691057123633405
5s2,[5s2 TOTAL],4,6.6572499999999994,6.280000000000001,4.2691057123633405
5s3,ROI.10 [],1,37.77699999999999,37.77699999999999,
5s3,ROI.14 [],9,19.172555555555554,14.784999999999997,16.80223002395152
5s3,[5s3 TOTAL],10,21.032999999999998,16.786499999999997,16.898495291330267
5s4,ROI.10 [],1,14.778000000000006,14.778000000000006,
5s4,ROI.13 [],1,10.777,10.777,
5s4,ROI.18 [],2,25.027500000000003,25.027500000000003,11.667968996359225
5s4,ROI.21 [],3,8.613666666666667,8.786999999999999,8.251365543552978
5s4,[5s4 TOTAL],7,14.493000000000004,14.778000000000006,10.098287891188951
Ctrl1,ROI.06 [],1,51.77799999999999,51.77799999999999,
Ctrl1,ROI.21 [],2,24.032999999999994,24.032999999999994,29.353416700615952
Ctrl1,ROI.23 [],1,59.27699999999999,59.27699999999999,
Ctrl1,[Ctrl1 TOTAL],4,39.780249999999995,48.28349999999999,25.044254848501012
Ctrl2,ROI.04 [],2,20.527,20.527,21.5667568261897
Ctrl2,ROI.06 [],1,5.277000000000001,5.277000000000001,
Ctrl2,ROI.22 [],1,31.288,31.288,
Ctrl2,ROI.30 [],2,47.777499999999996,47.777499999999996,2.82772001796499
Ctrl2,[Ctrl2 TOTAL],6,28.86233333333333,33.5325,19.44116987906506
ALL,OVERALL,223,24.137116591928248,24.27799999999999,13.532930871001968
