ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.F [],87.776,7.775999999999996,80,100
ROI.F [],93.278,13.278000000000006,80,100
ROI.F [],113.779,33.778999999999996,80,100
ROI.F [],152.777,22.776999999999987,130,150
ROI.B [],59.777,29.777,30,50
ROI.B [],86.777,6.777000000000001,80,100
ROI.B [],108.777,28.777,80,100
ROI.B [],131.776,1.7760000000000105,130,150
ROI.02 [],88.285,8.284999999999997,80,100
ROI.27 [],32.278,2.2779999999999987,30,50
ROI.27 [],60.777,30.777,30,50
ROI.27 [],65.777,35.777,30,50
ROI.27 [],87.776,7.775999999999996,80,100
ROI.27 [],101.277,21.277,80,100
ROI.27 [],107.276,27.275999999999996,80,100
ROI.27 [],140.782,10.78200000000001,130,150
ROI.27 [],166.278,36.27799999999999,130,150
ROI.27 [],184.776,54.77600000000001,130,150
ROI.31 [],87.776,7.775999999999996,80,100
ROI.31 [],93.278,13.278000000000006,80,100
ROI.31 [],113.779,33.778999999999996,80,100
ROI.31 [],152.777,22.776999999999987,130,150
ROI.31 [],183.277,53.27699999999999,130,150
