ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],67.789,17.789,30,50
ROI.04 [],85.286,35.286,30,50
ROI.04 [],89.278,39.278000000000006,30,50
ROI.04 [],113.778,13.778000000000006,80,100
ROI.04 [],150.778,0.7779999999999916,130,150
ROI.04 [],184.277,34.27699999999999,130,150
ROI.04 [],191.278,41.27799999999999,130,150
ROI.06 [],67.789,17.789,30,50
ROI.06 [],112.278,12.278000000000006,80,100
ROI.06 [],134.284,34.28399999999999,80,100
ROI.06 [],149.779,49.778999999999996,80,100
ROI.06 [],171.279,21.278999999999996,130,150
ROI.06 [],182.288,32.28800000000001,130,150
ROI.11 [],67.789,17.789,30,50
ROI.11 [],89.789,39.789,30,50
ROI.11 [],112.785,12.784999999999997,80,100
ROI.11 [],135.286,35.286,80,100
ROI.11 [],150.778,0.7779999999999916,130,150
ROI.11 [],191.778,41.77799999999999,130,150
ROI.000 [],67.789,17.789,30,50
ROI.000 [],112.278,12.278000000000006,80,100
ROI.000 [],134.284,34.28399999999999,80,100
ROI.000 [],149.779,49.778999999999996,80,100
ROI.000 [],182.776,32.77600000000001,130,150
