ROI,n_spikes,spike_times_s
ROI.22 [],6,34.778;49.277;60.292;88.287;142.777;193.788
ROI.D [],5,34.778;62.289;88.287;142.777;193.788
ROI.B [],1,92.278
ROI.A [],1,90.777
ROI.03 [],1,92.777
ROI.27 [],1,85.777
