ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.02 [],51.277,21.277,30,50
ROI.02 [],100.777,20.777,80,100
ROI.02 [],106.777,26.777,80,100
ROI.02 [],150.778,20.77799999999999,130,150
ROI.02 [],156.779,26.778999999999996,130,150
ROI.05 [],52.778,22.778,30,50
ROI.05 [],102.277,22.277,80,100
ROI.05 [],152.278,22.27799999999999,130,150
ROI.06 [],58.778,28.778,30,50
ROI.06 [],102.277,22.277,80,100
ROI.06 [],151.778,21.77799999999999,130,150
ROI.07 [],51.277,21.277,30,50
ROI.07 [],100.777,20.777,80,100
ROI.07 [],151.277,21.276999999999987,130,150
